"","tournamentNumber","tourCode","seasonYear","eventId","roundNumber","courseNumber","holeNumber","live","teeTime","startingHole","focusPlayerId","playerId","lastName","firstName","shortName","countryCode","leaderFlag","strokesBehind","textScore","roundScore","totalScore","position","thru","completedRoundScore","completedTotalScore","completedPosition","completedThru","time","type","shotNumber","distance","left","from_x","from_y","from_z","provisional","lie","strokesAssessed","groupId","x","y","z","videoID","putt","from","to","cup","radarData.strokeId","radarData.clientNumber","radarData.apexRange","radarData.apexSide","radarData.apexHeight","radarData.clubSpeed","radarData.ballSpeed","radarData.smashFactor","radarData.launchSpin","radarData.verticalLaunchAngle","radarData.horizontalLaunchAngle","radarData.actualFlightTime"
"11","060","R","2020",1,1,"688",2,FALSE,"12:00PM",1,"29420","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T26","1","E","E","T28","2",42953,"SST",3,"9 in.","0 in.",12224.9,9859.45,1030.446,FALSE,NA,1,1,12224,9859.32,1030.371,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","060","R","2020",1,1,"688",2,FALSE,"12:00PM",1,"29420","52372","Champ","Cameron","C","USA",FALSE,10,"Birdie","E","E","T26","1","-1","-1","T22","2",42828,"SST",1,"211 yds","20 ft 9 in.",11634.7,10024.31,1007.684,FALSE,NA,1,1,12242.5,9849.61,1031.101,"",FALSE,"OTB","EUK",FALSE,42828,32,415.81,6.66,112,0,144,0,6593,11.74,2.096,6365.26
"13","060","R","2020",1,1,"688",2,FALSE,"12:00PM",1,"29420","52372","Champ","Cameron","C","USA",FALSE,10,"Birdie","E","E","T26","1","-1","-1","T22","2",42970,"SST",2,"20 ft 9 in.","0 in.",12242.5,9849.61,1031.101,FALSE,NA,1,1,12224,9859.32,1030.371,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","060","R","2020",1,1,"688",3,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T28","2","E","E","T27","3",43230,"SST",1,"241 yds","157 yds",12260.3,9656.56,1037.47,FALSE,NA,1,1,11539.7,9622.23,1005.471,"",FALSE,"OTB","ELI",FALSE,43230,32,462.13,-2.46,92,0,148,0,4621,8.901,3.993,6895.07
"15","060","R","2020",1,1,"688",3,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T28","2","E","E","T27","3",43485,"SST",2,"143 yds","42 ft 1 in.",11539.7,9622.23,1005.471,FALSE,NA,1,1,11114.5,9685.55,994.009,"",FALSE,"OIR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","060","R","2020",1,1,"688",3,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T28","2","E","E","T27","3",43645,"SST",3,"41 ft 1 in.","22 in.",11114.5,9685.55,994.009,FALSE,NA,1,1,11073.8,9690.44,994.195,"",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","060","R","2020",1,1,"688",3,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T28","2","E","E","T27","3",43667,"SST",4,"22 in.","0 in.",11073.8,9690.44,994.195,FALSE,NA,1,1,11072.4,9688.91,994.037,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","060","R","2020",1,1,"688",3,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,9,"Par","-1","-1","T22","2","-1","-1","T23","3",43030,"SST",1,"233 yds","164 yds",12260.3,9656.56,1037.47,FALSE,NA,1,1,11564.3,9723.21,1008.571,"",FALSE,"OTB","ERR",FALSE,43030,32,478.38,38.5,101,0,154,0,4885,6.926,4.936,7213.07
"19","060","R","2020",1,1,"688",3,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,9,"Par","-1","-1","T22","2","-1","-1","T23","3",43452,"SST",2,"171 yds","19 ft 3 in.",11564.3,9723.21,1008.571,FALSE,NA,1,1,11053.5,9684.55,993.206,"",FALSE,"ORO","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","060","R","2020",1,1,"688",3,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,9,"Par","-1","-1","T22","2","-1","-1","T23","3",43601,"SST",3,"17 ft 3 in.","2 ft 2 in.",11053.5,9684.55,993.206,FALSE,NA,1,1,11070.1,9689.13,994.156,"",FALSE,"ORO","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","060","R","2020",1,1,"688",3,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,9,"Par","-1","-1","T22","2","-1","-1","T23","3",43671,"SST",4,"2 ft 2 in.","0 in.",11070.1,9689.13,994.156,FALSE,NA,1,1,11072.4,9688.91,994.037,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","060","R","2020",1,1,"688",4,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T27","3","E","E","T28","4",44091,"SST",1,"307 yds","168 yds",10803,9508.21,972.66,FALSE,NA,1,1,11719.9,9438.25,1009.491,"",FALSE,"OTB","ELF",FALSE,44091,32,560.21,-7.44,112,116,170,1.47,2405,13.323,-0.717,6314.48
"23","060","R","2020",1,1,"688",4,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T27","3","E","E","T28","4",44364,"SST",2,"179 yds","37 ft 2 in.",11719.9,9438.25,1009.491,FALSE,NA,1,1,12249.7,9512.6,1036.45,"",FALSE,"OFW","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","060","R","2020",1,1,"688",4,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T27","3","E","E","T28","4",44667,"SST",3,"37 ft 7 in.","21 in.",12249.7,9512.6,1036.45,FALSE,NA,1,1,12214.5,9525.58,1035.214,"",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","060","R","2020",1,1,"688",4,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T27","3","E","E","T28","4",44773,"SST",4,"21 in.","0 in.",12214.5,9525.58,1035.214,FALSE,NA,1,1,12215.5,9527.24,1035.225,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","060","R","2020",1,1,"688",4,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,9,"Birdie","-1","-1","T23","3","-2","-2","T17","4",44017,"SST",1,"325 yds","149 yds",10803,9508.21,972.66,FALSE,NA,1,1,11776.2,9440,1012.609,"",FALSE,"OTB","ELF",FALSE,44017,32,644.03,3.75,90,126,189,1.5,2395,7.869,1.756,6048.92
"27","060","R","2020",1,1,"688",4,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,9,"Birdie","-1","-1","T23","3","-2","-2","T17","4",44432,"SST",2,"152 yds","10 ft 5 in.",11776.2,9440,1012.609,FALSE,NA,1,1,12219.6,9537.01,1035.597,"",FALSE,"OFW","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","060","R","2020",1,1,"688",4,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,9,"Birdie","-1","-1","T23","3","-2","-2","T17","4",44974,"SST",3,"10 ft 5 in.","0 in.",12219.6,9537.01,1035.597,FALSE,NA,1,1,12215.5,9527.24,1035.225,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","060","R","2020",1,1,"688",5,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T28","4","E","E","T29","5",45214,"SST",1,"317 yds","115 yds",12266.9,9277.45,1031.515,FALSE,NA,1,1,11318,9255.99,995.116,"",FALSE,"OTB","ELI",FALSE,45214,32,558.72,-6.09,99,0,171,0,2136,11.317,1.667,7201.88
"30","060","R","2020",1,1,"688",5,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T28","4","E","E","T29","5",45482,"SST",2,"107 yds","31 ft 11 in.",11318,9255.99,995.116,FALSE,NA,1,1,11007.7,9334.68,982.579,"",FALSE,"OIR","EG3",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","060","R","2020",1,1,"688",5,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T28","4","E","E","T29","5",45909,"SST",3,"42 ft 7 in.","12 ft 0 in.",11007.7,9334.68,982.579,FALSE,NA,1,1,10972.1,9311.67,987.112,"",FALSE,"OGS","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","060","R","2020",1,1,"688",5,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T28","4","E","E","T29","5",46159,"SST",4,"12 ft 0 in.","0 in.",10972.1,9311.67,987.112,FALSE,NA,1,1,10978.6,9321.95,987.094,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","060","R","2020",1,1,"688",5,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T17","4","-2","-2","T17","5",45081,"SST",1,"329 yds","102 yds",12266.9,9277.45,1031.515,FALSE,NA,1,1,11281.6,9273.33,994.668,"",FALSE,"OTB","ELF",FALSE,45081,32,649.36,-3.05,67,0,189,0,0,3.163,-0.516,7287.13
"34","060","R","2020",1,1,"688",5,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T17","4","-2","-2","T17","5",45615,"SST",2,"107 yds","20 ft 6 in.",11281.6,9273.33,994.668,FALSE,NA,1,1,10962.9,9308.49,987.223,"",FALSE,"OFW","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","060","R","2020",1,1,"688",5,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T17","4","-2","-2","T17","5",46105,"SST",3,"21 ft 6 in.","18 in.",10962.9,9308.49,987.223,FALSE,NA,1,1,10980.1,9321.38,987.069,"",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","060","R","2020",1,1,"688",5,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T17","4","-2","-2","T17","5",46119,"SST",4,"18 in.","0 in.",10980.1,9321.38,987.069,FALSE,NA,1,1,10978.6,9321.95,987.094,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","060","R","2020",1,1,"688",6,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T29","5","E","E","T29","6",46534,"SST",1,"293 yds","225 yds",10705.3,8958.23,967.654,FALSE,NA,1,1,11582.2,8912.13,986.43,"",FALSE,"OTB","EUK",FALSE,46534,32,575.33,20.03,107,116,170,1.47,2598,12.146,1.048,4254.94
"38","060","R","2020",1,1,"688",6,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T29","5","E","E","T29","6",47260,"SST",2,"114 yds","114 yds",11582.2,8912.13,986.43,FALSE,NA,1,1,11914.1,8834.65,1017.358,"",FALSE,"OST","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","060","R","2020",1,1,"688",6,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T29","5","E","E","T29","6",47840,"SST",3,"120 yds","18 ft 11 in.",11914.1,8834.65,1017.358,FALSE,NA,1,1,12225.1,8656.95,1039.195,"",FALSE,"OFW","ELR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","060","R","2020",1,1,"688",6,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T29","5","E","E","T29","6",48250,"SST",4,"18 ft 10 in.","6 in.",12225.1,8656.95,1039.195,FALSE,NA,1,1,12206.4,8658.71,1038.48,"6187878020001",FALSE,"ORO","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","060","R","2020",1,1,"688",6,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T29","5","E","E","T29","6",48279,"SST",5,"12 in.","0 in.",12205.7,8658.28,1038.456,FALSE,NA,1,1,12206.2,8659.33,1038.482,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","060","R","2020",1,1,"688",6,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T17","5","-2","-2","T20","6",46404,"SST",1,"332 yds","190 yds",10705.3,8958.23,967.654,FALSE,NA,1,1,11698.9,8913.42,1000.389,"",FALSE,"OTB","ERF",FALSE,46404,32,668.72,32.39,133,0,189,0,3075,9.664,1.661,5041.85
"43","060","R","2020",1,1,"688",6,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T17","5","-2","-2","T20","6",47591,"SST",2,"198 yds","24 ft 8 in.",11698.9,8913.42,1000.389,FALSE,NA,1,1,12227.9,8647.19,1039.287,"6187875351001",FALSE,"OFW","ELR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","060","R","2020",1,1,"688",6,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T17","5","-2","-2","T20","6",48165,"SST",3,"14 ft 10 in.","9 ft 11 in.",12227.9,8647.19,1039.287,FALSE,NA,1,1,12214.9,8654.25,1038.595,"6187878697001",FALSE,"ORO","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","060","R","2020",1,1,"688",6,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T17","5","-2","-2","T20","6",48418,"SST",4,"14 ft 4 in.","4 ft 2 in.",12214.9,8654.25,1038.595,FALSE,NA,1,1,12202.1,8660.63,1038.402,"6187873261001",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","060","R","2020",1,1,"688",6,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T17","5","-2","-2","T20","6",48699,"SST",5,"4 ft 2 in.","0 in.",12202.1,8660.63,1038.402,FALSE,NA,1,1,12206.2,8659.33,1038.482,"6187879380001",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","060","R","2020",1,1,"688",7,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T29","6","E","E","T28","7",49084,"SST",1,"324 yds","153 yds",12193.5,8360.66,1031.165,FALSE,NA,1,1,11239.7,8548.61,980.919,"",FALSE,"OTB","ERI",FALSE,49084,32,563.27,15.95,105,0,171,0,2582,11.06,3.413,7500.74
"48","060","R","2020",1,1,"688",7,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T29","6","E","E","T28","7",49939,"SST",2,"145 yds","25 ft 5 in.",11239.7,8548.61,980.919,FALSE,NA,1,1,10803.9,8564.59,966.157,"",FALSE,"OIR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","060","R","2020",1,1,"688",7,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T29","6","E","E","T28","7",50529,"SST",3,"25 ft 1 in.","8 in.",10803.9,8564.59,966.157,FALSE,NA,1,1,10780.3,8572.86,966.428,"",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","060","R","2020",1,1,"688",7,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Par","E","E","T29","6","E","E","T28","7",50595,"SST",4,"8 in.","0 in.",10780.3,8572.86,966.428,FALSE,NA,1,1,10780,8573.62,966.369,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","060","R","2020",1,1,"688",7,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T20","6","-2","-2","T21","7",49034,"SST",1,"273 yds","205 yds",12193.5,8360.66,1031.165,FALSE,NA,1,1,11392.9,8519.93,986.207,"",FALSE,"OTB","ERF",FALSE,49034,32,537.1,14.91,75,0,160,0,4324,3.701,1.837,6203.17
"52","060","R","2020",1,1,"688",7,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T20","6","-2","-2","T21","7",49795,"SST",2,"212 yds","19 ft 9 in.",11392.9,8519.93,986.207,FALSE,NA,1,1,10760.2,8572.02,966.932,"6187878104001",FALSE,"OFW","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","060","R","2020",1,1,"688",7,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T20","6","-2","-2","T21","7",50806,"SST",3,"22 ft 7 in.","2 ft 6 in.",10760.2,8572.02,966.932,FALSE,NA,1,1,10782.7,8573.56,966.377,"6187878404001",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","060","R","2020",1,1,"688",7,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T20","6","-2","-2","T21","7",50850,"SST",4,"2 ft 6 in.","0 in.",10782.7,8573.56,966.377,FALSE,NA,1,1,10780,8573.62,966.369,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","060","R","2020",1,1,"688",8,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Bogey","E","E","T28","7","+1","+1","30","8",51356,"SST",1,"285 yds","174 yds",10518.4,8311.04,959.311,FALSE,NA,1,1,10660.9,9152.7,962.237,"",FALSE,"OTB","EUK",FALSE,51356,32,561.58,48.45,103,0,171,0,2261,10.926,5.764,6869.45
"56","060","R","2020",1,1,"688",8,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Bogey","E","E","T28","7","+1","+1","30","8",52260,"SST",2,"113 yds","65 yds",10660.9,9152.7,962.237,FALSE,NA,1,1,10673,9491.53,963.79,"",FALSE,"OST","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","060","R","2020",1,1,"688",8,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Bogey","E","E","T28","7","+1","+1","30","8",52809,"SST",3,"75 yds","37 ft 10 in.",10673,9491.53,963.79,FALSE,NA,1,1,10603.8,9704.47,963.637,"",FALSE,"ORO","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","060","R","2020",1,1,"688",8,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Bogey","E","E","T28","7","+1","+1","30","8",53363,"SST",4,"44 ft 10 in.","6 ft 8 in.",10603.8,9704.47,963.637,FALSE,NA,1,1,10587.1,9662.81,962.77,"",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","060","R","2020",1,1,"688",8,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,10,"Bogey","E","E","T28","7","+1","+1","30","8",53562,"SST",5,"6 ft 8 in.","0 in.",10587.1,9662.81,962.77,FALSE,NA,1,1,10590.3,9668.92,962.923,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","060","R","2020",1,1,"688",8,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T21","7","-2","-2","T21","8",51231,"SST",1,"333 yds","122 yds",10518.4,8311.04,959.311,FALSE,NA,1,1,10613.4,9304.6,962.477,"",FALSE,"OTB","ERF",FALSE,51231,32,637.68,0.94,98,0,188,0,2641,7.658,0.286,7094.46
"61","060","R","2020",1,1,"688",8,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T21","7","-2","-2","T21","8",52462,"SST",2,"114 yds","46 ft 5 in.",10613.4,9304.6,962.477,FALSE,NA,1,1,10630.1,9644.83,963.789,"6187881628001",FALSE,"OFW","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","060","R","2020",1,1,"688",8,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T21","7","-2","-2","T21","8",53168,"SST",3,"44 ft 5 in.","2 ft 0 in.",10630.1,9644.83,963.789,FALSE,NA,1,1,10591.9,9667.52,962.977,"",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","060","R","2020",1,1,"688",8,FALSE,"12:00PM",1,"52372","52372","Champ","Cameron","C","USA",FALSE,8,"Par","-2","-2","T21","7","-2","-2","T21","8",53600,"SST",4,"2 ft 0 in.","0 in.",10591.9,9667.52,962.977,FALSE,NA,1,1,10590.3,9668.92,962.923,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","060","R","2020",1,1,"688",9,FALSE,"12:00PM",1,"52372","29420","Horschel","Billy","B","USA",FALSE,11,"Par","+1","+1","30","8","+1","+1","30","9",54375,"SST",1,"218 yds","43 ft 11 in.",10831.1,9754.74,977.415,FALSE,NA,1,1,10179.2,9812.3,971.645,"",FALSE,"OTB","EG5",FALSE,54375,32,446.52,27.34,90,0,147,0,4415,9.825,8.727,6676.49
