"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","number","name","location_x","location_y","location_z","tee.x","tee.y","tee.z","pin.x","pin.y","pin.z","centerOffFairway.x","centerOffFairway.y","centerOffFairway.z"
"500","R","2023",1,"907",1,1,4,479,6,1,"FRONT OF BUNKER",9985,8221,607,10110.16,8938.89,615.45,9277.75,7937.58,578.16,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,1,4,479,6,2,"BACK OF BUNKER",9946,8187,609,10110.16,8938.89,615.45,9277.75,7937.58,578.16,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,1,4,479,6,3,"FRONT OF BUNKER",9923,8139,605,10110.16,8938.89,615.45,9277.75,7937.58,578.16,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,1,4,479,6,4,"BACK OF BUNKER",9892,8082,607,10110.16,8938.89,615.45,9277.75,7937.58,578.16,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,1,4,479,6,5,"FRONT OF BUNKER",9820,8018,603,10110.16,8938.89,615.45,9277.75,7937.58,578.16,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,1,4,479,6,6,"BACK OF BUNKER",9743,8003,600,10110.16,8938.89,615.45,9277.75,7937.58,578.16,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,1,4,479,6,7,"FRONT OF BUNKER",9479,7937,581,10110.16,8938.89,615.45,9277.75,7937.58,578.16,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,2,4,502,2,1,"FRONT OF BUNKER",9985,8221,607,10111.9,8947.43,615.51,9215.23,7940.01,578.85,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,2,4,502,2,2,"BACK OF BUNKER",9946,8187,609,10111.9,8947.43,615.51,9215.23,7940.01,578.85,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,2,4,502,2,3,"FRONT OF BUNKER",9923,8139,605,10111.9,8947.43,615.51,9215.23,7940.01,578.85,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,2,4,502,2,4,"BACK OF BUNKER",9892,8082,607,10111.9,8947.43,615.51,9215.23,7940.01,578.85,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,2,4,502,2,5,"FRONT OF BUNKER",9820,8018,603,10111.9,8947.43,615.51,9215.23,7940.01,578.85,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,2,4,502,2,6,"BACK OF BUNKER",9743,8003,600,10111.9,8947.43,615.51,9215.23,7940.01,578.85,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,2,4,502,2,7,"FRONT OF BUNKER",9479,7937,581,10111.9,8947.43,615.51,9215.23,7940.01,578.85,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,3,4,499,1,1,"FRONT OF BUNKER",9985,8221,607,10110.67,8941.97,615.47,9216.29,7950.94,579.12,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,3,4,499,1,2,"BACK OF BUNKER",9946,8187,609,10110.67,8941.97,615.47,9216.29,7950.94,579.12,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,3,4,499,1,3,"FRONT OF BUNKER",9923,8139,605,10110.67,8941.97,615.47,9216.29,7950.94,579.12,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,3,4,499,1,4,"BACK OF BUNKER",9892,8082,607,10110.67,8941.97,615.47,9216.29,7950.94,579.12,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,3,4,499,1,5,"FRONT OF BUNKER",9820,8018,603,10110.67,8941.97,615.47,9216.29,7950.94,579.12,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,3,4,499,1,6,"BACK OF BUNKER",9743,8003,600,10110.67,8941.97,615.47,9216.29,7950.94,579.12,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,3,4,499,1,7,"FRONT OF BUNKER",9479,7937,581,10110.67,8941.97,615.47,9216.29,7950.94,579.12,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,4,4,471,11,1,"FRONT OF BUNKER",9985,8221,607,10109.08,8935.51,615.41,9293.04,7961.83,578.13,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,4,4,471,11,2,"BACK OF BUNKER",9946,8187,609,10109.08,8935.51,615.41,9293.04,7961.83,578.13,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,4,4,471,11,3,"FRONT OF BUNKER",9923,8139,605,10109.08,8935.51,615.41,9293.04,7961.83,578.13,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,4,4,471,11,4,"BACK OF BUNKER",9892,8082,607,10109.08,8935.51,615.41,9293.04,7961.83,578.13,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,4,4,471,11,5,"FRONT OF BUNKER",9820,8018,603,10109.08,8935.51,615.41,9293.04,7961.83,578.13,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,4,4,471,11,6,"BACK OF BUNKER",9743,8003,600,10109.08,8935.51,615.41,9293.04,7961.83,578.13,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,4,4,471,11,7,"FRONT OF BUNKER",9479,7937,581,10109.08,8935.51,615.41,9293.04,7961.83,578.13,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,5,4,486,6,1,"FRONT OF BUNKER",9985,8221,607,10112.52,8947.32,615.52,9263.57,7936.93,578.27,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,5,4,486,6,2,"BACK OF BUNKER",9946,8187,609,10112.52,8947.32,615.52,9263.57,7936.93,578.27,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,5,4,486,6,3,"FRONT OF BUNKER",9923,8139,605,10112.52,8947.32,615.52,9263.57,7936.93,578.27,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,5,4,486,6,4,"BACK OF BUNKER",9892,8082,607,10112.52,8947.32,615.52,9263.57,7936.93,578.27,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,5,4,486,6,5,"FRONT OF BUNKER",9820,8018,603,10112.52,8947.32,615.52,9263.57,7936.93,578.27,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,5,4,486,6,6,"BACK OF BUNKER",9743,8003,600,10112.52,8947.32,615.52,9263.57,7936.93,578.27,9752.93,8064.86,598.56
"500","R","2023",1,"907",1,5,4,486,6,7,"FRONT OF BUNKER",9479,7937,581,10112.52,8947.32,615.52,9263.57,7936.93,578.27,9752.93,8064.86,598.56
"500","R","2023",1,"907",2,1,4,453,5,1,"TURN IN FAIRWAY",9722,8676,597,9113.08,8076.13,590.36,9825.68,9143.27,615.39,9754.98,8651.46,595.12
"500","R","2023",1,"907",2,2,4,458,2,1,"TURN IN FAIRWAY",9722,8676,597,9108.12,8071.81,590.33,9804.49,9153.38,615.72,9754.98,8651.46,595.12
