"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","number","name","location_x","location_y","location_z","tee.x","tee.y","tee.z","pin.x","pin.y","pin.z","centerOffFairway.x","centerOffFairway.y","centerOffFairway.z"
"528","R","2023",1,"765",1,1,4,438,10,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",1,2,4,438,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",1,3,4,438,13,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",1,4,4,438,12,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",2,1,5,553,16,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",2,2,5,553,17,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",2,3,5,553,18,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",2,4,5,553,10,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",3,1,3,148,14,1,"DROP ZONE",10000,10500,0,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",3,2,3,148,12,1,"DROP ZONE",10000,10500,0,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",3,3,3,148,15,1,"DROP ZONE",10000,10500,0,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",3,4,3,148,9,1,"DROP ZONE",10000,10500,0,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",4,1,4,458,5,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",4,2,4,458,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",4,3,4,458,5,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",4,4,4,458,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"528","R","2023",1,"765",5,1,4,380,15,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
