"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","x","y","z","name"
"493","R","2022",1,"776",15,1,5,565,18,8997.07,10404.41,19.32,"tee"
"493","R","2022",1,"776",15,2,5,565,18,8996.59,10404.43,19.32,"tee"
"493","R","2022",1,"776",15,3,5,565,18,8995.21,10410.2,19.32,"tee"
"493","R","2022",1,"776",15,4,5,565,18,8993.27,10414.57,19.36,"tee"
"493","R","2022",1,"776",16,1,4,407,7,10142.95,9262.21,13.26,"tee"
"493","R","2022",1,"776",16,2,4,407,4,10143.11,9262.82,13.27,"tee"
"493","R","2022",1,"776",16,3,4,407,3,10150.21,9255.83,13.31,"tee"
"493","R","2022",1,"776",16,4,4,407,3,10146.82,9258.69,13.31,"tee"
"493","R","2022",1,"776",17,1,3,192,10,11319.08,8408.76,15.3,"tee"
"493","R","2022",1,"776",17,2,3,192,11,11319.08,8408.76,15.3,"tee"
"493","R","2022",1,"776",17,3,3,192,11,11382.98,8407.29,16.47,"tee"
"493","R","2022",1,"776",17,4,3,192,13,11328.96,8407.94,15.23,"tee"
"493","R","2022",1,"776",18,1,4,470,1,10610.18,8580.16,16.16,"tee"
"493","R","2022",1,"776",18,2,4,470,9,10610.18,8580.16,16.16,"tee"
"493","R","2022",1,"776",18,3,4,470,14,10609.32,8585.5,16.12,"tee"
"493","R","2022",1,"776",18,4,4,470,9,10609.75,8589.42,16.11,"tee"
"493","R","2022",1,"776",1,1,4,417,4,11587.56,8862.04,13.7,"pin"
"493","R","2022",1,"776",1,2,4,417,8,11587.59,8861.99,13.66,"pin"
"493","R","2022",1,"776",1,3,4,417,9,11623.91,8836.03,13.45,"pin"
"493","R","2022",1,"776",1,4,4,417,14,11587.26,8824.46,13.4,"pin"
"493","R","2022",1,"776",2,1,4,415,16,11578.33,10052.65,10.1,"pin"
"493","R","2022",1,"776",2,2,4,415,2,11578.32,10052.72,10.19,"pin"
"493","R","2022",1,"776",2,3,4,415,3,11540.98,10099.93,10.24,"pin"
"493","R","2022",1,"776",2,4,4,415,10,11560.61,10022.05,10.04,"pin"
"493","R","2022",1,"776",3,1,3,204,2,11355.85,10672.99,12.43,"pin"
"493","R","2022",1,"776",3,2,3,204,2,11355.82,10672.97,12.43,"pin"
"493","R","2022",1,"776",3,3,3,204,5,11396.33,10670.49,11.98,"pin"
"493","R","2022",1,"776",3,4,3,204,2,11366.48,10646.3,12.03,"pin"
"493","R","2022",1,"776",4,1,4,429,2,10428.48,10914.91,10.68,"pin"
"493","R","2022",1,"776",4,2,4,429,10,10428.53,10914.94,10.77,"pin"
"493","R","2022",1,"776",4,3,4,429,6,10403.22,10904.65,11.13,"pin"
"493","R","2022",1,"776",4,4,4,429,7,10388.58,10956.34,11.74,"pin"
"493","R","2022",1,"776",5,1,4,409,13,9429.25,10418.62,11.9,"pin"
"493","R","2022",1,"776",5,2,4,409,15,9429.21,10418.66,11.9,"pin"
"493","R","2022",1,"776",5,3,4,409,17,9404.59,10428.97,11.97,"pin"
"493","R","2022",1,"776",5,4,4,409,16,9381.11,10402.46,11.89,"pin"
"493","R","2022",1,"776",6,1,3,179,6,9388.15,9976.79,10.82,"pin"
"493","R","2022",1,"776",6,2,3,179,6,9388.18,9976.77,10.79,"pin"
"493","R","2022",1,"776",6,3,3,179,12,9430.15,9973.7,10.91,"pin"
"493","R","2022",1,"776",6,4,3,179,7,9356.48,9944.54,10.66,"pin"
"493","R","2022",1,"776",7,1,5,582,17,10813.81,9093.79,10.19,"pin"
"493","R","2022",1,"776",7,2,5,582,13,10813.8,9093.83,10.19,"pin"
"493","R","2022",1,"776",7,3,5,582,15,10842.73,9133.1,10.87,"pin"
"493","R","2022",1,"776",7,4,5,582,6,10798.11,9085.8,9.97,"pin"
"493","R","2022",1,"776",8,1,4,368,13,11402.17,8595.46,13.9,"pin"
"493","R","2022",1,"776",8,2,4,368,17,11402.21,8595.5,13.92,"pin"
"493","R","2022",1,"776",8,3,4,368,10,11361.43,8588.71,14.18,"pin"
"493","R","2022",1,"776",8,4,4,368,12,11399.99,8572.47,14.39,"pin"
"493","R","2022",1,"776",9,1,4,452,9,11096.82,7268.63,10.88,"pin"
"493","R","2022",1,"776",9,2,4,452,12,11096.83,7268.61,10.89,"pin"
"493","R","2022",1,"776",9,3,4,452,12,11128.79,7227.13,11.74,"pin"
"493","R","2022",1,"776",9,4,4,452,10,11085.65,7232.79,11.66,"pin"
"493","R","2022",1,"776",10,1,4,418,12,10013.8,7978.87,13.18,"pin"
"493","R","2022",1,"776",10,2,4,418,7,10013.79,7978.79,13.14,"pin"
"493","R","2022",1,"776",10,3,4,418,8,10027.11,8000.67,13.42,"pin"
"493","R","2022",1,"776",10,4,4,418,4,9993.02,8029.16,14.55,"pin"
"493","R","2022",1,"776",11,1,4,425,11,9229.71,8631.41,10.29,"pin"
"493","R","2022",1,"776",11,2,4,425,14,9229.74,8631.38,10.3,"pin"
"493","R","2022",1,"776",11,3,4,425,7,9216.32,8650.78,10.66,"pin"
"493","R","2022",1,"776",11,4,4,425,17,9261.81,8662.53,10.19,"pin"
"493","R","2022",1,"776",12,1,3,223,4,9996.3,8655.08,11.68,"pin"
"493","R","2022",1,"776",12,2,3,223,5,9996.3,8655.03,11.66,"pin"
"493","R","2022",1,"776",12,3,3,223,2,10024.09,8644.37,12.33,"pin"
"493","R","2022",1,"776",12,4,3,223,1,10030.1,8687.31,12.28,"pin"
"493","R","2022",1,"776",13,1,4,408,15,9041.76,9128.07,13.38,"pin"
"493","R","2022",1,"776",13,2,4,408,15,9041.95,9128.09,13.38,"pin"
"493","R","2022",1,"776",13,3,4,408,15,9056.74,9085.12,12.89,"pin"
"493","R","2022",1,"776",13,4,4,408,15,9013.5,9082.56,13.81,"pin"
"493","R","2022",1,"776",14,1,4,442,7,8836.61,10315.31,9.87,"pin"
"493","R","2022",1,"776",14,2,4,442,1,8836.59,10315.39,9.85,"pin"
"493","R","2022",1,"776",14,3,4,442,1,8877.83,10370.11,11.32,"pin"
"493","R","2022",1,"776",14,4,4,442,4,8864.6,10335.03,10.71,"pin"
"493","R","2022",1,"776",15,1,5,565,18,10017.19,9278.19,14.17,"pin"
"493","R","2022",1,"776",15,2,5,565,18,10017.21,9278.26,14.15,"pin"
"493","R","2022",1,"776",15,3,5,565,18,9997.04,9319.23,13.26,"pin"
"493","R","2022",1,"776",15,4,5,565,18,10076.15,9298.79,14.8,"pin"
"493","R","2022",1,"776",16,1,4,407,7,11173.45,8717.24,13.64,"pin"
"493","R","2022",1,"776",16,2,4,407,4,11173.5,8717.19,13.65,"pin"
"493","R","2022",1,"776",16,3,4,407,3,11172.78,8645.09,14.28,"pin"
"493","R","2022",1,"776",16,4,4,407,3,11156.78,8660.65,14.22,"pin"
"493","R","2022",1,"776",17,1,3,192,10,10788.25,8501.68,14.42,"pin"
"493","R","2022",1,"776",17,2,3,192,11,10788.38,8501.78,14.44,"pin"
"493","R","2022",1,"776",17,3,3,192,11,10826.76,8435.58,13.1,"pin"
"493","R","2022",1,"776",17,4,3,192,13,10819.21,8481.48,13.49,"pin"
"493","R","2022",1,"776",18,1,4,470,1,10878.43,7205.77,13.21,"pin"
"493","R","2022",1,"776",18,2,4,470,9,10878.47,7205.8,13.24,"pin"
"493","R","2022",1,"776",18,3,4,470,14,10867.34,7225.58,13.07,"pin"
"493","R","2022",1,"776",18,4,4,470,9,10898.5,7210.52,13.19,"pin"
"493","R","2022",1,"776",1,1,4,417,4,11665.47,8406.35,7.56,"centerOffFairway"
"493","R","2022",1,"776",1,2,4,417,8,11665.47,8406.35,7.56,"centerOffFairway"
"493","R","2022",1,"776",1,3,4,417,9,11665.47,8406.35,7.56,"centerOffFairway"
"493","R","2022",1,"776",1,4,4,417,14,11665.47,8406.35,7.56,"centerOffFairway"
"493","R","2022",1,"776",2,1,4,415,16,11517.45,9704.53,11.54,"centerOffFairway"
"493","R","2022",1,"776",2,2,4,415,2,11517.45,9704.53,11.54,"centerOffFairway"
"493","R","2022",1,"776",2,3,4,415,3,11517.45,9704.53,11.54,"centerOffFairway"
"493","R","2022",1,"776",2,4,4,415,10,11517.45,9704.53,11.54,"centerOffFairway"
"493","R","2022",1,"776",3,1,3,204,2,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",3,2,3,204,2,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",3,3,3,204,5,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",3,4,3,204,2,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",4,1,4,429,2,10786.33,11160.89,7.88,"centerOffFairway"
"493","R","2022",1,"776",4,2,4,429,10,10786.33,11160.89,7.88,"centerOffFairway"
"493","R","2022",1,"776",4,3,4,429,6,10786.33,11160.89,7.88,"centerOffFairway"
"493","R","2022",1,"776",4,4,4,429,7,10786.33,11160.89,7.88,"centerOffFairway"
"493","R","2022",1,"776",5,1,4,409,13,9650.64,10322.3,9.98,"centerOffFairway"
"493","R","2022",1,"776",5,2,4,409,15,9650.64,10322.3,9.98,"centerOffFairway"
"493","R","2022",1,"776",5,3,4,409,17,9650.64,10322.3,9.98,"centerOffFairway"
"493","R","2022",1,"776",5,4,4,409,16,9650.64,10322.3,9.98,"centerOffFairway"
"493","R","2022",1,"776",6,1,3,179,6,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",6,2,3,179,6,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",6,3,3,179,12,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",6,4,3,179,7,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",7,1,5,582,17,10174.18,9683.91,10.43,"centerOffFairway"
"493","R","2022",1,"776",7,2,5,582,13,10174.18,9683.91,10.43,"centerOffFairway"
"493","R","2022",1,"776",7,3,5,582,15,10174.18,9683.91,10.43,"centerOffFairway"
"493","R","2022",1,"776",7,4,5,582,6,10174.18,9683.91,10.43,"centerOffFairway"
"493","R","2022",1,"776",8,1,4,368,13,11357.18,8933.54,8.58,"centerOffFairway"
"493","R","2022",1,"776",8,2,4,368,17,11357.18,8933.54,8.58,"centerOffFairway"
"493","R","2022",1,"776",8,3,4,368,10,11357.18,8933.54,8.58,"centerOffFairway"
"493","R","2022",1,"776",8,4,4,368,12,11357.18,8933.54,8.58,"centerOffFairway"
"493","R","2022",1,"776",9,1,4,452,9,11231.81,7744.47,9.77,"centerOffFairway"
"493","R","2022",1,"776",9,2,4,452,12,11231.81,7744.47,9.77,"centerOffFairway"
"493","R","2022",1,"776",9,3,4,452,12,11231.81,7744.47,9.77,"centerOffFairway"
"493","R","2022",1,"776",9,4,4,452,10,11231.81,7744.47,9.77,"centerOffFairway"
"493","R","2022",1,"776",10,1,4,418,12,10310.49,7700.38,9.62,"centerOffFairway"
"493","R","2022",1,"776",10,2,4,418,7,10310.49,7700.38,9.62,"centerOffFairway"
"493","R","2022",1,"776",10,3,4,418,8,10310.49,7700.38,9.62,"centerOffFairway"
"493","R","2022",1,"776",10,4,4,418,4,10310.49,7700.38,9.62,"centerOffFairway"
"493","R","2022",1,"776",11,1,4,425,11,9582.62,8442.27,9.35,"centerOffFairway"
"493","R","2022",1,"776",11,2,4,425,14,9582.62,8442.27,9.35,"centerOffFairway"
"493","R","2022",1,"776",11,3,4,425,7,9582.62,8442.27,9.35,"centerOffFairway"
"493","R","2022",1,"776",11,4,4,425,17,9582.62,8442.27,9.35,"centerOffFairway"
"493","R","2022",1,"776",12,1,3,223,4,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",12,2,3,223,5,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",12,3,3,223,2,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",12,4,3,223,1,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",13,1,4,408,15,9419.89,9137.4,10.21,"centerOffFairway"
"493","R","2022",1,"776",13,2,4,408,15,9419.89,9137.4,10.21,"centerOffFairway"
"493","R","2022",1,"776",13,3,4,408,15,9419.89,9137.4,10.21,"centerOffFairway"
"493","R","2022",1,"776",13,4,4,408,15,9419.89,9137.4,10.21,"centerOffFairway"
"493","R","2022",1,"776",14,1,4,442,7,8755.85,9876.18,10.76,"centerOffFairway"
"493","R","2022",1,"776",14,2,4,442,1,8755.85,9876.18,10.76,"centerOffFairway"
"493","R","2022",1,"776",14,3,4,442,1,8755.85,9876.18,10.76,"centerOffFairway"
"493","R","2022",1,"776",14,4,4,442,4,8755.85,9876.18,10.76,"centerOffFairway"
"493","R","2022",1,"776",15,1,5,565,18,9321.02,9624.71,9.8,"centerOffFairway"
"493","R","2022",1,"776",15,2,5,565,18,9321.02,9624.71,9.8,"centerOffFairway"
"493","R","2022",1,"776",15,3,5,565,18,9321.02,9624.71,9.8,"centerOffFairway"
"493","R","2022",1,"776",15,4,5,565,18,9321.02,9624.71,9.8,"centerOffFairway"
"493","R","2022",1,"776",16,1,4,407,7,10867.27,8778.45,9.98,"centerOffFairway"
"493","R","2022",1,"776",16,2,4,407,4,10867.27,8778.45,9.98,"centerOffFairway"
"493","R","2022",1,"776",16,3,4,407,3,10867.27,8778.45,9.98,"centerOffFairway"
"493","R","2022",1,"776",16,4,4,407,3,10867.27,8778.45,9.98,"centerOffFairway"
"493","R","2022",1,"776",17,1,3,192,10,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",17,2,3,192,11,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",17,3,3,192,11,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",17,4,3,192,13,0,0,0,"centerOffFairway"
"493","R","2022",1,"776",18,1,4,470,1,10749.35,7738.18,13.27,"centerOffFairway"
"493","R","2022",1,"776",18,2,4,470,9,10749.35,7738.18,13.27,"centerOffFairway"
"493","R","2022",1,"776",18,3,4,470,14,10749.35,7738.18,13.27,"centerOffFairway"
"493","R","2022",1,"776",18,4,4,470,9,10749.35,7738.18,13.27,"centerOffFairway"
"493","R","2022",1,"776",1,1,4,417,4,11779,8313,8,"FRONT OF BUNKER_1"
"493","R","2022",1,"776",1,1,4,417,4,11778,8371,14,"BACK OF BUNKER_2"
"493","R","2022",1,"776",1,1,4,417,4,11748,8385,11,"FRONT OF BUNKER_3"
"493","R","2022",1,"776",1,1,4,417,4,11725,8459,11,"BACK OF BUNKER_4"
"493","R","2022",1,"776",1,1,4,417,4,11620,8796,12,"FRONT OF GREEN_5"
"493","R","2022",1,"776",1,2,4,417,8,11779,8313,8,"FRONT OF BUNKER_1"
"493","R","2022",1,"776",1,2,4,417,8,11778,8371,14,"BACK OF BUNKER_2"
"493","R","2022",1,"776",1,2,4,417,8,11748,8385,11,"FRONT OF BUNKER_3"
"493","R","2022",1,"776",1,2,4,417,8,11725,8459,11,"BACK OF BUNKER_4"
"493","R","2022",1,"776",1,2,4,417,8,11620,8796,12,"FRONT OF GREEN_5"
"493","R","2022",1,"776",1,3,4,417,9,11779,8313,8,"FRONT OF BUNKER_1"
"493","R","2022",1,"776",1,3,4,417,9,11778,8371,14,"BACK OF BUNKER_2"
"493","R","2022",1,"776",1,3,4,417,9,11748,8385,11,"FRONT OF BUNKER_3"
"493","R","2022",1,"776",1,3,4,417,9,11725,8459,11,"BACK OF BUNKER_4"
"493","R","2022",1,"776",1,3,4,417,9,11620,8796,12,"FRONT OF GREEN_5"
"493","R","2022",1,"776",1,4,4,417,14,11779,8313,8,"FRONT OF BUNKER_1"
"493","R","2022",1,"776",1,4,4,417,14,11778,8371,14,"BACK OF BUNKER_2"
"493","R","2022",1,"776",1,4,4,417,14,11748,8385,11,"FRONT OF BUNKER_3"
"493","R","2022",1,"776",1,4,4,417,14,11725,8459,11,"BACK OF BUNKER_4"
"493","R","2022",1,"776",1,4,4,417,14,11620,8796,12,"FRONT OF GREEN_5"
"493","R","2022",1,"776",2,1,4,415,16,11480,9611,8,"FRONT OF BUNKER_1"
"493","R","2022",1,"776",2,1,4,415,16,11443,9684,14,"BACK OF BUNKER_2"
"493","R","2022",1,"776",2,1,4,415,16,11545,10005,9,"FRONT OF GREEN_3"
"493","R","2022",1,"776",2,2,4,415,2,11480,9611,8,"FRONT OF BUNKER_1"
"493","R","2022",1,"776",2,2,4,415,2,11443,9684,14,"BACK OF BUNKER_2"
"493","R","2022",1,"776",2,2,4,415,2,11545,10005,9,"FRONT OF GREEN_3"
"493","R","2022",1,"776",2,3,4,415,3,11480,9611,8,"FRONT OF BUNKER_1"
"493","R","2022",1,"776",2,3,4,415,3,11443,9684,14,"BACK OF BUNKER_2"
"493","R","2022",1,"776",2,3,4,415,3,11545,10005,9,"FRONT OF GREEN_3"
"493","R","2022",1,"776",2,4,4,415,10,11480,9611,8,"FRONT OF BUNKER_1"
"493","R","2022",1,"776",2,4,4,415,10,11443,9684,14,"BACK OF BUNKER_2"
"493","R","2022",1,"776",2,4,4,415,10,11545,10005,9,"FRONT OF GREEN_3"
"493","R","2022",1,"776",3,1,3,204,2,11363,10620,12,"BACK OF BUNKER_1"
"493","R","2022",1,"776",3,1,3,204,2,11377,10623,11,"FRONT OF GREEN_2"
"493","R","2022",1,"776",3,1,3,204,2,11378,10707,12,"BACK OF GREEN_3"
"493","R","2022",1,"776",3,2,3,204,2,11363,10620,12,"BACK OF BUNKER_1"
"493","R","2022",1,"776",3,2,3,204,2,11377,10623,11,"FRONT OF GREEN_2"
"493","R","2022",1,"776",3,2,3,204,2,11378,10707,12,"BACK OF GREEN_3"
"493","R","2022",1,"776",3,3,3,204,5,11363,10620,12,"BACK OF BUNKER_1"
"493","R","2022",1,"776",3,3,3,204,5,11377,10623,11,"FRONT OF GREEN_2"
"493","R","2022",1,"776",3,3,3,204,5,11378,10707,12,"BACK OF GREEN_3"
"493","R","2022",1,"776",3,4,3,204,2,11363,10620,12,"BACK OF BUNKER_1"
"493","R","2022",1,"776",3,4,3,204,2,11377,10623,11,"FRONT OF GREEN_2"
"493","R","2022",1,"776",3,4,3,204,2,11378,10707,12,"BACK OF GREEN_3"
"493","R","2022",1,"776",4,1,4,429,2,10752,11123,8,"TURN IN FAIRWAY_1"
"493","R","2022",1,"776",4,1,4,429,2,10740,11201,10,"FRONT OF BUNKER_2"
"493","R","2022",1,"776",4,1,4,429,2,10680,11209,14,"BACK OF BUNKER_3"
"493","R","2022",1,"776",4,1,4,429,2,10433,10948,10,"FRONT OF GREEN_4"
"493","R","2022",1,"776",4,2,4,429,10,10752,11123,8,"TURN IN FAIRWAY_1"
"493","R","2022",1,"776",4,2,4,429,10,10740,11201,10,"FRONT OF BUNKER_2"
"493","R","2022",1,"776",4,2,4,429,10,10680,11209,14,"BACK OF BUNKER_3"
"493","R","2022",1,"776",4,2,4,429,10,10433,10948,10,"FRONT OF GREEN_4"
"493","R","2022",1,"776",4,3,4,429,6,10752,11123,8,"TURN IN FAIRWAY_1"
"493","R","2022",1,"776",4,3,4,429,6,10740,11201,10,"FRONT OF BUNKER_2"
"493","R","2022",1,"776",4,3,4,429,6,10680,11209,14,"BACK OF BUNKER_3"
"493","R","2022",1,"776",4,3,4,429,6,10433,10948,10,"FRONT OF GREEN_4"
"493","R","2022",1,"776",4,4,4,429,7,10752,11123,8,"TURN IN FAIRWAY_1"
"493","R","2022",1,"776",4,4,4,429,7,10740,11201,10,"FRONT OF BUNKER_2"
"493","R","2022",1,"776",4,4,4,429,7,10680,11209,14,"BACK OF BUNKER_3"
"493","R","2022",1,"776",4,4,4,429,7,10433,10948,10,"FRONT OF GREEN_4"
"493","R","2022",1,"776",5,1,4,409,13,9856,10344,7,"TURN IN FAIRWAY_1"
"493","R","2022",1,"776",5,1,4,409,13,9786,10241,9,"FRONT OF BUNKER_2"
"493","R","2022",1,"776",5,1,4,409,13,9724,10244,14,"BACK OF BUNKER_3"
"493","R","2022",1,"776",5,1,4,409,13,9453,10394,11,"FRONT OF GREEN_4"
"493","R","2022",1,"776",5,2,4,409,15,9856,10344,7,"TURN IN FAIRWAY_1"
"493","R","2022",1,"776",5,2,4,409,15,9786,10241,9,"FRONT OF BUNKER_2"
"493","R","2022",1,"776",5,2,4,409,15,9724,10244,14,"BACK OF BUNKER_3"
"493","R","2022",1,"776",5,2,4,409,15,9453,10394,11,"FRONT OF GREEN_4"
"493","R","2022",1,"776",5,3,4,409,17,9856,10344,7,"TURN IN FAIRWAY_1"
"493","R","2022",1,"776",5,3,4,409,17,9786,10241,9,"FRONT OF BUNKER_2"
"493","R","2022",1,"776",5,3,4,409,17,9724,10244,14,"BACK OF BUNKER_3"
"493","R","2022",1,"776",5,3,4,409,17,9453,10394,11,"FRONT OF GREEN_4"
"493","R","2022",1,"776",5,4,4,409,16,9856,10344,7,"TURN IN FAIRWAY_1"
"493","R","2022",1,"776",5,4,4,409,16,9786,10241,9,"FRONT OF BUNKER_2"
"493","R","2022",1,"776",5,4,4,409,16,9724,10244,14,"BACK OF BUNKER_3"
"493","R","2022",1,"776",5,4,4,409,16,9453,10394,11,"FRONT OF GREEN_4"
"493","R","2022",1,"776",6,1,3,179,6,9374,9998,11,"BACK OF BUNKER_1"
"493","R","2022",1,"776",6,1,3,179,6,9379,9989,10,"FRONT OF GREEN_2"
"493","R","2022",1,"776",6,1,3,179,6,9413,9930,12,"BACK OF GREEN_3"
"493","R","2022",1,"776",6,2,3,179,6,9374,9998,11,"BACK OF BUNKER_1"
"493","R","2022",1,"776",6,2,3,179,6,9379,9989,10,"FRONT OF GREEN_2"
"493","R","2022",1,"776",6,2,3,179,6,9413,9930,12,"BACK OF GREEN_3"
"493","R","2022",1,"776",6,3,3,179,12,9374,9998,11,"BACK OF BUNKER_1"
"493","R","2022",1,"776",6,3,3,179,12,9379,9989,10,"FRONT OF GREEN_2"
"493","R","2022",1,"776",6,3,3,179,12,9413,9930,12,"BACK OF GREEN_3"
"493","R","2022",1,"776",6,4,3,179,7,9374,9998,11,"BACK OF BUNKER_1"
"493","R","2022",1,"776",6,4,3,179,7,9379,9989,10,"FRONT OF GREEN_2"
"493","R","2022",1,"776",6,4,3,179,7,9413,9930,12,"BACK OF GREEN_3"
"493","R","2022",1,"776",7,1,5,582,17,10401,9376,9,"FRONT OF BUNKER_1"
"493","R","2022",1,"776",7,1,5,582,17,10454,9336,13,"BACK OF BUNKER_2"
"493","R","2022",1,"776",7,1,5,582,17,10744,9323,12,"BACK OF BUNKER_3"
"493","R","2022",1,"776",7,2,5,582,13,10401,9376,9,"FRONT OF BUNKER_1"
"493","R","2022",1,"776",7,2,5,582,13,10454,9336,13,"BACK OF BUNKER_2"
"493","R","2022",1,"776",7,2,5,582,13,10744,9323,12,"BACK OF BUNKER_3"
"493","R","2022",1,"776",7,3,5,582,15,10401,9376,9,"FRONT OF BUNKER_1"
"493","R","2022",1,"776",7,3,5,582,15,10454,9336,13,"BACK OF BUNKER_2"
"493","R","2022",1,"776",7,3,5,582,15,10744,9323,12,"BACK OF BUNKER_3"
"493","R","2022",1,"776",7,4,5,582,6,10401,9376,9,"FRONT OF BUNKER_1"
