"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","x","y","z","name"
"020","R","2022",1,"897",10,3,4,456,4,11021.54,10466.53,61.92,"tee"
"020","R","2022",1,"897",10,4,4,456,8,11030.71,10458.98,61.97,"tee"
"020","R","2022",1,"897",11,1,3,237,6,9775.48,11134.04,63.69,"tee"
"020","R","2022",1,"897",11,2,3,237,10,9778.26,11127.5,63.75,"tee"
"020","R","2022",1,"897",11,3,3,237,5,9758.4,11173.62,63.72,"tee"
"020","R","2022",1,"897",11,4,3,237,4,9770.02,11145.92,63.6,"tee"
"020","R","2022",1,"897",12,1,4,496,4,9923.87,10320.99,59.87,"tee"
"020","R","2022",1,"897",12,2,4,496,5,9921.01,10326.48,59.85,"tee"
"020","R","2022",1,"897",12,3,4,496,3,9925.47,10318.92,59.87,"tee"
"020","R","2022",1,"897",12,4,4,496,10,9922.86,10322.98,59.88,"tee"
"020","R","2022",1,"897",13,1,4,406,18,9181.91,11649.88,61.16,"tee"
"020","R","2022",1,"897",13,2,4,406,12,9273.57,11823.11,61.64,"tee"
"020","R","2022",1,"897",13,3,4,406,11,9277.15,11830.24,61.66,"tee"
"020","R","2022",1,"897",13,4,4,406,17,9166.85,11622.32,61.11,"tee"
"020","R","2022",1,"897",14,1,4,529,1,8630.75,10833.87,61.05,"tee"
"020","R","2022",1,"897",14,2,4,529,1,8632.83,10843.32,61.08,"tee"
"020","R","2022",1,"897",14,3,4,529,1,8637.38,10855.9,61.07,"tee"
"020","R","2022",1,"897",14,4,4,529,1,8627.13,10822.49,61.04,"tee"
"020","R","2022",1,"897",15,1,3,155,15,8857.32,9380.69,60.83,"tee"
"020","R","2022",1,"897",15,2,3,155,13,8863.09,9343.78,60.55,"tee"
"020","R","2022",1,"897",15,3,3,155,16,8838.99,9370.7,60.71,"tee"
"020","R","2022",1,"897",15,4,3,155,3,8867.75,9330.76,60.46,"tee"
"020","R","2022",1,"897",16,1,5,576,7,9224.61,9090.04,60.97,"tee"
"020","R","2022",1,"897",16,2,5,576,15,9221.9,9095.22,60.96,"tee"
"020","R","2022",1,"897",16,3,5,576,15,9271.37,9181.05,60.88,"tee"
"020","R","2022",1,"897",16,4,5,576,15,9224.48,9089.58,60.96,"tee"
"020","R","2022",1,"897",17,1,4,382,14,9329.16,11120.59,65.81,"tee"
"020","R","2022",1,"897",17,2,4,382,2,9329.11,11130.02,65.84,"tee"
"020","R","2022",1,"897",17,3,4,382,17,9307.09,10976.76,63.15,"tee"
"020","R","2022",1,"897",17,4,4,382,9,9308.47,11001.98,63.1,"tee"
"020","R","2022",1,"897",18,1,4,503,2,9408.36,9771.21,64.34,"tee"
"020","R","2022",1,"897",18,2,4,503,6,9401.45,9768.46,64.3,"tee"
"020","R","2022",1,"897",18,3,4,503,2,9429.51,9780.29,64.33,"tee"
"020","R","2022",1,"897",18,4,4,503,12,9424.99,9778.4,64.37,"tee"
"020","R","2022",1,"897",1,1,4,522,3,10363.77,8860.34,61.87,"pin"
"020","R","2022",1,"897",1,2,4,522,3,10389.2,8817.41,62.18,"pin"
"020","R","2022",1,"897",1,3,4,522,7,10416.59,8850.92,61,"pin"
"020","R","2022",1,"897",1,4,4,522,2,10429.21,8827.66,61.28,"pin"
"020","R","2022",1,"897",2,1,3,167,12,10287.95,8143.01,57.87,"pin"
"020","R","2022",1,"897",2,2,3,167,8,10336.66,8165.77,58.53,"pin"
"020","R","2022",1,"897",2,3,3,167,17,10283.72,8154.94,57.91,"pin"
"020","R","2022",1,"897",2,4,3,167,6,10328.41,8150.67,58.6,"pin"
"020","R","2022",1,"897",3,1,5,587,16,9629.19,9637.58,64.15,"pin"
"020","R","2022",1,"897",3,2,5,587,18,9672.09,9661.08,63.86,"pin"
"020","R","2022",1,"897",3,3,5,587,13,9622.33,9669.21,64.68,"pin"
"020","R","2022",1,"897",3,4,5,587,18,9692.16,9640.78,63.15,"pin"
"020","R","2022",1,"897",4,1,4,490,9,9772.66,8229.37,56.48,"pin"
"020","R","2022",1,"897",4,2,4,490,4,9738.64,8233.69,56.57,"pin"
"020","R","2022",1,"897",4,3,4,490,8,9749.08,8257.51,56.52,"pin"
"020","R","2022",1,"897",4,4,4,490,7,9772.23,8208.77,56.65,"pin"
"020","R","2022",1,"897",5,1,4,440,13,8775.52,8856.74,62.2,"pin"
"020","R","2022",1,"897",5,2,4,440,17,8801.75,8826.72,60.87,"pin"
"020","R","2022",1,"897",5,3,4,440,13,8767.37,8847.28,62.19,"pin"
"020","R","2022",1,"897",5,4,4,440,14,8822.5,8846.98,61.13,"pin"
"020","R","2022",1,"897",6,1,4,443,10,9409.32,7924.08,60.3,"pin"
"020","R","2022",1,"897",6,2,4,443,14,9446.84,7891.59,60.91,"pin"
"020","R","2022",1,"897",6,3,4,443,8,9405.25,7881.47,60.32,"pin"
"020","R","2022",1,"897",6,4,4,443,4,9431.66,7921.72,60.81,"pin"
"020","R","2022",1,"897",7,1,3,216,11,10133.76,8005.03,57.61,"pin"
"020","R","2022",1,"897",7,2,3,216,8,10155.7,8052.99,56.32,"pin"
"020","R","2022",1,"897",7,3,3,216,6,10111.81,8023.18,56.94,"pin"
"020","R","2022",1,"897",7,4,3,216,13,10141.16,8050.84,56.47,"pin"
"020","R","2022",1,"897",8,1,5,625,17,11063.96,9562.16,59.2,"pin"
"020","R","2022",1,"897",8,2,5,625,16,11109.95,9495.96,61.03,"pin"
"020","R","2022",1,"897",8,3,5,625,11,11094.17,9584.86,59.22,"pin"
"020","R","2022",1,"897",8,4,5,625,16,11108.68,9515.26,60.79,"pin"
"020","R","2022",1,"897",9,1,3,182,5,11354.68,10020.4,60.42,"pin"
"020","R","2022",1,"897",9,2,3,182,11,11393.36,10042.44,61.71,"pin"
"020","R","2022",1,"897",9,3,3,182,8,11342.43,10072.71,62.05,"pin"
"020","R","2022",1,"897",9,4,3,182,11,11398.18,10069.83,62.48,"pin"
"020","R","2022",1,"897",10,1,4,456,8,9899.73,11186.32,65.77,"pin"
"020","R","2022",1,"897",10,2,4,456,7,9896.3,11233.07,66.59,"pin"
"020","R","2022",1,"897",10,3,4,456,4,9857.82,11193.41,65.98,"pin"
"020","R","2022",1,"897",10,4,4,456,8,9934.06,11215.77,66.51,"pin"
"020","R","2022",1,"897",11,1,3,237,6,10001.34,10500.4,61.9,"pin"
"020","R","2022",1,"897",11,2,3,237,10,10058.16,10556.2,62.95,"pin"
"020","R","2022",1,"897",11,3,3,237,5,10030.68,10500.87,61.9,"pin"
"020","R","2022",1,"897",11,4,3,237,4,10011.89,10549.74,62.16,"pin"
"020","R","2022",1,"897",12,1,4,496,4,9271.74,11600.5,62.8,"pin"
"020","R","2022",1,"897",12,2,4,496,5,9256.85,11540.72,63.4,"pin"
"020","R","2022",1,"897",12,3,4,496,3,9288.69,11588.96,62.87,"pin"
"020","R","2022",1,"897",12,4,4,496,10,9248.92,11591.92,63.35,"pin"
"020","R","2022",1,"897",13,1,4,406,18,8786.33,10760.07,64.85,"pin"
"020","R","2022",1,"897",13,2,4,406,12,8727.47,10743.61,65.12,"pin"
"020","R","2022",1,"897",13,3,4,406,11,8775.99,10780.42,64.62,"pin"
"020","R","2022",1,"897",13,4,4,406,17,8758.41,10733.32,65.67,"pin"
"020","R","2022",1,"897",14,1,4,529,1,8624.92,9308.56,62.92,"pin"
"020","R","2022",1,"897",14,2,4,529,1,8601.8,9329.97,63.28,"pin"
"020","R","2022",1,"897",14,3,4,529,1,8630.08,9353.68,63.48,"pin"
"020","R","2022",1,"897",14,4,4,529,1,8605.06,9296.95,62.39,"pin"
"020","R","2022",1,"897",15,1,3,155,15,9064.98,8951.07,61.74,"pin"
"020","R","2022",1,"897",15,2,3,155,13,9078.37,8984.53,60.73,"pin"
"020","R","2022",1,"897",15,3,3,155,16,9046.48,8984.23,60.76,"pin"
"020","R","2022",1,"897",15,4,3,155,3,9002.16,9011.29,61.91,"pin"
"020","R","2022",1,"897",16,1,5,576,7,9064.22,10704.17,60.58,"pin"
"020","R","2022",1,"897",16,2,5,576,15,9051.95,10762.6,62.07,"pin"
"020","R","2022",1,"897",16,3,5,576,15,9103.79,10752.57,62.19,"pin"
"020","R","2022",1,"897",16,4,5,576,15,9062.4,10799.7,62.63,"pin"
"020","R","2022",1,"897",17,1,4,382,14,9315.44,10019.34,61.48,"pin"
"020","R","2022",1,"897",17,2,4,382,2,9288.63,10065.72,61.01,"pin"
"020","R","2022",1,"897",17,3,4,382,17,9356.48,10074.99,60.78,"pin"
"020","R","2022",1,"897",17,4,4,382,9,9318.33,10066.14,60.51,"pin"
"020","R","2022",1,"897",18,1,4,503,2,10772.13,10259.75,63.05,"pin"
"020","R","2022",1,"897",18,2,4,503,6,10784.7,10289.16,63.25,"pin"
"020","R","2022",1,"897",18,3,4,503,2,10729.25,10284.32,63.77,"pin"
"020","R","2022",1,"897",18,4,4,503,12,10805.68,10253.67,62.2,"pin"
"020","R","2022",1,"897",1,1,4,522,3,10565.1,9473.4,60.41,"centerOffFairway"
"020","R","2022",1,"897",1,2,4,522,3,10565.1,9473.4,60.41,"centerOffFairway"
"020","R","2022",1,"897",1,3,4,522,7,10565.1,9473.4,60.41,"centerOffFairway"
"020","R","2022",1,"897",1,4,4,522,2,10565.1,9473.4,60.41,"centerOffFairway"
"020","R","2022",1,"897",2,1,3,167,12,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",2,2,3,167,8,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",2,3,3,167,17,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",2,4,3,167,6,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",3,1,5,587,16,10026.58,8891.79,58.49,"centerOffFairway"
"020","R","2022",1,"897",3,2,5,587,18,10026.58,8891.79,58.49,"centerOffFairway"
"020","R","2022",1,"897",3,3,5,587,13,10026.58,8891.79,58.49,"centerOffFairway"
"020","R","2022",1,"897",3,4,5,587,18,10026.58,8891.79,58.49,"centerOffFairway"
"020","R","2022",1,"897",4,1,4,490,9,9587.59,8781.95,59.74,"centerOffFairway"
"020","R","2022",1,"897",4,2,4,490,4,9587.59,8781.95,59.74,"centerOffFairway"
"020","R","2022",1,"897",4,3,4,490,8,9587.59,8781.95,59.74,"centerOffFairway"
"020","R","2022",1,"897",4,4,4,490,7,9587.59,8781.95,59.74,"centerOffFairway"
"020","R","2022",1,"897",5,1,4,440,13,9196.11,8618.18,58.16,"centerOffFairway"
"020","R","2022",1,"897",5,2,4,440,17,9196.11,8618.18,58.16,"centerOffFairway"
"020","R","2022",1,"897",5,3,4,440,13,9196.11,8618.18,58.16,"centerOffFairway"
"020","R","2022",1,"897",5,4,4,440,14,9196.11,8618.18,58.16,"centerOffFairway"
"020","R","2022",1,"897",6,1,4,443,10,9044.09,8121.23,59.09,"centerOffFairway"
"020","R","2022",1,"897",6,2,4,443,14,9044.09,8121.23,59.09,"centerOffFairway"
"020","R","2022",1,"897",6,3,4,443,8,9044.09,8121.23,59.09,"centerOffFairway"
"020","R","2022",1,"897",6,4,4,443,4,9044.09,8121.23,59.09,"centerOffFairway"
"020","R","2022",1,"897",7,1,3,216,11,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",7,2,3,216,8,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",7,3,3,216,6,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",7,4,3,216,13,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",8,1,5,625,17,10724.7,8702.92,60.46,"centerOffFairway"
"020","R","2022",1,"897",8,2,5,625,16,10724.7,8702.92,60.46,"centerOffFairway"
"020","R","2022",1,"897",8,3,5,625,11,10724.7,8702.92,60.46,"centerOffFairway"
"020","R","2022",1,"897",8,4,5,625,16,10724.7,8702.92,60.46,"centerOffFairway"
"020","R","2022",1,"897",9,1,3,182,5,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",9,2,3,182,11,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",9,3,3,182,8,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",9,4,3,182,11,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",10,1,4,456,8,10293.85,10928.79,61.53,"centerOffFairway"
"020","R","2022",1,"897",10,2,4,456,7,10293.85,10928.79,61.53,"centerOffFairway"
"020","R","2022",1,"897",10,3,4,456,4,10293.85,10928.79,61.53,"centerOffFairway"
"020","R","2022",1,"897",10,4,4,456,8,10293.85,10928.79,61.53,"centerOffFairway"
"020","R","2022",1,"897",11,1,3,237,6,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",11,2,3,237,10,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",11,3,3,237,5,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",11,4,3,237,4,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",12,1,4,496,4,9538.4,11030.16,61.27,"centerOffFairway"
"020","R","2022",1,"897",12,2,4,496,5,9538.4,11030.16,61.27,"centerOffFairway"
"020","R","2022",1,"897",12,3,4,496,3,9538.4,11030.16,61.27,"centerOffFairway"
"020","R","2022",1,"897",12,4,4,496,10,9538.4,11030.16,61.27,"centerOffFairway"
"020","R","2022",1,"897",13,1,4,406,18,8892.11,11039.77,62.08,"centerOffFairway"
"020","R","2022",1,"897",13,2,4,406,12,8892.11,11039.77,62.08,"centerOffFairway"
"020","R","2022",1,"897",13,3,4,406,11,8892.11,11039.77,62.08,"centerOffFairway"
"020","R","2022",1,"897",13,4,4,406,17,8892.11,11039.77,62.08,"centerOffFairway"
"020","R","2022",1,"897",14,1,4,529,1,8507.22,10008.64,60.58,"centerOffFairway"
"020","R","2022",1,"897",14,2,4,529,1,8507.22,10008.64,60.58,"centerOffFairway"
"020","R","2022",1,"897",14,3,4,529,1,8507.22,10008.64,60.58,"centerOffFairway"
"020","R","2022",1,"897",14,4,4,529,1,8507.22,10008.64,60.58,"centerOffFairway"
"020","R","2022",1,"897",15,1,3,155,15,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",15,2,3,155,13,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",15,3,3,155,16,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",15,4,3,155,3,0,0,0,"centerOffFairway"
"020","R","2022",1,"897",16,1,5,576,7,8983.92,9940.35,64.13,"centerOffFairway"
"020","R","2022",1,"897",16,2,5,576,15,8983.92,9940.35,64.13,"centerOffFairway"
"020","R","2022",1,"897",16,3,5,576,15,8983.92,9940.35,64.13,"centerOffFairway"
"020","R","2022",1,"897",16,4,5,576,15,8983.92,9940.35,64.13,"centerOffFairway"
"020","R","2022",1,"897",17,1,4,382,14,9481.79,10342.91,62,"centerOffFairway"
"020","R","2022",1,"897",17,2,4,382,2,9481.79,10342.91,62,"centerOffFairway"
"020","R","2022",1,"897",17,3,4,382,17,9481.79,10342.91,62,"centerOffFairway"
"020","R","2022",1,"897",17,4,4,382,9,9481.79,10342.91,62,"centerOffFairway"
"020","R","2022",1,"897",18,1,4,503,2,10206.62,10117.21,63.31,"centerOffFairway"
"020","R","2022",1,"897",18,2,4,503,6,10206.62,10117.21,63.31,"centerOffFairway"
"020","R","2022",1,"897",18,3,4,503,2,10206.62,10117.21,63.31,"centerOffFairway"
"020","R","2022",1,"897",18,4,4,503,12,10206.62,10117.21,63.31,"centerOffFairway"
"020","R","2022",1,"897",1,1,4,522,3,10586,9445,58,"TURN IN FAIRWAY_1"
"020","R","2022",1,"897",1,2,4,522,3,10586,9445,58,"TURN IN FAIRWAY_1"
"020","R","2022",1,"897",1,3,4,522,7,10586,9445,58,"TURN IN FAIRWAY_1"
"020","R","2022",1,"897",1,4,4,522,2,10586,9445,58,"TURN IN FAIRWAY_1"
"020","R","2022",1,"897",2,1,3,167,12,10316,8250,55,"FRONT OF GREEN_1"
"020","R","2022",1,"897",2,1,3,167,12,10313,8120,58,"BACK OF GREEN_2"
"020","R","2022",1,"897",2,2,3,167,8,10316,8250,55,"FRONT OF GREEN_1"
"020","R","2022",1,"897",2,2,3,167,8,10313,8120,58,"BACK OF GREEN_2"
"020","R","2022",1,"897",2,3,3,167,17,10316,8250,55,"FRONT OF GREEN_1"
"020","R","2022",1,"897",2,3,3,167,17,10313,8120,58,"BACK OF GREEN_2"
"020","R","2022",1,"897",2,4,3,167,6,10316,8250,55,"FRONT OF GREEN_1"
"020","R","2022",1,"897",2,4,3,167,6,10313,8120,58,"BACK OF GREEN_2"
"020","R","2022",1,"897",3,1,5,587,16,10090,8899,58,"TREE_1"
"020","R","2022",1,"897",3,1,5,587,16,9968,8891,56,"FRONT OF BUNKER_2"
"020","R","2022",1,"897",3,1,5,587,16,9983,8959,60,"BACK OF BUNKER_3"
"020","R","2022",1,"897",3,1,5,587,16,9743,9350,58,"TREE_4"
"020","R","2022",1,"897",3,1,5,587,16,9691,9523,59,"FRONT OF BUNKER_5"
"020","R","2022",1,"897",3,2,5,587,18,10090,8899,58,"TREE_1"
"020","R","2022",1,"897",3,2,5,587,18,9968,8891,56,"FRONT OF BUNKER_2"
"020","R","2022",1,"897",3,2,5,587,18,9983,8959,60,"BACK OF BUNKER_3"
"020","R","2022",1,"897",3,2,5,587,18,9743,9350,58,"TREE_4"
"020","R","2022",1,"897",3,2,5,587,18,9691,9523,59,"FRONT OF BUNKER_5"
"020","R","2022",1,"897",3,3,5,587,13,10090,8899,58,"TREE_1"
"020","R","2022",1,"897",3,3,5,587,13,9968,8891,56,"FRONT OF BUNKER_2"
"020","R","2022",1,"897",3,3,5,587,13,9983,8959,60,"BACK OF BUNKER_3"
"020","R","2022",1,"897",3,3,5,587,13,9743,9350,58,"TREE_4"
"020","R","2022",1,"897",3,3,5,587,13,9691,9523,59,"FRONT OF BUNKER_5"
"020","R","2022",1,"897",3,4,5,587,18,10090,8899,58,"TREE_1"
"020","R","2022",1,"897",3,4,5,587,18,9968,8891,56,"FRONT OF BUNKER_2"
"020","R","2022",1,"897",3,4,5,587,18,9983,8959,60,"BACK OF BUNKER_3"
"020","R","2022",1,"897",3,4,5,587,18,9743,9350,58,"TREE_4"
"020","R","2022",1,"897",3,4,5,587,18,9691,9523,59,"FRONT OF BUNKER_5"
"020","R","2022",1,"897",4,1,4,490,9,9716,8764,57,"TREE_1"
"020","R","2022",1,"897",4,1,4,490,9,9729,8421,57,"TURN IN FAIRWAY_2"
"020","R","2022",1,"897",4,2,4,490,4,9716,8764,57,"TREE_1"
"020","R","2022",1,"897",4,2,4,490,4,9729,8421,57,"TURN IN FAIRWAY_2"
"020","R","2022",1,"897",4,3,4,490,8,9716,8764,57,"TREE_1"
"020","R","2022",1,"897",4,3,4,490,8,9729,8421,57,"TURN IN FAIRWAY_2"
"020","R","2022",1,"897",4,4,4,490,7,9716,8764,57,"TREE_1"
"020","R","2022",1,"897",4,4,4,490,7,9729,8421,57,"TURN IN FAIRWAY_2"
"020","R","2022",1,"897",5,1,4,440,13,8966,8764,54,"FRONT OF BUNKER_1"
"020","R","2022",1,"897",5,1,4,440,13,8841,8818,59,"FRONT OF GREEN_2"
"020","R","2022",1,"897",5,2,4,440,17,8966,8764,54,"FRONT OF BUNKER_1"
"020","R","2022",1,"897",5,2,4,440,17,8841,8818,59,"FRONT OF GREEN_2"
"020","R","2022",1,"897",5,3,4,440,13,8966,8764,54,"FRONT OF BUNKER_1"
"020","R","2022",1,"897",5,3,4,440,13,8841,8818,59,"FRONT OF GREEN_2"
"020","R","2022",1,"897",5,4,4,440,14,8966,8764,54,"FRONT OF BUNKER_1"
"020","R","2022",1,"897",5,4,4,440,14,8841,8818,59,"FRONT OF GREEN_2"
"020","R","2022",1,"897",6,1,4,443,10,9043,8004,59,"TREE_1"
"020","R","2022",1,"897",6,1,4,443,10,9074,7982,59,"TREE_2"
"020","R","2022",1,"897",6,1,4,443,10,9361,7915,59,"FRONT OF GREEN_3"
"020","R","2022",1,"897",6,2,4,443,14,9043,8004,59,"TREE_1"
"020","R","2022",1,"897",6,2,4,443,14,9074,7982,59,"TREE_2"
"020","R","2022",1,"897",6,2,4,443,14,9361,7915,59,"FRONT OF GREEN_3"
"020","R","2022",1,"897",6,3,4,443,8,9043,8004,59,"TREE_1"
"020","R","2022",1,"897",6,3,4,443,8,9074,7982,59,"TREE_2"
"020","R","2022",1,"897",6,3,4,443,8,9361,7915,59,"FRONT OF GREEN_3"
"020","R","2022",1,"897",6,4,4,443,4,9043,8004,59,"TREE_1"
"020","R","2022",1,"897",6,4,4,443,4,9074,7982,59,"TREE_2"
"020","R","2022",1,"897",6,4,4,443,4,9361,7915,59,"FRONT OF GREEN_3"
"020","R","2022",1,"897",7,1,3,216,11,10088,8012,56,"FRONT OF GREEN_1"
"020","R","2022",1,"897",7,1,3,216,11,10179,8046,56,"BACK OF GREEN_2"
"020","R","2022",1,"897",7,2,3,216,8,10088,8012,56,"FRONT OF GREEN_1"
"020","R","2022",1,"897",7,2,3,216,8,10179,8046,56,"BACK OF GREEN_2"
"020","R","2022",1,"897",7,3,3,216,6,10088,8012,56,"FRONT OF GREEN_1"
"020","R","2022",1,"897",7,3,3,216,6,10179,8046,56,"BACK OF GREEN_2"
"020","R","2022",1,"897",7,4,3,216,13,10088,8012,56,"FRONT OF GREEN_1"
"020","R","2022",1,"897",7,4,3,216,13,10179,8046,56,"BACK OF GREEN_2"
"020","R","2022",1,"897",8,1,5,625,17,10613,8689,58,"TREE_1"
"020","R","2022",1,"897",8,1,5,625,17,10765,8597,58,"TREE_2"
"020","R","2022",1,"897",8,1,5,625,17,10792,8663,57,"TREE_3"
"020","R","2022",1,"897",8,1,5,625,17,10678,8805,57,"TREE_4"
"020","R","2022",1,"897",8,1,5,625,17,10898,9220,57,"TREE_5"
"020","R","2022",1,"897",8,1,5,625,17,10927,9347,57,"TREE_6"
"020","R","2022",1,"897",8,1,5,625,17,10973,9394,58,"TREE_7"
"020","R","2022",1,"897",8,2,5,625,16,10613,8689,58,"TREE_1"
"020","R","2022",1,"897",8,2,5,625,16,10765,8597,58,"TREE_2"
"020","R","2022",1,"897",8,2,5,625,16,10792,8663,57,"TREE_3"
"020","R","2022",1,"897",8,2,5,625,16,10678,8805,57,"TREE_4"
"020","R","2022",1,"897",8,2,5,625,16,10898,9220,57,"TREE_5"
"020","R","2022",1,"897",8,2,5,625,16,10927,9347,57,"TREE_6"
"020","R","2022",1,"897",8,2,5,625,16,10973,9394,58,"TREE_7"
"020","R","2022",1,"897",8,3,5,625,11,10613,8689,58,"TREE_1"
"020","R","2022",1,"897",8,3,5,625,11,10765,8597,58,"TREE_2"
"020","R","2022",1,"897",8,3,5,625,11,10792,8663,57,"TREE_3"
"020","R","2022",1,"897",8,3,5,625,11,10678,8805,57,"TREE_4"
"020","R","2022",1,"897",8,3,5,625,11,10898,9220,57,"TREE_5"
"020","R","2022",1,"897",8,3,5,625,11,10927,9347,57,"TREE_6"
"020","R","2022",1,"897",8,3,5,625,11,10973,9394,58,"TREE_7"
"020","R","2022",1,"897",8,4,5,625,16,10613,8689,58,"TREE_1"
"020","R","2022",1,"897",8,4,5,625,16,10765,8597,58,"TREE_2"
"020","R","2022",1,"897",8,4,5,625,16,10792,8663,57,"TREE_3"
"020","R","2022",1,"897",8,4,5,625,16,10678,8805,57,"TREE_4"
"020","R","2022",1,"897",8,4,5,625,16,10898,9220,57,"TREE_5"
"020","R","2022",1,"897",8,4,5,625,16,10927,9347,57,"TREE_6"
"020","R","2022",1,"897",8,4,5,625,16,10973,9394,58,"TREE_7"
"020","R","2022",1,"897",9,1,3,182,5,11348,9971,60,"FRONT OF GREEN_1"
"020","R","2022",1,"897",9,1,3,182,5,11380,10099,62,"BACK OF GREEN_2"
"020","R","2022",1,"897",9,2,3,182,11,11348,9971,60,"FRONT OF GREEN_1"
"020","R","2022",1,"897",9,2,3,182,11,11380,10099,62,"BACK OF GREEN_2"
"020","R","2022",1,"897",9,3,3,182,8,11348,9971,60,"FRONT OF GREEN_1"
"020","R","2022",1,"897",9,3,3,182,8,11380,10099,62,"BACK OF GREEN_2"
"020","R","2022",1,"897",9,4,3,182,11,11348,9971,60,"FRONT OF GREEN_1"
"020","R","2022",1,"897",9,4,3,182,11,11380,10099,62,"BACK OF GREEN_2"
"020","R","2022",1,"897",10,1,4,456,8,10206,10956,59,"FRONT OF BUNKER_1"
"020","R","2022",1,"897",10,1,4,456,8,10173,10971,61,"BACK OF BUNKER_2"
"020","R","2022",1,"897",10,1,4,456,8,10080,11011,59,"TREE_3"
