"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","x","y","z","name"
"054","R","2022",1,"746",10,3,3,223,4,11479.28,10505.27,282.7,"pin"
"054","R","2022",1,"746",10,4,3,223,5,11492.68,10441.96,281.41,"pin"
"054","R","2022",1,"746",11,1,5,554,15,13285.6,10564.24,272.66,"pin"
"054","R","2022",1,"746",11,2,5,554,16,13300.62,10600.13,273.16,"pin"
"054","R","2022",1,"746",11,3,5,554,16,13316.5,10554.67,273.19,"pin"
"054","R","2022",1,"746",11,4,5,554,16,13251.36,10596.01,273.45,"pin"
"054","R","2022",1,"746",12,1,4,449,7,12131.51,10692.18,279.76,"pin"
"054","R","2022",1,"746",12,2,4,449,3,12146.4,10743.68,279.52,"pin"
"054","R","2022",1,"746",12,3,4,449,12,12156.8,10724.41,278.99,"pin"
"054","R","2022",1,"746",12,4,4,449,1,12108.61,10708.67,279.65,"pin"
"054","R","2022",1,"746",13,1,3,168,14,12188.61,10955.13,281.29,"pin"
"054","R","2022",1,"746",13,2,3,168,7,12134.44,10943.14,281.64,"pin"
"054","R","2022",1,"746",13,3,3,168,10,12190.45,10973.64,281.56,"pin"
"054","R","2022",1,"746",13,4,3,168,13,12150.1,10923.02,281.18,"pin"
"054","R","2022",1,"746",14,1,5,584,17,14024.37,10938.11,280.46,"pin"
"054","R","2022",1,"746",14,2,5,584,15,14063.96,10912.98,281.29,"pin"
"054","R","2022",1,"746",14,3,5,584,17,14054.59,10936.39,281.1,"pin"
"054","R","2022",1,"746",14,4,5,584,14,14023.51,10901.79,280.33,"pin"
"054","R","2022",1,"746",15,1,4,330,12,14291.65,10001.18,276.98,"pin"
"054","R","2022",1,"746",15,2,4,330,18,14337.99,10045.39,277.37,"pin"
"054","R","2022",1,"746",15,3,4,330,13,14314.47,10028.76,277.11,"pin"
"054","R","2022",1,"746",15,4,4,330,16,14324.21,9995.11,276.21,"pin"
"054","R","2022",1,"746",16,1,4,479,3,13366.84,9130.64,275.6,"pin"
"054","R","2022",1,"746",16,2,4,479,1,13411.3,9098.78,275.45,"pin"
"054","R","2022",1,"746",16,3,4,479,1,13361.79,9092.72,276.04,"pin"
"054","R","2022",1,"746",16,4,4,479,2,13426.1,9127.86,274.95,"pin"
"054","R","2022",1,"746",17,1,4,436,13,12361.7,9456.36,279.91,"pin"
"054","R","2022",1,"746",17,2,4,436,10,12325.12,9508.65,280.98,"pin"
"054","R","2022",1,"746",17,3,4,436,14,12319.51,9476.01,280.82,"pin"
"054","R","2022",1,"746",17,4,4,436,11,12362.84,9493.1,280.78,"pin"
"054","R","2022",1,"746",18,1,4,505,8,10803.62,10079.03,287.23,"pin"
"054","R","2022",1,"746",18,2,4,505,2,10815.26,9996.28,286.83,"pin"
"054","R","2022",1,"746",18,3,4,505,7,10809.07,10061.54,287.22,"pin"
"054","R","2022",1,"746",18,4,4,505,3,10788.63,10010.06,286.98,"pin"
"054","R","2022",1,"746",1,1,4,411,9,11520.9,9975.02,277.13,"centerOffFairway"
"054","R","2022",1,"746",1,2,4,411,6,11520.9,9975.02,277.13,"centerOffFairway"
"054","R","2022",1,"746",1,3,4,411,9,11520.9,9975.02,277.13,"centerOffFairway"
"054","R","2022",1,"746",1,4,4,411,14,11520.9,9975.02,277.13,"centerOffFairway"
"054","R","2022",1,"746",2,1,4,418,10,12791.36,9499.51,277.53,"centerOffFairway"
"054","R","2022",1,"746",2,2,4,418,8,12791.36,9499.51,277.53,"centerOffFairway"
"054","R","2022",1,"746",2,3,4,418,10,12791.36,9499.51,277.53,"centerOffFairway"
"054","R","2022",1,"746",2,4,4,418,11,12791.36,9499.51,277.53,"centerOffFairway"
"054","R","2022",1,"746",3,1,5,591,18,13707.52,9814.62,269.42,"centerOffFairway"
"054","R","2022",1,"746",3,2,5,591,17,13707.52,9814.62,269.42,"centerOffFairway"
"054","R","2022",1,"746",3,3,5,591,18,13707.52,9814.62,269.42,"centerOffFairway"
"054","R","2022",1,"746",3,4,5,591,18,13707.52,9814.62,269.42,"centerOffFairway"
"054","R","2022",1,"746",4,1,3,181,5,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",4,2,3,181,13,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",4,3,3,181,6,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",4,4,3,181,8,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",5,1,5,612,16,12999.91,10271.1,272.65,"centerOffFairway"
"054","R","2022",1,"746",5,2,5,612,14,12999.91,10271.1,272.65,"centerOffFairway"
"054","R","2022",1,"746",5,3,5,612,14,12999.91,10271.1,272.65,"centerOffFairway"
"054","R","2022",1,"746",5,4,5,612,10,12999.91,10271.1,272.65,"centerOffFairway"
"054","R","2022",1,"746",6,1,4,482,1,12919.18,10027.95,271.3,"centerOffFairway"
"054","R","2022",1,"746",6,2,4,482,9,12919.18,10027.95,271.3,"centerOffFairway"
"054","R","2022",1,"746",6,3,4,482,4,12919.18,10027.95,271.3,"centerOffFairway"
"054","R","2022",1,"746",6,4,4,482,4,12919.18,10027.95,271.3,"centerOffFairway"
"054","R","2022",1,"746",7,1,3,214,6,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",7,2,3,214,5,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",7,3,3,214,1,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",7,4,3,214,7,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",8,1,4,403,4,12585.33,9866.48,267.47,"centerOffFairway"
"054","R","2022",1,"746",8,2,4,403,12,12585.33,9866.48,267.47,"centerOffFairway"
"054","R","2022",1,"746",8,3,4,403,7,12585.33,9866.48,267.47,"centerOffFairway"
"054","R","2022",1,"746",8,4,4,403,6,12585.33,9866.48,267.47,"centerOffFairway"
"054","R","2022",1,"746",9,1,4,421,11,11183.77,10304.92,276.98,"centerOffFairway"
"054","R","2022",1,"746",9,2,4,421,11,11183.77,10304.92,276.98,"centerOffFairway"
"054","R","2022",1,"746",9,3,4,421,3,11183.77,10304.92,276.98,"centerOffFairway"
"054","R","2022",1,"746",9,4,4,421,9,11183.77,10304.92,276.98,"centerOffFairway"
"054","R","2022",1,"746",10,1,3,223,2,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",10,2,3,223,4,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",10,3,3,223,4,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",10,4,3,223,5,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",11,1,5,554,15,12495.78,10516.95,271.41,"centerOffFairway"
"054","R","2022",1,"746",11,2,5,554,16,12495.78,10516.95,271.41,"centerOffFairway"
"054","R","2022",1,"746",11,3,5,554,16,12495.78,10516.95,271.41,"centerOffFairway"
"054","R","2022",1,"746",11,4,5,554,16,12495.78,10516.95,271.41,"centerOffFairway"
"054","R","2022",1,"746",12,1,4,449,7,12555.66,10764.09,271.45,"centerOffFairway"
"054","R","2022",1,"746",12,2,4,449,3,12555.66,10764.09,271.45,"centerOffFairway"
"054","R","2022",1,"746",12,3,4,449,12,12555.66,10764.09,271.45,"centerOffFairway"
"054","R","2022",1,"746",12,4,4,449,1,12555.66,10764.09,271.45,"centerOffFairway"
"054","R","2022",1,"746",13,1,3,168,14,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",13,2,3,168,7,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",13,3,3,168,10,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",13,4,3,168,13,0,0,0,"centerOffFairway"
"054","R","2022",1,"746",14,1,5,584,17,13190.5,10917.12,275.59,"centerOffFairway"
"054","R","2022",1,"746",14,2,5,584,15,13190.5,10917.12,275.59,"centerOffFairway"
"054","R","2022",1,"746",14,3,5,584,17,13190.5,10917.12,275.59,"centerOffFairway"
"054","R","2022",1,"746",14,4,5,584,14,13190.5,10917.12,275.59,"centerOffFairway"
"054","R","2022",1,"746",15,1,4,330,12,14277.26,10144.28,274.25,"centerOffFairway"
"054","R","2022",1,"746",15,2,4,330,18,14277.26,10144.28,274.25,"centerOffFairway"
"054","R","2022",1,"746",15,3,4,330,13,14277.26,10144.28,274.25,"centerOffFairway"
"054","R","2022",1,"746",15,4,4,330,16,14277.26,10144.28,274.25,"centerOffFairway"
"054","R","2022",1,"746",16,1,4,479,3,13740.99,9481.24,270.73,"centerOffFairway"
"054","R","2022",1,"746",16,2,4,479,1,13740.99,9481.24,270.73,"centerOffFairway"
"054","R","2022",1,"746",16,3,4,479,1,13740.99,9481.24,270.73,"centerOffFairway"
"054","R","2022",1,"746",16,4,4,479,2,13740.99,9481.24,270.73,"centerOffFairway"
"054","R","2022",1,"746",17,1,4,436,13,12632.14,9299.24,274.95,"centerOffFairway"
"054","R","2022",1,"746",17,2,4,436,10,12632.14,9299.24,274.95,"centerOffFairway"
"054","R","2022",1,"746",17,3,4,436,14,12632.14,9299.24,274.95,"centerOffFairway"
"054","R","2022",1,"746",17,4,4,436,11,12632.14,9299.24,274.95,"centerOffFairway"
"054","R","2022",1,"746",18,1,4,505,8,11339.54,9820.86,276.38,"centerOffFairway"
"054","R","2022",1,"746",18,2,4,505,2,11339.54,9820.86,276.38,"centerOffFairway"
"054","R","2022",1,"746",18,3,4,505,7,11339.54,9820.86,276.38,"centerOffFairway"
"054","R","2022",1,"746",18,4,4,505,3,11339.54,9820.86,276.38,"centerOffFairway"
"054","R","2022",1,"746",1,1,4,411,9,11502,10049,278,"TREE_1"
"054","R","2022",1,"746",1,1,4,411,9,11763,9916,276,"FRONT OF BUNKER_2"
"054","R","2022",1,"746",1,1,4,411,9,11794,9987,277,"FRONT OF BUNKER_3"
"054","R","2022",1,"746",1,1,4,411,9,11820,9932,281,"FRONT OF GREEN_4"
"054","R","2022",1,"746",1,2,4,411,6,11502,10049,278,"TREE_1"
"054","R","2022",1,"746",1,2,4,411,6,11763,9916,276,"FRONT OF BUNKER_2"
"054","R","2022",1,"746",1,2,4,411,6,11794,9987,277,"FRONT OF BUNKER_3"
"054","R","2022",1,"746",1,2,4,411,6,11820,9932,281,"FRONT OF GREEN_4"
"054","R","2022",1,"746",1,3,4,411,9,11502,10049,278,"TREE_1"
"054","R","2022",1,"746",1,3,4,411,9,11763,9916,276,"FRONT OF BUNKER_2"
"054","R","2022",1,"746",1,3,4,411,9,11794,9987,277,"FRONT OF BUNKER_3"
"054","R","2022",1,"746",1,3,4,411,9,11820,9932,281,"FRONT OF GREEN_4"
"054","R","2022",1,"746",1,4,4,411,14,11502,10049,278,"TREE_1"
"054","R","2022",1,"746",1,4,4,411,14,11763,9916,276,"FRONT OF BUNKER_2"
"054","R","2022",1,"746",1,4,4,411,14,11794,9987,277,"FRONT OF BUNKER_3"
"054","R","2022",1,"746",1,4,4,411,14,11820,9932,281,"FRONT OF GREEN_4"
"054","R","2022",1,"746",2,1,4,418,10,12818,9566,276,"FRONT OF BUNKER_1"
"054","R","2022",1,"746",2,1,4,418,10,12853,9532,276,"BACK OF BUNKER_2"
"054","R","2022",1,"746",2,1,4,418,10,13043,9298,274,"FRONT OF GREEN_3"
"054","R","2022",1,"746",2,2,4,418,8,12818,9566,276,"FRONT OF BUNKER_1"
"054","R","2022",1,"746",2,2,4,418,8,12853,9532,276,"BACK OF BUNKER_2"
"054","R","2022",1,"746",2,2,4,418,8,13043,9298,274,"FRONT OF GREEN_3"
"054","R","2022",1,"746",2,3,4,418,10,12818,9566,276,"FRONT OF BUNKER_1"
"054","R","2022",1,"746",2,3,4,418,10,12853,9532,276,"BACK OF BUNKER_2"
"054","R","2022",1,"746",2,3,4,418,10,13043,9298,274,"FRONT OF GREEN_3"
"054","R","2022",1,"746",2,4,4,418,11,12818,9566,276,"FRONT OF BUNKER_1"
"054","R","2022",1,"746",2,4,4,418,11,12853,9532,276,"BACK OF BUNKER_2"
"054","R","2022",1,"746",2,4,4,418,11,13043,9298,274,"FRONT OF GREEN_3"
"054","R","2022",1,"746",3,1,5,591,18,13736,9936,268,"FRONT OF BUNKER_1"
"054","R","2022",1,"746",3,1,5,591,18,13755,9975,271,"BACK OF BUNKER_2"
"054","R","2022",1,"746",3,1,5,591,18,14045,10343,272,"FRONT OF BUNKER_3"
"054","R","2022",1,"746",3,1,5,591,18,14036,10385,275,"BACK OF BUNKER_4"
"054","R","2022",1,"746",3,1,5,591,18,13948,10404,273,"FRONT OF BUNKER_5"
"054","R","2022",1,"746",3,1,5,591,18,13963,10442,276,"BACK OF BUNKER_6"
"054","R","2022",1,"746",3,1,5,591,18,14061,10500,279,"FRONT OF BUNKER_7"
"054","R","2022",1,"746",3,2,5,591,17,13736,9936,268,"FRONT OF BUNKER_1"
"054","R","2022",1,"746",3,2,5,591,17,13755,9975,271,"BACK OF BUNKER_2"
"054","R","2022",1,"746",3,2,5,591,17,14045,10343,272,"FRONT OF BUNKER_3"
"054","R","2022",1,"746",3,2,5,591,17,14036,10385,275,"BACK OF BUNKER_4"
"054","R","2022",1,"746",3,2,5,591,17,13948,10404,273,"FRONT OF BUNKER_5"
"054","R","2022",1,"746",3,2,5,591,17,13963,10442,276,"BACK OF BUNKER_6"
"054","R","2022",1,"746",3,2,5,591,17,14061,10500,279,"FRONT OF BUNKER_7"
"054","R","2022",1,"746",3,3,5,591,18,13736,9936,268,"FRONT OF BUNKER_1"
"054","R","2022",1,"746",3,3,5,591,18,13755,9975,271,"BACK OF BUNKER_2"
"054","R","2022",1,"746",3,3,5,591,18,14045,10343,272,"FRONT OF BUNKER_3"
"054","R","2022",1,"746",3,3,5,591,18,14036,10385,275,"BACK OF BUNKER_4"
"054","R","2022",1,"746",3,3,5,591,18,13948,10404,273,"FRONT OF BUNKER_5"
"054","R","2022",1,"746",3,3,5,591,18,13963,10442,276,"BACK OF BUNKER_6"
"054","R","2022",1,"746",3,3,5,591,18,14061,10500,279,"FRONT OF BUNKER_7"
"054","R","2022",1,"746",3,4,5,591,18,13736,9936,268,"FRONT OF BUNKER_1"
"054","R","2022",1,"746",3,4,5,591,18,13755,9975,271,"BACK OF BUNKER_2"
"054","R","2022",1,"746",3,4,5,591,18,14045,10343,272,"FRONT OF BUNKER_3"
"054","R","2022",1,"746",3,4,5,591,18,14036,10385,275,"BACK OF BUNKER_4"
"054","R","2022",1,"746",3,4,5,591,18,13948,10404,273,"FRONT OF BUNKER_5"
"054","R","2022",1,"746",3,4,5,591,18,13963,10442,276,"BACK OF BUNKER_6"
"054","R","2022",1,"746",3,4,5,591,18,14061,10500,279,"FRONT OF BUNKER_7"
"054","R","2022",1,"746",4,1,3,181,5,13590,10675,277,"FRONT OF GREEN_1"
"054","R","2022",1,"746",4,1,3,181,5,13493,10686,277,"BACK OF GREEN_2"
"054","R","2022",1,"746",4,2,3,181,13,13590,10675,277,"FRONT OF GREEN_1"
"054","R","2022",1,"746",4,2,3,181,13,13493,10686,277,"BACK OF GREEN_2"
"054","R","2022",1,"746",4,3,3,181,6,13590,10675,277,"FRONT OF GREEN_1"
"054","R","2022",1,"746",4,3,3,181,6,13493,10686,277,"BACK OF GREEN_2"
"054","R","2022",1,"746",4,4,3,181,8,13590,10675,277,"FRONT OF GREEN_1"
"054","R","2022",1,"746",4,4,3,181,8,13493,10686,277,"BACK OF GREEN_2"
"054","R","2022",1,"746",5,1,5,612,16,13020,10332,270,"FRONT OF BUNKER_1"
"054","R","2022",1,"746",5,1,5,612,16,12972,10323,274,"BACK OF BUNKER_2"
"054","R","2022",1,"746",5,1,5,612,16,12860,10226,272,"FRONT OF BUNKER_3"
"054","R","2022",1,"746",5,1,5,612,16,12835,10227,274,"BACK OF BUNKER_4"
"054","R","2022",1,"746",5,1,5,612,16,12574,10337,269,"FRONT OF BUNKER_5"
"054","R","2022",1,"746",5,1,5,612,16,12521,10346,271,"BACK OF BUNKER_6"
"054","R","2022",1,"746",5,1,5,612,16,12348,10246,265,"FRONT OF LAKE_7"
"054","R","2022",1,"746",5,2,5,612,14,13020,10332,270,"FRONT OF BUNKER_1"
"054","R","2022",1,"746",5,2,5,612,14,12972,10323,274,"BACK OF BUNKER_2"
"054","R","2022",1,"746",5,2,5,612,14,12860,10226,272,"FRONT OF BUNKER_3"
"054","R","2022",1,"746",5,2,5,612,14,12835,10227,274,"BACK OF BUNKER_4"
"054","R","2022",1,"746",5,2,5,612,14,12574,10337,269,"FRONT OF BUNKER_5"
"054","R","2022",1,"746",5,2,5,612,14,12521,10346,271,"BACK OF BUNKER_6"
"054","R","2022",1,"746",5,2,5,612,14,12348,10246,265,"FRONT OF LAKE_7"
"054","R","2022",1,"746",5,3,5,612,14,13020,10332,270,"FRONT OF BUNKER_1"
"054","R","2022",1,"746",5,3,5,612,14,12972,10323,274,"BACK OF BUNKER_2"
"054","R","2022",1,"746",5,3,5,612,14,12860,10226,272,"FRONT OF BUNKER_3"
"054","R","2022",1,"746",5,3,5,612,14,12835,10227,274,"BACK OF BUNKER_4"
"054","R","2022",1,"746",5,3,5,612,14,12574,10337,269,"FRONT OF BUNKER_5"
"054","R","2022",1,"746",5,3,5,612,14,12521,10346,271,"BACK OF BUNKER_6"
"054","R","2022",1,"746",5,3,5,612,14,12348,10246,265,"FRONT OF LAKE_7"
"054","R","2022",1,"746",5,4,5,612,10,13020,10332,270,"FRONT OF BUNKER_1"
"054","R","2022",1,"746",5,4,5,612,10,12972,10323,274,"BACK OF BUNKER_2"
"054","R","2022",1,"746",5,4,5,612,10,12860,10226,272,"FRONT OF BUNKER_3"
"054","R","2022",1,"746",5,4,5,612,10,12835,10227,274,"BACK OF BUNKER_4"
"054","R","2022",1,"746",5,4,5,612,10,12574,10337,269,"FRONT OF BUNKER_5"
"054","R","2022",1,"746",5,4,5,612,10,12521,10346,271,"BACK OF BUNKER_6"
"054","R","2022",1,"746",5,4,5,612,10,12348,10246,265,"FRONT OF LAKE_7"
"054","R","2022",1,"746",6,1,4,482,1,12875,10104,271,"TREE_1"
"054","R","2022",1,"746",6,1,4,482,1,12904,10115,272,"TREE_2"
"054","R","2022",1,"746",6,1,4,482,1,12898,9934,269,"TREE_3"
"054","R","2022",1,"746",6,1,4,482,1,13019,9956,270,"TREE_4"
"054","R","2022",1,"746",6,2,4,482,9,12875,10104,271,"TREE_1"
"054","R","2022",1,"746",6,2,4,482,9,12904,10115,272,"TREE_2"
"054","R","2022",1,"746",6,2,4,482,9,12898,9934,269,"TREE_3"
"054","R","2022",1,"746",6,2,4,482,9,13019,9956,270,"TREE_4"
