"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","number","name","location_x","location_y","location_z","tee.x","tee.y","tee.z","pin.x","pin.y","pin.z","centerOffFairway.x","centerOffFairway.y","centerOffFairway.z"
"493","R","2023",1,"776",1,1,4,414,8,1,"FRONT OF BUNKER",11779,8313,8,11423.94,7641.01,10.94,11577.48,8835.97,13.24,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,1,4,414,8,2,"BACK OF BUNKER",11778,8371,14,11423.94,7641.01,10.94,11577.48,8835.97,13.24,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,1,4,414,8,3,"FRONT OF BUNKER",11748,8385,11,11423.94,7641.01,10.94,11577.48,8835.97,13.24,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,1,4,414,8,4,"BACK OF BUNKER",11725,8459,11,11423.94,7641.01,10.94,11577.48,8835.97,13.24,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,1,4,414,8,5,"FRONT OF GREEN",11620,8796,12,11423.94,7641.01,10.94,11577.48,8835.97,13.24,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,2,4,414,11,1,"FRONT OF BUNKER",11779,8313,8,11423.94,7641.01,10.94,11577.5,8835.79,13.2,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,2,4,414,11,2,"BACK OF BUNKER",11778,8371,14,11423.94,7641.01,10.94,11577.5,8835.79,13.2,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,2,4,414,11,3,"FRONT OF BUNKER",11748,8385,11,11423.94,7641.01,10.94,11577.5,8835.79,13.2,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,2,4,414,11,4,"BACK OF BUNKER",11725,8459,11,11423.94,7641.01,10.94,11577.5,8835.79,13.2,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,2,4,414,11,5,"FRONT OF GREEN",11620,8796,12,11423.94,7641.01,10.94,11577.5,8835.79,13.2,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,3,4,416,7,1,"FRONT OF BUNKER",11779,8313,8,11422.56,7637.38,10.92,11623.52,8844.49,13.48,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,3,4,416,7,2,"BACK OF BUNKER",11778,8371,14,11422.56,7637.38,10.92,11623.52,8844.49,13.48,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,3,4,416,7,3,"FRONT OF BUNKER",11748,8385,11,11422.56,7637.38,10.92,11623.52,8844.49,13.48,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,3,4,416,7,4,"BACK OF BUNKER",11725,8459,11,11422.56,7637.38,10.92,11623.52,8844.49,13.48,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,3,4,416,7,5,"FRONT OF GREEN",11620,8796,12,11422.56,7637.38,10.92,11623.52,8844.49,13.48,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,4,4,427,5,1,"FRONT OF BUNKER",11779,8313,8,11421.99,7636.3,10.92,11588.22,8872.12,13.82,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,4,4,427,5,2,"BACK OF BUNKER",11778,8371,14,11421.99,7636.3,10.92,11588.22,8872.12,13.82,11665.47,8406.35,7.56
"493","R","2023",1,"776",1,4,4,427,5,3,"FRONT OF BUNKER",11748,8385,11,11421.99,7636.3,10.92,11588.22,8872.12,13.82,11665.47,8406.35,7.56
