"","row","max_row","tournamentNumber","seasonYear","courseNumber","roundNumber","holeNumber","groupId","playerId","shotNumber","kind","timeInterval","validTimeInterval","measuredTimeInterval","xFit","yFit","zFit","spinRateFit"
"18",4,7,"006","2021","006",1,9,1,"30110",1,"Flight",3.67428571428571,4.46285714285714,3.79089714285714,1.95935,-0.321866,0.0702895,-3.75672
"19",5,7,"006","2021","006",1,9,1,"30110",1,"Flight",4.59285714285714,5.57857142857143,4.73862142857143,-0.245252,-0.00417252,-0.0169392,0.116805
"20",6,7,"006","2021","006",1,9,1,"30110",1,"Flight",5.51142857142857,6.69428571428571,5.68634571428571,0.0186602,0.00490854,0.00177466,NA
"21",7,7,"006","2021","006",1,9,1,"30110",1,"Flight",6.43,7.81,6.63407,-0.000594891,-0.000300402,-6.84365e-05,NA
"22",1,7,"006","2021","006",1,9,1,"40006",1,"Flight",0,0,0,0.971934,1.01724e-15,-2.85295,-135.02
"23",2,7,"006","2021","006",1,9,1,"40006",1,"Flight",1.90285714285714,2.26285714285714,1.93958285714286,76.8198,14.6297,0.78881,682.188
"24",3,7,"006","2021","006",1,9,1,"40006",1,"Flight",2.85428571428571,3.39428571428571,2.90937428571429,-13.9895,0.0725277,-1.58542,-509.493
"25",4,7,"006","2021","006",1,9,1,"40006",1,"Flight",3.80571428571429,4.52571428571429,3.87916571428571,2.43674,-0.751912,0.360644,115.604
"26",5,7,"006","2021","006",1,9,1,"40006",1,"Flight",4.75714285714286,5.65714285714286,4.84895714285714,-0.316705,0.095097,-0.0479272,-7.55856
"27",6,7,"006","2021","006",1,9,1,"40006",1,"Flight",5.70857142857143,6.78857142857143,5.81874857142857,0.0247056,-0.00589534,0.00346856,NA
"28",7,7,"006","2021","006",1,9,1,"40006",1,"Flight",6.66,7.92,6.78854,-0.000805029,0.000133403,-0.000104024,NA
"29",1,7,"006","2021","006",2,1,1,"23325",1,"Flight",0,0,0,-1.98469,0,0.17901,84.9636
"30",2,7,"006","2021","006",2,1,1,"23325",1,"Flight",1.84571428571429,2.27428571428571,1.71894857142857,71.3509,14.6972,-2.73618,-42.6298
"31",3,7,"006","2021","006",2,1,1,"23325",1,"Flight",2.76857142857143,3.41142857142857,2.57842285714286,-11.2371,-1.21512,-0.216279,-179.36
"32",4,7,"006","2021","006",2,1,1,"23325",1,"Flight",3.69142857142857,4.54857142857143,3.43789714285714,1.72457,-0.371472,0.0930693,80.4438
"33",5,7,"006","2021","006",2,1,1,"23325",1,"Flight",4.61428571428571,5.68571428571429,4.29737142857143,-0.187078,0.0434004,-0.0196008,-6.80058
"34",6,7,"006","2021","006",2,1,1,"23325",1,"Flight",5.53714285714286,6.82285714285714,5.15684571428571,0.0121804,-0.00161903,0.00199744,NA
"35",7,7,"006","2021","006",2,1,1,"23325",1,"Flight",6.46,7.96,6.01632,-0.000337602,-1.93281e-05,-7.73509e-05,NA
"36",1,7,"006","2021","006",2,1,1,"30110",1,"Flight",0,0,0,0.0350901,0,0.873746,192.135
"37",2,7,"006","2021","006",2,1,1,"30110",1,"Flight",1.68285714285714,2.12,1.43884,70.233,16.5809,-6.42852,-881.041
"38",3,7,"006","2021","006",2,1,1,"30110",1,"Flight",2.52428571428571,3.18,2.15826,-10.4491,-2.36203,0.542358,475.025
"39",4,7,"006","2021","006",2,1,1,"30110",1,"Flight",3.36571428571429,4.24,2.87768,1.69865,-0.25789,-0.0495946,-59.9253
"40",5,7,"006","2021","006",2,1,1,"30110",1,"Flight",4.20714285714286,5.3,3.5971,-0.191977,0.0487557,-0.00270015,1.97214
"41",6,7,"006","2021","006",2,1,1,"30110",1,"Flight",5.04857142857143,6.36,4.31652,0.0122356,-0.00356966,0.0010135,NA
"42",7,7,"006","2021","006",2,1,1,"30110",1,"Flight",5.89,7.42,5.03594,-0.000314033,8.91838e-05,-5.98997e-05,NA
"43",1,7,"006","2021","006",2,1,1,"40006",1,"Flight",0,0,0,-0.283697,0,0.511555,-9.66768
"44",2,7,"006","2021","006",2,1,1,"40006",1,"Flight",1.72857142857143,2.08571428571429,1.85528571428571,76.0816,14.5617,-4.29819,49.2429
"45",3,7,"006","2021","006",2,1,1,"40006",1,"Flight",2.59285714285714,3.12857142857143,2.78292857142857,-12.8287,-2.01893,0.598452,-38.5058
"46",4,7,"006","2021","006",2,1,1,"40006",1,"Flight",3.45714285714286,4.17142857142857,3.71057142857143,2.1963,0.188117,-0.107842,9.2369
"47",5,7,"006","2021","006",2,1,1,"40006",1,"Flight",4.32142857142857,5.21428571428571,4.63821428571429,-0.265837,-0.0747575,0.0141005,-0.6438
"48",6,7,"006","2021","006",2,1,1,"40006",1,"Flight",5.18571428571429,6.25714285714286,5.56585714285714,0.0187569,0.00623189,-0.00103154,NA
"49",7,7,"006","2021","006",2,1,1,"40006",1,"Flight",6.05,7.3,6.4935,-0.000548968,-0.000123493,2.98822e-05,NA
"50",1,7,"006","2021","006",2,9,1,"23325",1,"Flight",0,0,0,0.902823,-3.57809e-15,-1.35227,-99.2636
"51",2,7,"006","2021","006",2,9,1,"23325",1,"Flight",1.87428571428571,2.24,1.85891142857143,68.6518,16.341,6.34245,560.099
"52",3,7,"006","2021","006",2,9,1,"23325",1,"Flight",2.81142857142857,3.36,2.78836714285714,-11.1759,-1.19187,-1.04894,-447.433
"53",4,7,"006","2021","006",2,9,1,"23325",1,"Flight",3.74857142857143,4.48,3.71782285714286,1.79161,-0.383902,0.163625,106.737
"54",5,7,"006","2021","006",2,9,1,"23325",1,"Flight",4.68571428571429,5.6,4.64727857142857,-0.209883,0.0388127,-0.0178336,-7.23079
"55",6,7,"006","2021","006",2,9,1,"23325",1,"Flight",5.62285714285714,6.72,5.57673428571429,0.0153987,-0.00167208,0.00120575,NA
"56",7,7,"006","2021","006",2,9,1,"23325",1,"Flight",6.56,7.84,6.50619,-0.000495025,1.34276e-05,-3.62218e-05,NA
"57",1,7,"006","2021","006",2,9,1,"30110",1,"Flight",0,0,0,1.16789,3.6382e-15,-1.57011,-3.86175
"58",2,7,"006","2021","006",2,9,1,"30110",1,"Flight",1.75142857142857,2.11142857142857,1.73832571428571,71.0575,15.4592,6.14928,28.4848
"59",3,7,"006","2021","006",2,9,1,"30110",1,"Flight",2.62714285714286,3.16714285714286,2.60748857142857,-11.5049,-1.20785,-2.36837,-26.3282
"60",4,7,"006","2021","006",2,9,1,"30110",1,"Flight",3.50285714285714,4.22285714285714,3.47665142857143,2.03428,-0.482671,0.50528,7.06064
"61",5,7,"006","2021","006",2,9,1,"30110",1,"Flight",4.37857142857143,5.27857142857143,4.34581428571429,-0.2709,0.0828072,-0.0771164,-0.524247
"62",6,7,"006","2021","006",2,9,1,"30110",1,"Flight",5.25428571428571,6.33428571428571,5.21497714285714,0.0223055,-0.00844667,0.00692188,NA
"63",7,7,"006","2021","006",2,9,1,"30110",1,"Flight",6.13,7.39,6.08414,-0.000792913,0.000342092,-0.000258041,NA
"64",1,7,"006","2021","006",2,9,1,"40006",1,"Flight",0,0,0,1.04471,2.81753e-15,-1.64288,-6.10354
"65",2,7,"006","2021","006",2,9,1,"40006",1,"Flight",1.81428571428571,2.16285714285714,1.82500285714286,74.1406,15.5302,3.40381,35.7241
"66",3,7,"006","2021","006",2,9,1,"40006",1,"Flight",2.72142857142857,3.24428571428571,2.73750428571429,-12.4461,-1.17505,-0.203618,-29.3274
"67",4,7,"006","2021","006",2,9,1,"40006",1,"Flight",3.62857142857143,4.32571428571429,3.65000571428571,2.10826,-0.361897,0.00912634,7.23142
"68",5,7,"006","2021","006",2,9,1,"40006",1,"Flight",4.53571428571429,5.40714285714286,4.56250714285714,-0.266304,0.0434581,0.00202369,-0.50696
"69",6,7,"006","2021","006",2,9,1,"40006",1,"Flight",5.44285714285714,6.48857142857143,5.47500857142857,0.0211831,-0.00370344,-0.00033269,NA
"70",7,7,"006","2021","006",2,9,1,"40006",1,"Flight",6.35,7.57,6.38751,-0.000738128,0.000139397,1.44724e-05,NA
"71",1,7,"006","2021","006",3,1,1,"10423",1,"Flight",0,0,0,-0.934318,0,-0.350433,4456.17
"72",2,7,"006","2021","006",3,1,1,"10423",1,"Flight",1.83714285714286,2.23142857142857,1.34639428571429,70.1921,13.6277,-2.70406,-281.012
"73",3,7,"006","2021","006",3,1,1,"10423",1,"Flight",2.75571428571429,3.34714285714286,2.01959142857143,-10.826,0.170861,-0.0715106,40.357
"74",4,7,"006","2021","006",3,1,1,"10423",1,"Flight",3.67428571428571,4.46285714285714,2.69278857142857,1.45966,-0.75637,0.0688152,-3.56589
"75",5,7,"006","2021","006",3,1,1,"10423",1,"Flight",4.59285714285714,5.57857142857143,3.36598571428571,-0.120603,0.0840211,-0.0124833,0.1166
"76",6,7,"006","2021","006",3,1,1,"10423",1,"Flight",5.51142857142857,6.69428571428571,4.03918285714286,0.0053101,-0.00327506,0.000991757,NA
"77",7,7,"006","2021","006",3,1,1,"10423",1,"Flight",6.43,7.81,4.71238,-8.10631e-05,-1.6963e-05,-2.99745e-05,NA
"78",1,7,"006","2021","006",3,1,1,"35506",1,"Flight",0,0,0,-0.749636,0,0.539935,2583.22
"79",2,7,"006","2021","006",3,1,1,"35506",1,"Flight",1.94857142857143,2.34571428571429,2.02755714285714,74.5568,12.127,-3.31711,-171.843
"80",3,7,"006","2021","006",3,1,1,"35506",1,"Flight",2.92285714285714,3.51857142857143,3.04133571428571,-12.3299,2.99158,2.78771,24.4938
"81",4,7,"006","2021","006",3,1,1,"35506",1,"Flight",3.89714285714286,4.69142857142857,4.05511428571429,2.04166,-1.89155,-0.98789,-2.05661
"82",5,7,"006","2021","006",3,1,1,"35506",1,"Flight",4.87142857142857,5.86428571428571,5.06889285714286,-0.255092,0.299158,0.177798,0.0635768
"83",6,7,"006","2021","006",3,1,1,"35506",1,"Flight",5.84571428571429,7.03714285714286,6.08267142857143,0.0196803,-0.0230336,-0.0158295,NA
"84",7,7,"006","2021","006",3,1,1,"35506",1,"Flight",6.82,8.21,7.09645,-0.000649485,0.000704133,0.000550311,NA
"85",1,7,"006","2021","006",3,1,1,"45157",1,"Flight",0,0,0,-0.820323,0,1.34638,3375.21
"86",2,7,"006","2021","006",3,1,1,"45157",1,"Flight",2.02571428571429,2.43142857142857,1.72942857142857,74.7759,10.3333,-0.31993,-220.602
"87",3,7,"006","2021","006",3,1,1,"45157",1,"Flight",3.03857142857143,3.64714285714286,2.59414285714286,-12.2928,1.86457,0.75701,31.5591
"88",4,7,"006","2021","006",3,1,1,"45157",1,"Flight",4.05142857142857,4.86285714285714,3.45885714285714,1.71906,-1.0165,-0.181335,-2.5794
"89",5,7,"006","2021","006",3,1,1,"45157",1,"Flight",5.06428571428571,6.07857142857143,4.32357142857143,-0.164463,0.114447,0.022029,0.0766912
"90",6,7,"006","2021","006",3,1,1,"45157",1,"Flight",6.07714285714286,7.29428571428571,5.18828571428571,0.00975398,-0.00600647,-0.0013647,NA
"91",7,7,"006","2021","006",3,1,1,"45157",1,"Flight",7.09,8.51,6.053,-0.000256435,0.00010882,3.39972e-05,NA
"92",1,7,"006","2021","006",3,9,1,"10423",1,"Flight",0,0,0,0.96475,-2.75026e-15,-2.76273,-21.6882
"93",2,7,"006","2021","006",3,9,1,"10423",1,"Flight",1.63142857142857,2.02285714285714,1.66664857142857,70.3618,11.426,6.59024,173.912
"94",3,7,"006","2021","006",3,9,1,"10423",1,"Flight",2.44714285714286,3.03428571428571,2.49997285714286,-11.6478,-0.432457,-1.28633,-170.113
"95",4,7,"006","2021","006",3,9,1,"10423",1,"Flight",3.26285714285714,4.04571428571429,3.33329714285714,2.2371,-0.413648,0.262424,47.9317
"96",5,7,"006","2021","006",3,9,1,"10423",1,"Flight",4.07857142857143,5.05714285714286,4.16662142857143,-0.346482,0.03135,-0.0419704,-3.72707
"97",6,7,"006","2021","006",3,9,1,"10423",1,"Flight",4.89428571428571,6.06857142857143,4.99994571428571,0.0325378,-0.00139789,0.00398181,NA
"98",7,7,"006","2021","006",3,9,1,"10423",1,"Flight",5.71,7.08,5.83327,-0.00126608,2.98897e-05,-0.00015518,NA
"99",1,7,"006","2021","006",3,9,1,"35506",1,"Flight",0,0,0,1.07001,2.66241e-15,-1.78148,-199.365
"100",2,7,"006","2021","006",3,9,1,"35506",1,"Flight",2.00571428571429,2.38285714285714,2.05901714285714,74.8213,13.0212,-0.412669,871.89
"101",3,7,"006","2021","006",3,9,1,"35506",1,"Flight",3.00857142857143,3.57428571428571,3.08852571428571,-13.1755,0.875831,-0.112063,-601.73
"102",4,7,"006","2021","006",3,9,1,"35506",1,"Flight",4.01142857142857,4.76571428571429,4.11803428571428,2.33542,-0.906426,0.0249362,127.088
"103",5,7,"006","2021","006",3,9,1,"35506",1,"Flight",5.01428571428571,5.95714285714286,5.14754285714286,-0.299686,0.120492,-0.00291339,-7.77065
"104",6,7,"006","2021","006",3,9,1,"35506",1,"Flight",6.01714285714286,7.14857142857143,6.17705142857143,0.0223081,-0.0082473,0.000174804,NA
"105",7,7,"006","2021","006",3,9,1,"35506",1,"Flight",7.02,8.34,7.20656,-0.000684738,0.000226382,-4.0756e-06,NA
"106",1,7,"006","2021","006",3,9,1,"45157",1,"Flight",0,0,0,0.416043,-8.12484e-16,-0.920768,-105.081
"107",2,7,"006","2021","006",3,9,1,"45157",1,"Flight",1.93714285714286,2.30571428571429,1.93244571428571,77.5651,14.9534,0.57704,570.351
"108",3,7,"006","2021","006",3,9,1,"45157",1,"Flight",2.90571428571429,3.45857142857143,2.89866857142857,-14.0271,-0.253322,0.700352,-438.048
"109",4,7,"006","2021","006",3,9,1,"45157",1,"Flight",3.87428571428571,4.61142857142857,3.86489142857143,2.70637,-0.639907,-0.169946,101.206
"110",5,7,"006","2021","006",3,9,1,"45157",1,"Flight",4.84285714285714,5.76428571428571,4.83111428571429,-0.38029,0.0828158,0.0250567,-6.65283
"111",6,7,"006","2021","006",3,9,1,"45157",1,"Flight",5.81142857142857,6.91714285714286,5.79733714285714,0.0307336,-0.00556795,-0.00198765,NA
"112",7,7,"006","2021","006",3,9,1,"45157",1,"Flight",6.78,8.07,6.76356,-0.00102018,0.000150711,6.35031e-05,NA
"113",1,7,"006","2021","006",4,1,1,"21209",1,"Flight",0,0,0,-2.12513,0,-0.386149,1955.03
"114",2,7,"006","2021","006",4,1,1,"21209",1,"Flight",1.80285714285714,2.23428571428571,1.76226857142857,75.8184,12.3541,-7.23224,-126.069
"115",3,7,"006","2021","006",4,1,1,"21209",1,"Flight",2.70428571428571,3.35142857142857,2.64340285714286,-12.5271,-1.04381,0.56115,15.9
"116",4,7,"006","2021","006",4,1,1,"21209",1,"Flight",3.60571428571429,4.46857142857143,3.52453714285714,2.27366,-0.201317,-0.164368,-1.14416
"117",5,7,"006","2021","006",4,1,1,"21209",1,"Flight",4.50714285714286,5.58571428571429,4.40567142857143,-0.327365,0.00706538,0.0460204,0.0270174
"118",6,7,"006","2021","006",4,1,1,"21209",1,"Flight",5.40857142857143,6.70285714285714,5.28680571428571,0.0282525,0.00053296,-0.005399,NA
"119",7,7,"006","2021","006",4,1,1,"21209",1,"Flight",6.31,7.82,6.16794,-0.00100645,-3.69514e-05,0.000220522,NA
"120",1,7,"006","2021","006",4,1,1,"29478",1,"Flight",0,0,0,-1.79656,0,-1.22505,177.028
"121",2,7,"006","2021","006",4,1,1,"29478",1,"Flight",2.05142857142857,2.46,1.83096571428571,71.827,13.6226,-3.62306,-110.696
"122",3,7,"006","2021","006",4,1,1,"29478",1,"Flight",3.07714285714286,3.69,2.74644857142857,-12.1307,0.315426,2.03811,-267.504
"123",4,7,"006","2021","006",4,1,1,"29478",1,"Flight",4.10285714285714,4.92,3.66193142857143,1.76309,-0.616841,-0.425174,115.695
"124",5,7,"006","2021","006",4,1,1,"29478",1,"Flight",5.12857142857143,6.15,4.57741428571429,-0.179777,0.0506131,0.0624487,-9.13466
"125",6,7,"006","2021","006",4,1,1,"29478",1,"Flight",6.15428571428571,7.38,5.49289714285714,0.0114845,-0.000496234,-0.00515551,NA
"126",7,7,"006","2021","006",4,1,1,"29478",1,"Flight",7.18,8.61,6.40838,-0.000324228,-7.74996e-05,0.000171227,NA
"127",1,7,"006","2021","006",4,1,1,"45157",1,"Flight",0,0,0,3.20616,0,1.06646,231.689
"128",2,7,"006","2021","006",4,1,1,"45157",1,"Flight",1.94,2.35714285714286,1.6473,76.1276,13.9562,-5.86684,-774.796
"129",3,7,"006","2021","006",4,1,1,"45157",1,"Flight",2.91,3.53571428571429,2.47095,-12.5122,-0.757635,4.5042,278.571
"130",4,7,"006","2021","006",4,1,1,"45157",1,"Flight",3.88,4.71428571428571,3.2946,1.78887,-0.266499,-0.958376,-5.32345
"131",5,7,"006","2021","006",4,1,1,"45157",1,"Flight",4.85,5.89285714285714,4.11825,-0.17666,-0.00615939,0.137377,-1.70211
"132",6,7,"006","2021","006",4,1,1,"45157",1,"Flight",5.82,7.07142857142857,4.9419,0.0106695,0.00406618,-0.0112665,NA
"133",7,7,"006","2021","006",4,1,1,"45157",1,"Flight",6.79,8.25,5.76555,-0.000281941,-0.000224399,0.000381773,NA
"134",1,7,"006","2021","006",4,9,1,"21209",1,"Flight",0,0,0,-2.41512,6.44264e-15,-0.712847,1996.71
"135",2,7,"006","2021","006",4,9,1,"21209",1,"Flight",1.83142857142857,2.24857142857143,1.56846857142857,77.0436,15.0342,2.01978,-130.462
"136",3,7,"006","2021","006",4,9,1,"21209",1,"Flight",2.74714285714286,3.37285714285714,2.35270285714286,-12.2462,-0.954066,-2.11778,16.3567
"137",4,7,"006","2021","006",4,9,1,"21209",1,"Flight",3.66285714285714,4.49714285714286,3.13693714285714,2.09607,-0.41702,0.398877,-1.276
"138",5,7,"006","2021","006",4,9,1,"21209",1,"Flight",4.57857142857143,5.62142857142857,3.92117142857143,-0.26144,0.0289712,-0.0538213,0.036973
"139",6,7,"006","2021","006",4,9,1,"21209",1,"Flight",5.49428571428571,6.74571428571429,4.70540571428571,0.0191527,0.00146356,0.0043205,NA
"140",7,7,"006","2021","006",4,9,1,"21209",1,"Flight",6.41,7.87,5.48964,-0.00059048,-0.000173391,-0.000145383,NA
"141",1,7,"006","2021","006",4,9,1,"29478",1,"Flight",0,0,0,-1.87464,0,-0.600634,2125.25
"142",2,7,"006","2021","006",4,9,1,"29478",1,"Flight",1.70285714285714,2.13428571428571,1.75720857142857,74.1567,12.8674,0.952498,-135.456
"143",3,7,"006","2021","006",4,9,1,"29478",1,"Flight",2.55428571428571,3.20142857142857,2.63581285714286,-11.9251,-0.331719,-1.9638,17.3589
"144",4,7,"006","2021","006",4,9,1,"29478",1,"Flight",3.40571428571429,4.26857142857143,3.51441714285714,2.13908,-0.621591,0.416768,-1.3926
"145",5,7,"006","2021","006",4,9,1,"29478",1,"Flight",4.25714285714286,5.33571428571429,4.39302142857143,-0.289086,0.0692365,-0.064887,0.0406831
"146",6,7,"006","2021","006",4,9,1,"29478",1,"Flight",5.10857142857143,6.40285714285714,5.27162571428571,0.0232253,-0.00269131,0.00565006,NA
"147",7,7,"006","2021","006",4,9,1,"29478",1,"Flight",5.96,7.47,6.15023,-0.000784231,-7.80398e-06,-0.000196516,NA
"148",1,7,"006","2021","006",4,9,1,"45157",1,"Flight",0,0,0,-1.92021,4.37528e-15,0.459279,2615.41
"149",2,7,"006","2021","006",4,9,1,"45157",1,"Flight",1.71142857142857,2.14857142857143,0.665785714285714,77.5611,13.0777,-3.66959,-172.728
"150",3,7,"006","2021","006",4,9,1,"45157",1,"Flight",2.56714285714286,3.22285714285714,0.998678571428571,-13.3636,-0.653963,1.40594,23.1143
"151",4,7,"006","2021","006",4,9,1,"45157",1,"Flight",3.42285714285714,4.29714285714286,1.33157142857143,2.63429,-0.519189,-0.329917,-2.02073
"152",5,7,"006","2021","006",4,9,1,"45157",1,"Flight",4.27857142857143,5.37142857142857,1.66446428571429,-0.380444,0.0531982,0.0524919,0.0692998
"153",6,7,"006","2021","006",4,9,1,"45157",1,"Flight",5.13428571428571,6.44571428571428,1.99735714285714,0.0319024,-0.000862934,-0.00464568,NA
"154",7,7,"006","2021","006",4,9,1,"45157",1,"Flight",5.99,7.52,2.33025,-0.00111716,-0.000109644,0.000167897,NA
"155",1,7,"006","2021","006",1,1,2,"29461",1,"Flight",0,0,0,-1.34925,0,0.837872,2780.98
"156",2,7,"006","2021","006",1,1,2,"29461",1,"Flight",1.87714285714286,2.30571428571429,0.8499,74.5386,14.2369,0.753006,-180.913
"157",3,7,"006","2021","006",1,1,2,"29461",1,"Flight",2.81571428571429,3.45857142857143,1.27485,-11.9202,-1.22061,-0.327995,25.0692
"158",4,7,"006","2021","006",1,1,2,"29461",1,"Flight",3.75428571428571,4.61142857142857,1.6998,1.84775,-0.272079,0.313892,-2.13498
"159",5,7,"006","2021","006",1,1,2,"29461",1,"Flight",4.69285714285714,5.76428571428571,2.12475,-0.206973,0.0208459,-0.0632432,0.0691846
"160",6,7,"006","2021","006",1,1,2,"29461",1,"Flight",5.63142857142857,6.91714285714286,2.5497,0.0142175,0.00026454,0.00553247,NA
"161",7,7,"006","2021","006",1,1,2,"29461",1,"Flight",6.57,8.07,2.97465,-0.000424163,-7.15682e-05,-0.000183254,NA
"162",1,7,"006","2021","006",1,1,2,"29720",1,"Flight",0,0,0,-1.83214,0,0.950331,2777.49
"163",2,7,"006","2021","006",1,1,2,"29720",1,"Flight",1.80571428571429,2.23142857142857,1.88770857142857,76.7731,10.155,0.209181,-180.655
"164",3,7,"006","2021","006",1,1,2,"29720",1,"Flight",2.70857142857143,3.34714285714286,2.83156285714286,-13.2125,1.83817,1.73034,23.567
"165",4,7,"006","2021","006",1,1,2,"29720",1,"Flight",3.61142857142857,4.46285714285714,3.77541714285714,2.39025,-1.23103,-0.346606,-1.80885
"166",5,7,"006","2021","006",1,1,2,"29720",1,"Flight",4.51428571428571,5.57857142857143,4.71927142857143,-0.317252,0.166398,0.0378476,0.0494349
"167",6,7,"006","2021","006",1,1,2,"29720",1,"Flight",5.41714285714286,6.69428571428571,5.66312571428571,0.0243024,-0.0109108,-0.00184404,NA
"168",7,7,"006","2021","006",1,1,2,"29720",1,"Flight",6.32,7.81,6.60698,-0.000763331,0.000278061,1.95688e-05,NA
"169",1,7,"006","2021","006",1,1,2,"47347",1,"Flight",0,0,0,-1.27646,0,0.599237,3284.94
"170",2,7,"006","2021","006",1,1,2,"47347",1,"Flight",1.85714285714286,2.28571428571429,1.38145714285714,77.7602,9.75744,2.61197,-222.872
"171",3,7,"006","2021","006",1,1,2,"47347",1,"Flight",2.78571428571429,3.42857142857143,2.07218571428571,-12.3571,2.24222,-2.05116,31.501
"172",4,7,"006","2021","006",1,1,2,"47347",1,"Flight",3.71428571428571,4.57142857142857,2.76291428571429,1.77681,-1.38756,0.561202,-2.74441
"173",5,7,"006","2021","006",1,1,2,"47347",1,"Flight",4.64285714285714,5.71428571428571,3.45364285714286,-0.169119,0.202049,-0.0846526,0.0916849
"174",6,7,"006","2021","006",1,1,2,"47347",1,"Flight",5.57142857142857,6.85714285714286,4.14437142857143,0.00929242,-0.0145607,0.00671749,NA
"175",7,7,"006","2021","006",1,1,2,"47347",1,"Flight",6.5,8,4.8351,-0.000210441,0.000413595,-0.000216951,NA
"176",1,7,"006","2021","006",1,9,2,"29461",1,"Flight",0,0,0,0.55642,1.07202e-15,-0.727249,-101.361
"177",2,7,"006","2021","006",1,9,2,"29461",1,"Flight",1.82285714285714,2.20571428571429,1.81798857142857,75.0693,11.2556,-5.86657,590.192
"178",3,7,"006","2021","006",1,9,2,"29461",1,"Flight",2.73428571428571,3.30857142857143,2.72698285714286,-13.9119,0.996568,2.0627,-475.949
"179",4,7,"006","2021","006",1,9,2,"29461",1,"Flight",3.64571428571429,4.41142857142857,3.63597714285714,2.62681,-0.899789,-0.453332,115.078
"180",5,7,"006","2021","006",1,9,2,"29461",1,"Flight",4.55714285714286,5.51428571428571,4.54497142857143,-0.363019,0.113783,0.0670773,-7.91488
"181",6,7,"006","2021","006",1,9,2,"29461",1,"Flight",5.46857142857143,6.61714285714286,5.45396571428571,0.0295274,-0.00768209,-0.00559809,NA
"182",7,7,"006","2021","006",1,9,2,"29461",1,"Flight",6.38,7.72,6.36296,-0.000999946,0.000209885,0.000191958,NA
"183",1,7,"006","2021","006",1,9,2,"29720",1,"Flight",0,0,0,-0.522462,4.06145e-15,1.46705,3843.99
"184",2,7,"006","2021","006",1,9,2,"29720",1,"Flight",1.80857142857143,2.22,1.00676285714286,76.0843,12.0826,-3.96058,-255.644
"185",3,7,"006","2021","006",1,9,2,"29720",1,"Flight",2.71285714285714,3.33,1.51014428571429,-13.671,1.23346,0.376917,38.5351
"186",4,7,"006","2021","006",1,9,2,"29720",1,"Flight",3.61714285714286,4.44,2.01352571428571,2.34665,-1.13734,-0.0283523,-3.65025
"187",5,7,"006","2021","006",1,9,2,"29720",1,"Flight",4.52142857142857,5.55,2.51690714285714,-0.270124,0.148705,-0.00101988,0.133166
