"","row","max_row","tournamentNumber","seasonYear","courseNumber","roundNumber","holeNumber","groupId","playerId","shotNumber","kind","timeInterval","validTimeInterval","measuredTimeInterval","xFit","yFit","zFit","spinRateFit"
"57",1,7,"016","2021","656",4,15,1,"32839",1,"Flight",0,0,0,0.270064,0,-0.745964,340.017
"58",2,7,"016","2021","656",4,15,1,"32839",1,"Flight",2.16571428571429,2.55428571428571,1.66435714285714,74.4612,16.906,-3.03462,-1339.49
"59",3,7,"016","2021","656",4,15,1,"32839",1,"Flight",3.24857142857143,3.83142857142857,2.49653571428571,-11.8691,-0.569294,3.24168,618.545
"60",4,7,"016","2021","656",4,15,1,"32839",1,"Flight",4.33142857142857,5.10857142857143,3.32871428571429,1.69641,-0.512169,-0.706992,-69.0386
"61",5,7,"016","2021","656",4,15,1,"32839",1,"Flight",5.41428571428571,6.38571428571429,4.16089285714286,-0.167731,0.0527419,0.102098,2.15636
"62",6,7,"016","2021","656",4,15,1,"32839",1,"Flight",6.49714285714286,7.66285714285714,4.99307142857143,0.0098908,-0.0017831,-0.00816341,NA
"63",7,7,"016","2021","656",4,15,1,"32839",1,"Flight",7.58,8.94,5.82525,-0.000247302,-8.92989e-06,0.000262264,NA
"64",1,7,"016","2021","656",4,15,1,"33410",1,"Flight",0,0,0,-1.17113,0,-0.632851,-3.48591
"65",2,7,"016","2021","656",4,15,1,"33410",1,"Flight",1.88,2.28285714285714,1.74884,72.3784,15.4746,-5.33553,340.579
"66",3,7,"016","2021","656",4,15,1,"33410",1,"Flight",2.82,3.42428571428571,2.62326,-12.2466,-1.14076,0.982016,-403.605
"67",4,7,"016","2021","656",4,15,1,"33410",1,"Flight",3.76,4.56571428571429,3.49768,2.18464,-0.397795,-0.127378,117.822
"68",5,7,"016","2021","656",4,15,1,"33410",1,"Flight",4.7,5.70714285714286,4.3721,-0.293817,0.0439761,0.0169623,-8.72019
"69",6,7,"016","2021","656",4,15,1,"33410",1,"Flight",5.64,6.84857142857143,5.24652,0.023688,-0.00171482,-0.00156538,NA
"70",7,7,"016","2021","656",4,15,1,"33410",1,"Flight",6.58,7.99,6.12094,-0.000799342,-4.75327e-06,5.8757e-05,NA
"71",1,7,"016","2021","656",1,3,2,"20229",1,"Flight",0,0,0,-1.42544,3.80117e-15,1.34668,-280.762
"72",2,7,"016","2021","656",1,3,2,"20229",1,"Flight",2.07428571428571,2.46571428571429,0.976377142857143,75.7776,12.929,6.83769,179.171
"73",3,7,"016","2021","656",1,3,2,"20229",1,"Flight",3.11142857142857,3.69857142857143,1.46456571428571,-13.3182,0.883625,-0.522878,518.414
"74",4,7,"016","2021","656",1,3,2,"20229",1,"Flight",4.14857142857143,4.93142857142857,1.95275428571429,1.94397,-0.755831,0.203076,-120.833
"75",5,7,"016","2021","656",1,3,2,"20229",1,"Flight",5.18571428571429,6.16428571428571,2.44094285714286,-0.186646,0.0663494,-0.0361897,7.35417
"76",6,7,"016","2021","656",1,3,2,"20229",1,"Flight",6.22285714285714,7.39714285714286,2.92913142857143,0.0105689,-0.00115203,0.00298803,NA
"77",7,7,"016","2021","656",1,3,2,"20229",1,"Flight",7.26,8.63,3.41732,-0.000256294,-8.32798e-05,-9.39551e-05,NA
"78",1,7,"016","2021","656",1,3,2,"34431",1,"Flight",0,0,0,-1.48276,-1.80915e-16,1.83837,-233.747
"79",2,7,"016","2021","656",1,3,2,"34431",1,"Flight",1.98285714285714,2.38285714285714,1.95068571428571,74.8272,9.70257,13.1745,1266.02
"80",3,7,"016","2021","656",1,3,2,"34431",1,"Flight",2.97428571428571,3.57428571428571,2.92602857142857,-13.752,3.0855,-2.57716,-956.083
"81",4,7,"016","2021","656",1,3,2,"34431",1,"Flight",3.96571428571429,4.76571428571429,3.90137142857143,2.28226,-1.4831,0.449002,215.52
"82",5,7,"016","2021","656",1,3,2,"34431",1,"Flight",4.95714285714286,5.95714285714286,4.87671428571429,-0.271263,0.184261,-0.0599773,-13.771
"83",6,7,"016","2021","656",1,3,2,"34431",1,"Flight",5.94857142857143,7.14857142857143,5.85205714285714,0.0193655,-0.0107646,0.00476116,NA
"84",7,7,"016","2021","656",1,3,2,"34431",1,"Flight",6.94,8.34,6.8274,-0.000583514,0.000230869,-0.000155278,NA
"85",1,7,"016","2021","656",2,3,2,"32839",1,"Flight",0,0,0,1.68732,0,-0.576361,-5.3813
"86",2,7,"016","2021","656",2,3,2,"32839",1,"Flight",2.08285714285714,2.39142857142857,1.99297428571429,75.5461,15.8649,-0.513781,29.1893
"87",3,7,"016","2021","656",2,3,2,"32839",1,"Flight",3.12428571428571,3.58714285714286,2.98946142857143,-12.6391,0.228792,-0.684374,-21.937
"88",4,7,"016","2021","656",2,3,2,"32839",1,"Flight",4.16571428571429,4.78285714285714,3.98594857142857,1.85243,-0.677272,0.171878,4.92533
"89",5,7,"016","2021","656",2,3,2,"32839",1,"Flight",5.20714285714286,5.97857142857143,4.98243571428571,-0.186723,0.07981,-0.0256628,-0.313312
"90",6,7,"016","2021","656",2,3,2,"32839",1,"Flight",6.24857142857143,7.17428571428571,5.97892285714286,0.0118288,-0.00565241,0.00205002,NA
"91",7,7,"016","2021","656",2,3,2,"32839",1,"Flight",7.29,8.37,6.97541,-0.000340846,0.000171575,-6.58009e-05,NA
"92",1,7,"016","2021","656",2,3,2,"35506",1,"Flight",0,0,0,1.503,-2.11517e-15,-0.306597,-3.36679
"93",2,7,"016","2021","656",2,3,2,"35506",1,"Flight",1.92285714285714,2.25142857142857,1.84662857142857,73.7649,17.0449,-6.57325,24.3687
"94",3,7,"016","2021","656",2,3,2,"35506",1,"Flight",2.88428571428571,3.37714285714286,2.76994285714286,-12.3215,-1.91079,0.914994,-21.3559
"95",4,7,"016","2021","656",2,3,2,"35506",1,"Flight",3.84571428571429,4.50285714285714,3.69325714285714,2.13485,0.0874264,-0.155602,5.41176
"96",5,7,"016","2021","656",2,3,2,"35506",1,"Flight",4.80714285714286,5.62857142857143,4.61657142857143,-0.27,-0.0673451,0.0199044,-0.378222
"97",6,7,"016","2021","656",2,3,2,"35506",1,"Flight",5.76857142857143,6.75428571428571,5.53988571428571,0.0203859,0.00836385,-0.00151469,NA
"98",7,7,"016","2021","656",2,3,2,"35506",1,"Flight",6.73,7.88,6.4632,-0.000651286,-0.000345073,4.83691e-05,NA
"99",1,7,"016","2021","656",2,15,2,"32839",1,"Flight",0,0,0,-0.504247,0,-0.469152,-6.09683
"100",2,7,"016","2021","656",2,15,2,"32839",1,"Flight",1.92857142857143,2.26,1.86855714285714,76.0617,13.0481,-5.0376,34.3914
"101",3,7,"016","2021","656",2,15,2,"32839",1,"Flight",2.89285714285714,3.39,2.80283571428571,-12.5868,0.627191,2.20659,-27.0864
"102",4,7,"016","2021","656",2,15,2,"32839",1,"Flight",3.85714285714286,4.52,3.73711428571429,2.2954,-0.965955,-0.456105,6.39719
"103",5,7,"016","2021","656",2,15,2,"32839",1,"Flight",4.82142857142857,5.65,4.67139285714286,-0.329322,0.186998,0.0666729,-0.42956
"104",6,7,"016","2021","656",2,15,2,"32839",1,"Flight",5.78571428571429,6.78,5.60567142857143,0.0287358,-0.0209378,-0.00580334,NA
"105",7,7,"016","2021","656",2,15,2,"32839",1,"Flight",6.75,7.91,6.53995,-0.00104719,0.00090624,0.000211418,NA
"106",1,7,"016","2021","656",2,15,2,"35506",1,"Flight",0,0,0,-1.66822,0,-0.077041,-6.30164
"107",2,7,"016","2021","656",2,15,2,"35506",1,"Flight",1.90285714285714,2.23142857142857,1.83269428571429,72.5792,20.0353,1.23406,36.104
"108",3,7,"016","2021","656",2,15,2,"35506",1,"Flight",2.85428571428571,3.34714285714286,2.74904142857143,-11.6127,-2.87431,-0.889703,-28.8063
"109",4,7,"016","2021","656",2,15,2,"35506",1,"Flight",3.80571428571429,4.46285714285714,3.66538857142857,2.1112,0.0451291,0.143429,6.89807
"110",5,7,"016","2021","656",2,15,2,"35506",1,"Flight",4.75714285714286,5.57857142857143,4.58173571428571,-0.290729,-0.0134782,-0.0153531,-0.469336
"111",6,7,"016","2021","656",2,15,2,"35506",1,"Flight",5.70857142857143,6.69428571428571,5.49808285714286,0.0241412,0.000355125,0.00107282,NA
"112",7,7,"016","2021","656",2,15,2,"35506",1,"Flight",6.66,7.81,6.41443,-0.000847446,3.19922e-05,-3.50768e-05,NA
"113",1,7,"016","2021","656",3,3,2,"29725",1,"Flight",0,0,0,-0.615111,1.79043e-15,-0.880279,-36.5038
"114",2,7,"016","2021","656",3,3,2,"29725",1,"Flight",1.87714285714286,2.24,1.78071142857143,76.7913,13.6504,-2.61683,279.062
"115",3,7,"016","2021","656",3,3,2,"29725",1,"Flight",2.81571428571429,3.36,2.67106714285714,-13.2307,-0.845262,0.33238,-250.504
"116",4,7,"016","2021","656",3,3,2,"29725",1,"Flight",3.75428571428571,4.48,3.56142285714286,2.39364,-0.0486876,-0.0600434,64.4599
"117",5,7,"016","2021","656",3,3,2,"29725",1,"Flight",4.69285714285714,5.6,4.45177857142857,-0.316543,-0.0707535,0.00845629,-4.55229
"118",6,7,"016","2021","656",3,3,2,"29725",1,"Flight",5.63142857142857,6.72,5.34213428571429,0.0246707,0.0107181,-0.000693122,NA
"119",7,7,"016","2021","656",3,3,2,"29725",1,"Flight",6.57,7.84,6.23249,-0.000805039,-0.000480876,2.33105e-05,NA
"120",1,7,"016","2021","656",3,3,2,"34264",1,"Flight",0,0,0,1.14057,-6.42077e-15,0.783179,-3.22108
"121",2,7,"016","2021","656",3,3,2,"34264",1,"Flight",1.87428571428571,2.23428571428571,1.74974857142857,77.0856,13.2722,-2.50887,139.196
"122",3,7,"016","2021","656",3,3,2,"34264",1,"Flight",2.81142857142857,3.35142857142857,2.62462285714286,-13.118,0.308137,1.58029,-161.698
"123",4,7,"016","2021","656",3,3,2,"34264",1,"Flight",3.74857142857143,4.46857142857143,3.49949714285714,2.25903,-0.650393,-0.335816,47.4305
"124",5,7,"016","2021","656",3,3,2,"34264",1,"Flight",4.68571428571429,5.58571428571429,4.37437142857143,-0.277357,0.0588973,0.0464659,-3.5612
"125",6,7,"016","2021","656",3,3,2,"34264",1,"Flight",5.62285714285714,6.70285714285714,5.24924571428571,0.0204135,-0.00212017,-0.00369396,NA
"126",7,7,"016","2021","656",3,3,2,"34264",1,"Flight",6.56,7.82,6.12412,-0.000645559,1.12811e-06,0.000123279,NA
"127",1,7,"016","2021","656",3,15,2,"29725",1,"Flight",0,0,0,0.652675,0,-1.08326,-14.3068
"128",2,7,"016","2021","656",3,15,2,"29725",1,"Flight",1.61428571428571,1.99714285714286,1.58368857142857,77.341,12.3358,-0.0681449,337.138
"129",3,7,"016","2021","656",3,15,2,"29725",1,"Flight",2.42142857142857,2.99571428571429,2.37553285714286,-11.8516,-7.05844,0.0810914,-423.88
"130",4,7,"016","2021","656",3,15,2,"29725",1,"Flight",3.22857142857143,3.99428571428571,3.16737714285714,1.64124,4.57824,-0.247766,137.742
"131",5,7,"016","2021","656",3,15,2,"29725",1,"Flight",4.03571428571429,4.99285714285714,3.95922142857143,-0.146766,-1.33089,0.0851826,-11.5263
"132",6,7,"016","2021","656",3,15,2,"29725",1,"Flight",4.84285714285714,5.99142857142857,4.75106571428571,0.00773278,0.156182,-0.0112228,NA
"133",7,7,"016","2021","656",3,15,2,"29725",1,"Flight",5.65,6.99,5.54291,-0.000178528,-0.00654849,0.000524249,NA
"134",1,7,"016","2021","656",3,15,2,"34264",1,"Flight",0,0,0,1.35477,0,0.89614,-17.5974
"135",2,7,"016","2021","656",3,15,2,"34264",1,"Flight",2.03714285714286,2.42857142857143,1.90175142857143,76.5853,13.1344,-3.57454,371.317
"136",3,7,"016","2021","656",3,15,2,"34264",1,"Flight",3.05571428571429,3.64285714285714,2.85262714285714,-12.4255,-0.00886712,3.12025,-386.828
"137",4,7,"016","2021","656",3,15,2,"34264",1,"Flight",4.07428571428571,4.85714285714286,3.80350285714286,1.74649,-0.387087,-0.715851,103.669
"138",5,7,"016","2021","656",3,15,2,"34264",1,"Flight",5.09285714285714,6.07142857142857,4.75437857142857,-0.168995,0.00773324,0.103799,-7.14495
"139",6,7,"016","2021","656",3,15,2,"34264",1,"Flight",6.11142857142857,7.28571428571429,5.70525428571429,0.0103779,0.00252542,-0.00803839,NA
"140",7,7,"016","2021","656",3,15,2,"34264",1,"Flight",7.13,8.5,6.65613,-0.000291652,-0.000147362,0.000247115,NA
"141",1,7,"016","2021","656",4,3,2,"34264",1,"Flight",0,0,0,0.609068,1.37155e-16,1.62488,-5.8743
"142",2,7,"016","2021","656",4,3,2,"34264",1,"Flight",1.92,2.30857142857143,1.78373428571429,77.604,12.4312,-9.01288,298.185
"143",3,7,"016","2021","656",4,3,2,"34264",1,"Flight",2.88,3.46285714285714,2.67560142857143,-14.2336,0.418325,2.31316,-342.551
"144",4,7,"016","2021","656",4,3,2,"34264",1,"Flight",3.84,4.61714285714286,3.56746857142857,2.50631,-0.621157,-0.444675,98.4997
"145",5,7,"016","2021","656",4,3,2,"34264",1,"Flight",4.8,5.77142857142857,4.45933571428571,-0.31363,0.0498116,0.0583673,-7.19836
"146",6,7,"016","2021","656",4,3,2,"34264",1,"Flight",5.76,6.92571428571429,5.35120285714286,0.0233148,-0.000646413,-0.00442764,NA
"147",7,7,"016","2021","656",4,3,2,"34264",1,"Flight",6.72,8.08,6.24307,-0.000733322,-7.15723e-05,0.000140374,NA
"148",1,7,"016","2021","656",4,3,2,"35506",1,"Flight",0,0,0,-0.0145782,-2.68509e-16,0.445501,-9.50877
"149",2,7,"016","2021","656",4,3,2,"35506",1,"Flight",2.00285714285714,2.38285714285714,1.87285142857143,73.2321,14.4077,-8.76184,342.474
"150",3,7,"016","2021","656",4,3,2,"35506",1,"Flight",3.00428571428571,3.57428571428571,2.80927714285714,-13.2648,-0.151346,1.32514,-377.002
"151",4,7,"016","2021","656",4,3,2,"35506",1,"Flight",4.00571428571429,4.76571428571429,3.74570285714286,2.36534,-0.541102,-0.219286,104.597
"152",5,7,"016","2021","656",4,3,2,"35506",1,"Flight",5.00714285714286,5.95714285714286,4.68212857142857,-0.309272,0.0500225,0.0275532,-7.38942
"153",6,7,"016","2021","656",4,3,2,"35506",1,"Flight",6.00857142857143,7.14857142857143,5.61855428571428,0.0238929,-0.00149091,-0.00210732,NA
"154",7,7,"016","2021","656",4,3,2,"35506",1,"Flight",7.01,8.34,6.55498,-0.000765828,-2.23962e-05,6.76127e-05,NA
"155",1,7,"016","2021","656",4,15,2,"34264",1,"Flight",0,0,0,-0.359364,0,0.981286,-3.57715
"156",2,7,"016","2021","656",4,15,2,"34264",1,"Flight",1.87428571428571,2.23714285714286,1.76090571428571,76.625,13.8553,-6.94996,153.012
"157",3,7,"016","2021","656",4,15,2,"34264",1,"Flight",2.81142857142857,3.35571428571429,2.64135857142857,-13.2664,0.657025,3.04508,-177.553
"158",4,7,"016","2021","656",4,15,2,"34264",1,"Flight",3.74857142857143,4.47428571428571,3.52181142857143,2.35215,-1.29823,-0.729625,52.034
"159",5,7,"016","2021","656",4,15,2,"34264",1,"Flight",4.68571428571429,5.59285714285714,4.40226428571429,-0.31494,0.271444,0.119692,-3.90298
"160",6,7,"016","2021","656",4,15,2,"34264",1,"Flight",5.62285714285714,6.71142857142857,5.28271714285714,0.0259595,-0.0285034,-0.0108992,NA
"161",7,7,"016","2021","656",4,15,2,"34264",1,"Flight",6.56,7.83,6.16317,-0.000914813,0.0011417,0.000400934,NA
"162",1,7,"016","2021","656",4,15,2,"35506",1,"Flight",0,0,0,-0.685473,0,-0.473648,-184.143
"163",2,7,"016","2021","656",4,15,2,"35506",1,"Flight",2.07142857142857,2.42571428571429,2.0415,74.7287,16.8943,-3.02581,885.615
"164",3,7,"016","2021","656",4,15,2,"35506",1,"Flight",3.10714285714286,3.63857142857143,3.06225,-13.3482,-0.357083,1.8429,-620.526
"165",4,7,"016","2021","656",4,15,2,"35506",1,"Flight",4.14285714285714,4.85142857142857,4.083,2.27616,-0.507017,-0.278282,131.826
"166",5,7,"016","2021","656",4,15,2,"35506",1,"Flight",5.17857142857143,6.06428571428571,5.10375,-0.27318,0.0321699,0.0219379,-8.05762
"167",6,7,"016","2021","656",4,15,2,"35506",1,"Flight",6.21428571428571,7.27714285714286,6.1245,0.0192836,0.000825132,-0.00049052,NA
"168",7,7,"016","2021","656",4,15,2,"35506",1,"Flight",7.25,8.49,7.14525,-0.000572125,-0.00010924,-1.9152e-05,NA
"169",1,7,"016","2021","656",1,3,3,"19846",1,"Flight",0,0,0,-1.28239,5.32002e-15,-0.030069,-146.843
"170",2,7,"016","2021","656",1,3,3,"19846",1,"Flight",1.93714285714286,2.33714285714286,1.88191714285714,70.4907,16.3144,-9.56454,1074.92
"171",3,7,"016","2021","656",1,3,3,"19846",1,"Flight",2.90571428571429,3.50571428571429,2.82287571428571,-12.6104,-1.0572,2.08603,-921.045
"172",4,7,"016","2021","656",1,3,3,"19846",1,"Flight",3.87428571428571,4.67428571428571,3.76383428571429,2.24715,-0.277878,-0.401145,226.597
"173",5,7,"016","2021","656",1,3,3,"19846",1,"Flight",4.84285714285714,5.84285714285714,4.70479285714286,-0.290518,-0.0163119,0.0346934,-15.3213
"174",6,7,"016","2021","656",1,3,3,"19846",1,"Flight",5.81142857142857,7.01142857142857,5.64575142857143,0.0218162,0.00657929,-0.00109655,NA
"175",7,7,"016","2021","656",1,3,3,"19846",1,"Flight",6.78,8.18,6.58671,-0.000672915,-0.000361654,-4.00801e-06,NA
"176",1,7,"016","2021","656",1,3,3,"21209",1,"Flight",0,0,0,-1.43435,-9.61674e-16,-0.151782,-299.492
"177",2,7,"016","2021","656",1,3,3,"21209",1,"Flight",2.14857142857143,2.51142857142857,2.08314571428571,75.9814,12.3419,-13.1304,1498.38
"178",3,7,"016","2021","656",1,3,3,"21209",1,"Flight",3.22285714285714,3.76714285714286,3.12471857142857,-13.1962,2.35028,4.22969,-1071.88
"179",4,7,"016","2021","656",1,3,3,"21209",1,"Flight",4.29714285714286,5.02285714285714,4.16629142857143,1.8303,-1.01044,-0.667358,229.383
"180",5,7,"016","2021","656",1,3,3,"21209",1,"Flight",5.37142857142857,6.27857142857143,5.20786428571429,-0.17913,0.0661419,0.0518536,-13.9071
"181",6,7,"016","2021","656",1,3,3,"21209",1,"Flight",6.44571428571428,7.53428571428571,6.24943714285714,0.011185,0.00108806,-0.00156177,NA
"182",7,7,"016","2021","656",1,3,3,"21209",1,"Flight",7.52,8.79,7.29101,-0.000308433,-0.000185705,-3.63907e-06,NA
"183",1,7,"016","2021","656",2,3,3,"32150",1,"Flight",0,0,0,0.193254,7.25835e-15,-0.60659,-3.2441
"184",2,7,"016","2021","656",2,3,3,"32150",1,"Flight",1.84,2.17714285714286,1.76819714285714,70.2734,16.872,-4.85333,25.2216
"185",3,7,"016","2021","656",2,3,3,"32150",1,"Flight",2.76,3.26571428571429,2.65229571428571,-11.4102,-2.17566,0.722113,-23.0293
"186",4,7,"016","2021","656",2,3,3,"32150",1,"Flight",3.68,4.35428571428571,3.53639428571429,1.91996,0.0857105,-0.125618,6.05184
"187",5,7,"016","2021","656",2,3,3,"32150",1,"Flight",4.6,5.44285714285714,4.42049285714286,-0.234945,-0.0530755,0.0165444,-0.438022
"188",6,7,"016","2021","656",2,3,3,"32150",1,"Flight",5.52,6.53142857142857,5.30459142857143,0.0176957,0.0059961,-0.00132672,NA
