"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","number","name","location_x","location_y","location_z","tee.x","tee.y","tee.z","pin.x","pin.y","pin.z","centerOffFairway.x","centerOffFairway.y","centerOffFairway.z"
"013","R","2020",1,"752",1,1,4,418,11,1,"FRONT OF BUNKER",9451,9759,836,9883.96,10427.69,840.1,9217.46,9397.38,836.37,9356.03,9756.93,835.57
"013","R","2020",1,"752",1,1,4,418,11,2,"BACK OF BUNKER",9424,9742,837,9883.96,10427.69,840.1,9217.46,9397.38,836.37,9356.03,9756.93,835.57
"013","R","2020",1,"752",1,1,4,418,11,3,"FRONT OF BUNKER",9203,9542,836,9883.96,10427.69,840.1,9217.46,9397.38,836.37,9356.03,9756.93,835.57
"013","R","2020",1,"752",1,2,4,418,5,1,"FRONT OF BUNKER",9451,9759,836,9882.65,10423.05,840.1,9177.69,9400.33,837.06,9356.03,9756.93,835.57
"013","R","2020",1,"752",1,2,4,418,5,2,"BACK OF BUNKER",9424,9742,837,9882.65,10423.05,840.1,9177.69,9400.33,837.06,9356.03,9756.93,835.57
"013","R","2020",1,"752",1,2,4,418,5,3,"FRONT OF BUNKER",9203,9542,836,9882.65,10423.05,840.1,9177.69,9400.33,837.06,9356.03,9756.93,835.57
"013","R","2020",1,"752",1,3,4,418,8,1,"FRONT OF BUNKER",9451,9759,836,9881.29,10420.35,840.1,9204.39,9368.29,836.29,9356.03,9756.93,835.57
"013","R","2020",1,"752",1,3,4,418,8,2,"BACK OF BUNKER",9424,9742,837,9881.29,10420.35,840.1,9204.39,9368.29,836.29,9356.03,9756.93,835.57
"013","R","2020",1,"752",1,3,4,418,8,3,"FRONT OF BUNKER",9203,9542,836,9881.29,10420.35,840.1,9204.39,9368.29,836.29,9356.03,9756.93,835.57
"013","R","2020",1,"752",1,4,4,418,13,1,"FRONT OF BUNKER",9451,9759,836,9887.06,10428.89,840.1,9229.89,9418.96,836,9356.03,9756.93,835.57
