"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","number","name","location_x","location_y","location_z","tee.x","tee.y","tee.z","pin.x","pin.y","pin.z","centerOffFairway.x","centerOffFairway.y","centerOffFairway.z"
"524","R","2021",1,"876",1,1,4,397,13,1,"FRONT OF BUNKER",10083,11330,645,10439.85,10729.24,647.88,9858.31,11752.42,647.5,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,1,4,397,13,2,"BACK OF BUNKER",10072,11358,646,10439.85,10729.24,647.88,9858.31,11752.42,647.5,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,1,4,397,13,3,"FRONT OF BUNKER",10043,11395,645,10439.85,10729.24,647.88,9858.31,11752.42,647.5,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,1,4,397,13,4,"BACK OF BUNKER",10043,11418,646,10439.85,10729.24,647.88,9858.31,11752.42,647.5,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,1,4,397,13,5,"FRONT OF GREEN",9902,11719,645,10439.85,10729.24,647.88,9858.31,11752.42,647.5,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,2,4,397,13,1,"FRONT OF BUNKER",10083,11330,645,10435.27,10740.18,647.88,9895.84,11747.72,646.88,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,2,4,397,13,2,"BACK OF BUNKER",10072,11358,646,10435.27,10740.18,647.88,9895.84,11747.72,646.88,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,2,4,397,13,3,"FRONT OF BUNKER",10043,11395,645,10435.27,10740.18,647.88,9895.84,11747.72,646.88,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,2,4,397,13,4,"BACK OF BUNKER",10043,11418,646,10435.27,10740.18,647.88,9895.84,11747.72,646.88,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,2,4,397,13,5,"FRONT OF GREEN",9902,11719,645,10435.27,10740.18,647.88,9895.84,11747.72,646.88,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,3,4,397,14,1,"FRONT OF BUNKER",10083,11330,645,10437.63,10733.07,647.89,9862.16,11769.03,647.54,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,3,4,397,14,2,"BACK OF BUNKER",10072,11358,646,10437.63,10733.07,647.89,9862.16,11769.03,647.54,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,3,4,397,14,3,"FRONT OF BUNKER",10043,11395,645,10437.63,10733.07,647.89,9862.16,11769.03,647.54,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,3,4,397,14,4,"BACK OF BUNKER",10043,11418,646,10437.63,10733.07,647.89,9862.16,11769.03,647.54,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,3,4,397,14,5,"FRONT OF GREEN",9902,11719,645,10437.63,10733.07,647.89,9862.16,11769.03,647.54,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,4,4,397,11,1,"FRONT OF BUNKER",10083,11330,645,10436.11,10737.81,647.88,9880.59,11785.73,647.84,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,4,4,397,11,2,"BACK OF BUNKER",10072,11358,646,10436.11,10737.81,647.88,9880.59,11785.73,647.84,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,4,4,397,11,3,"FRONT OF BUNKER",10043,11395,645,10436.11,10737.81,647.88,9880.59,11785.73,647.84,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,4,4,397,11,4,"BACK OF BUNKER",10043,11418,646,10436.11,10737.81,647.88,9880.59,11785.73,647.84,10042.29,11511.34,645.67
"524","R","2021",1,"876",1,4,4,397,11,5,"FRONT OF GREEN",9902,11719,645,10436.11,10737.81,647.88,9880.59,11785.73,647.84,10042.29,11511.34,645.67
"524","R","2021",1,"876",2,1,4,453,6,1,"FRONT OF BUNKER",9975,10924,643,9842.06,11637.35,646.91,10169.36,10316.66,644.75,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,1,4,453,6,2,"BACK OF BUNKER",9975,10894,643,9842.06,11637.35,646.91,10169.36,10316.66,644.75,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,1,4,453,6,3,"FRONT OF BUNKER",10166,10665,643,9842.06,11637.35,646.91,10169.36,10316.66,644.75,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,1,4,453,6,4,"BACK OF BUNKER",10161,10626,643,9842.06,11637.35,646.91,10169.36,10316.66,644.75,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,1,4,453,6,5,"FRONT OF BUNKER",10116,10594,642,9842.06,11637.35,646.91,10169.36,10316.66,644.75,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,1,4,453,6,6,"BACK OF BUNKER",10122,10570,642,9842.06,11637.35,646.91,10169.36,10316.66,644.75,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,1,4,453,6,7,"FRONT OF BUNKER",10082,10527,641,9842.06,11637.35,646.91,10169.36,10316.66,644.75,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,1,4,453,6,8,"BACK OF BUNKER",10084,10489,642,9842.06,11637.35,646.91,10169.36,10316.66,644.75,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,2,4,453,11,1,"FRONT OF BUNKER",9975,10924,643,9839.02,11643.44,646.9,10185.88,10353.71,644.16,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,2,4,453,11,2,"BACK OF BUNKER",9975,10894,643,9839.02,11643.44,646.9,10185.88,10353.71,644.16,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,2,4,453,11,3,"FRONT OF BUNKER",10166,10665,643,9839.02,11643.44,646.9,10185.88,10353.71,644.16,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,2,4,453,11,4,"BACK OF BUNKER",10161,10626,643,9839.02,11643.44,646.9,10185.88,10353.71,644.16,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,2,4,453,11,5,"FRONT OF BUNKER",10116,10594,642,9839.02,11643.44,646.9,10185.88,10353.71,644.16,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,2,4,453,11,6,"BACK OF BUNKER",10122,10570,642,9839.02,11643.44,646.9,10185.88,10353.71,644.16,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,2,4,453,11,7,"FRONT OF BUNKER",10082,10527,641,9839.02,11643.44,646.9,10185.88,10353.71,644.16,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,2,4,453,11,8,"BACK OF BUNKER",10084,10489,642,9839.02,11643.44,646.9,10185.88,10353.71,644.16,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,3,4,453,10,1,"FRONT OF BUNKER",9975,10924,643,9843.43,11630.55,646.95,10171.12,10339.59,644.3,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,3,4,453,10,2,"BACK OF BUNKER",9975,10894,643,9843.43,11630.55,646.95,10171.12,10339.59,644.3,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,3,4,453,10,3,"FRONT OF BUNKER",10166,10665,643,9843.43,11630.55,646.95,10171.12,10339.59,644.3,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,3,4,453,10,4,"BACK OF BUNKER",10161,10626,643,9843.43,11630.55,646.95,10171.12,10339.59,644.3,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,3,4,453,10,5,"FRONT OF BUNKER",10116,10594,642,9843.43,11630.55,646.95,10171.12,10339.59,644.3,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,3,4,453,10,6,"BACK OF BUNKER",10122,10570,642,9843.43,11630.55,646.95,10171.12,10339.59,644.3,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,3,4,453,10,7,"FRONT OF BUNKER",10082,10527,641,9843.43,11630.55,646.95,10171.12,10339.59,644.3,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,3,4,453,10,8,"BACK OF BUNKER",10084,10489,642,9843.43,11630.55,646.95,10171.12,10339.59,644.3,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,4,4,453,4,1,"FRONT OF BUNKER",9975,10924,643,9841.09,11639.37,646.92,10207.48,10315.75,645.27,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,4,4,453,4,2,"BACK OF BUNKER",9975,10894,643,9841.09,11639.37,646.92,10207.48,10315.75,645.27,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,4,4,453,4,3,"FRONT OF BUNKER",10166,10665,643,9841.09,11639.37,646.92,10207.48,10315.75,645.27,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,4,4,453,4,4,"BACK OF BUNKER",10161,10626,643,9841.09,11639.37,646.92,10207.48,10315.75,645.27,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,4,4,453,4,5,"FRONT OF BUNKER",10116,10594,642,9841.09,11639.37,646.92,10207.48,10315.75,645.27,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,4,4,453,4,6,"BACK OF BUNKER",10122,10570,642,9841.09,11639.37,646.92,10207.48,10315.75,645.27,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,4,4,453,4,7,"FRONT OF BUNKER",10082,10527,641,9841.09,11639.37,646.92,10207.48,10315.75,645.27,10070.15,10787.19,642.59
"524","R","2021",1,"876",2,4,4,453,4,8,"BACK OF BUNKER",10084,10489,642,9841.09,11639.37,646.92,10207.48,10315.75,645.27,10070.15,10787.19,642.59
"524","R","2021",1,"876",3,1,4,393,14,1,"FRONT OF BUNKER",9763,9779,644,10283.97,10255.35,647.02,9564.69,9383.28,644.14,9701.07,9606.26,641.74
"524","R","2021",1,"876",3,1,4,393,14,2,"BACK OF BUNKER",9733,9733,645,10283.97,10255.35,647.02,9564.69,9383.28,644.14,9701.07,9606.26,641.74
"524","R","2021",1,"876",3,1,4,393,14,3,"FRONT OF BUNKER",9793,9633,641,10283.97,10255.35,647.02,9564.69,9383.28,644.14,9701.07,9606.26,641.74
"524","R","2021",1,"876",3,1,4,393,14,4,"BACK OF BUNKER",9757,9613,642,10283.97,10255.35,647.02,9564.69,9383.28,644.14,9701.07,9606.26,641.74
"524","R","2021",1,"876",3,1,4,393,14,5,"FRONT OF GREEN",9590,9396,643,10283.97,10255.35,647.02,9564.69,9383.28,644.14,9701.07,9606.26,641.74
"524","R","2021",1,"876",3,2,4,393,13,1,"FRONT OF BUNKER",9763,9779,644,10317.74,10222.98,646.92,9532.64,9329.06,645.81,9701.07,9606.26,641.74
"524","R","2021",1,"876",3,2,4,393,13,2,"BACK OF BUNKER",9733,9733,645,10317.74,10222.98,646.92,9532.64,9329.06,645.81,9701.07,9606.26,641.74
"524","R","2021",1,"876",3,2,4,393,13,3,"FRONT OF BUNKER",9793,9633,641,10317.74,10222.98,646.92,9532.64,9329.06,645.81,9701.07,9606.26,641.74
"524","R","2021",1,"876",3,2,4,393,13,4,"BACK OF BUNKER",9757,9613,642,10317.74,10222.98,646.92,9532.64,9329.06,645.81,9701.07,9606.26,641.74
"524","R","2021",1,"876",3,2,4,393,13,5,"FRONT OF GREEN",9590,9396,643,10317.74,10222.98,646.92,9532.64,9329.06,645.81,9701.07,9606.26,641.74
