"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","number","name","location_x","location_y","location_z","tee.x","tee.y","tee.z","pin.x","pin.y","pin.z","centerOffFairway.x","centerOffFairway.y","centerOffFairway.z"
"475","R","2021",1,"665",1,1,5,560,18,1,"FRONT OF BUNKER",10099,11047,9,10127.44,10275.15,53.03,10518.52,11829.13,16.77,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,1,5,560,18,2,"BACK OF BUNKER",10111,11130,12,10127.44,10275.15,53.03,10518.52,11829.13,16.77,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,1,5,560,18,3,"FRONT OF BUNKER",10145,11086,9,10127.44,10275.15,53.03,10518.52,11829.13,16.77,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,1,5,560,18,4,"BACK OF BUNKER",10174,11182,9,10127.44,10275.15,53.03,10518.52,11829.13,16.77,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,1,5,560,18,5,"FRONT OF BUNKER",10276,11285,6,10127.44,10275.15,53.03,10518.52,11829.13,16.77,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,1,5,560,18,6,"BACK OF BUNKER",10243,11367,9,10127.44,10275.15,53.03,10518.52,11829.13,16.77,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,1,5,560,18,7,"FRONT OF BUNKER",10304,11653,9,10127.44,10275.15,53.03,10518.52,11829.13,16.77,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,2,5,560,17,1,"FRONT OF BUNKER",10099,11047,9,10126.35,10267.24,53.02,10568.62,11846.14,17.78,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,2,5,560,17,2,"BACK OF BUNKER",10111,11130,12,10126.35,10267.24,53.02,10568.62,11846.14,17.78,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,2,5,560,17,3,"FRONT OF BUNKER",10145,11086,9,10126.35,10267.24,53.02,10568.62,11846.14,17.78,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,2,5,560,17,4,"BACK OF BUNKER",10174,11182,9,10126.35,10267.24,53.02,10568.62,11846.14,17.78,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,2,5,560,17,5,"FRONT OF BUNKER",10276,11285,6,10126.35,10267.24,53.02,10568.62,11846.14,17.78,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,2,5,560,17,6,"BACK OF BUNKER",10243,11367,9,10126.35,10267.24,53.02,10568.62,11846.14,17.78,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,2,5,560,17,7,"FRONT OF BUNKER",10304,11653,9,10126.35,10267.24,53.02,10568.62,11846.14,17.78,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,3,5,560,17,1,"FRONT OF BUNKER",10099,11047,9,10127.85,10281.72,52.97,10570.14,11805.19,17.03,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,3,5,560,17,2,"BACK OF BUNKER",10111,11130,12,10127.85,10281.72,52.97,10570.14,11805.19,17.03,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,3,5,560,17,3,"FRONT OF BUNKER",10145,11086,9,10127.85,10281.72,52.97,10570.14,11805.19,17.03,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,3,5,560,17,4,"BACK OF BUNKER",10174,11182,9,10127.85,10281.72,52.97,10570.14,11805.19,17.03,10220.28,11140.89,7.4
"475","R","2021",1,"665",1,3,5,560,17,5,"FRONT OF BUNKER",10276,11285,6,10127.85,10281.72,52.97,10570.14,11805.19,17.03,10220.28,11140.89,7.4
