"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","number","name","location_x","location_y","location_z","tee.x","tee.y","tee.z","pin.x","pin.y","pin.z","centerOffFairway.x","centerOffFairway.y","centerOffFairway.z"
"464","R","2021",1,"552",5,2,5,538,17,4,"BACK OF BUNKER",11092,12262,112,9977.61,12956.07,135.81,11350.46,12274.18,121.49,10762.44,12642.04,117.48
"464","R","2021",1,"552",5,2,5,538,17,5,"BACK OF BUNKER",11131,12268,113,9977.61,12956.07,135.81,11350.46,12274.18,121.49,10762.44,12642.04,117.48
"464","R","2021",1,"552",5,3,5,538,18,1,"TURN IN FAIRWAY",10642,12712,117,9973.7,12957.27,135.71,11386.53,12305.96,123.41,10762.44,12642.04,117.48
"464","R","2021",1,"552",5,3,5,538,18,2,"FRONT OF BUNKER",11003,12293,111,9973.7,12957.27,135.71,11386.53,12305.96,123.41,10762.44,12642.04,117.48
"464","R","2021",1,"552",5,3,5,538,18,3,"BACK OF BUNKER",11055,12272,113,9973.7,12957.27,135.71,11386.53,12305.96,123.41,10762.44,12642.04,117.48
"464","R","2021",1,"552",5,3,5,538,18,4,"BACK OF BUNKER",11092,12262,112,9973.7,12957.27,135.71,11386.53,12305.96,123.41,10762.44,12642.04,117.48
"464","R","2021",1,"552",5,3,5,538,18,5,"BACK OF BUNKER",11131,12268,113,9973.7,12957.27,135.71,11386.53,12305.96,123.41,10762.44,12642.04,117.48
"464","R","2021",1,"552",5,4,5,538,15,1,"TURN IN FAIRWAY",10642,12712,117,9972.49,12988.89,136.62,11381.64,12253.39,122.36,10762.44,12642.04,117.48
"464","R","2021",1,"552",5,4,5,538,15,2,"FRONT OF BUNKER",11003,12293,111,9972.49,12988.89,136.62,11381.64,12253.39,122.36,10762.44,12642.04,117.48
"464","R","2021",1,"552",5,4,5,538,15,3,"BACK OF BUNKER",11055,12272,113,9972.49,12988.89,136.62,11381.64,12253.39,122.36,10762.44,12642.04,117.48
"464","R","2021",1,"552",5,4,5,538,15,4,"BACK OF BUNKER",11092,12262,112,9972.49,12988.89,136.62,11381.64,12253.39,122.36,10762.44,12642.04,117.48
"464","R","2021",1,"552",5,4,5,538,15,5,"BACK OF BUNKER",11131,12268,113,9972.49,12988.89,136.62,11381.64,12253.39,122.36,10762.44,12642.04,117.48
"464","R","2021",1,"552",6,1,4,417,14,1,"FRONT OF BUNKER",11305,11333,105,11481.72,12104.9,119.36,11063.62,10921.76,102,11219.75,11278.08,103.55
"464","R","2021",1,"552",6,1,4,417,14,2,"BACK OF BUNKER",11281,11304,107,11481.72,12104.9,119.36,11063.62,10921.76,102,11219.75,11278.08,103.55
"464","R","2021",1,"552",6,1,4,417,14,3,"FRONT OF BUNKER",11138,11047,100,11481.72,12104.9,119.36,11063.62,10921.76,102,11219.75,11278.08,103.55
"464","R","2021",1,"552",6,2,4,417,11,1,"FRONT OF BUNKER",11305,11333,105,11483.17,12108.88,119.36,11112.97,10932.47,102.19,11219.75,11278.08,103.55
"464","R","2021",1,"552",6,2,4,417,11,2,"BACK OF BUNKER",11281,11304,107,11483.17,12108.88,119.36,11112.97,10932.47,102.19,11219.75,11278.08,103.55
"464","R","2021",1,"552",6,2,4,417,11,3,"FRONT OF BUNKER",11138,11047,100,11483.17,12108.88,119.36,11112.97,10932.47,102.19,11219.75,11278.08,103.55
"464","R","2021",1,"552",6,3,4,417,4,1,"FRONT OF BUNKER",11305,11333,105,11480.32,12102.03,119.35,11063.72,10955.77,101.93,11219.75,11278.08,103.55
"464","R","2021",1,"552",6,3,4,417,4,2,"BACK OF BUNKER",11281,11304,107,11480.32,12102.03,119.35,11063.72,10955.77,101.93,11219.75,11278.08,103.55
"464","R","2021",1,"552",6,3,4,417,4,3,"FRONT OF BUNKER",11138,11047,100,11480.32,12102.03,119.35,11063.72,10955.77,101.93,11219.75,11278.08,103.55
"464","R","2021",1,"552",6,4,4,417,13,1,"FRONT OF BUNKER",11305,11333,105,11482.35,12109.15,119.35,11082.99,10882.72,102.14,11219.75,11278.08,103.55
"464","R","2021",1,"552",6,4,4,417,13,2,"BACK OF BUNKER",11281,11304,107,11482.35,12109.15,119.35,11082.99,10882.72,102.14,11219.75,11278.08,103.55
"464","R","2021",1,"552",6,4,4,417,13,3,"FRONT OF BUNKER",11138,11047,100,11482.35,12109.15,119.35,11082.99,10882.72,102.14,11219.75,11278.08,103.55
"464","R","2021",1,"552",7,1,3,212,6,1,"FRONT OF GREEN",11242,10604,100,10681.61,10718.75,95.71,11275.79,10593.29,101.76,0,0,0
"464","R","2021",1,"552",7,1,3,212,6,2,"BACK OF GREEN",11343,10561,103,10681.61,10718.75,95.71,11275.79,10593.29,101.76,0,0,0
"464","R","2021",1,"552",7,2,3,212,2,1,"FRONT OF GREEN",11242,10604,100,10676.55,10719.35,95.77,11322.02,10549.81,102.9,0,0,0
"464","R","2021",1,"552",7,2,3,212,2,2,"BACK OF GREEN",11343,10561,103,10676.55,10719.35,95.77,11322.02,10549.81,102.9,0,0,0
"464","R","2021",1,"552",7,3,3,212,4,1,"FRONT OF GREEN",11242,10604,100,10672.51,10720.34,95.79,11326.06,10581.98,103.12,0,0,0
"464","R","2021",1,"552",7,3,3,212,4,2,"BACK OF GREEN",11343,10561,103,10672.51,10720.34,95.79,11326.06,10581.98,103.12,0,0,0
"464","R","2021",1,"552",7,4,3,212,3,1,"FRONT OF GREEN",11242,10604,100,10686.14,10717.64,95.69,11288.11,10544.34,102.12,0,0,0
"464","R","2021",1,"552",7,4,3,212,3,2,"BACK OF GREEN",11343,10561,103,10686.14,10717.64,95.69,11288.11,10544.34,102.12,0,0,0
"464","R","2021",1,"552",8,1,4,360,7,1,"TREE",11893,9876,86,11466.84,10482.95,97.32,12255.56,9754.51,114.7,11980.21,9894.93,87.36
"464","R","2021",1,"552",8,1,4,360,7,2,"TURN IN FAIRWAY",12040,9889,90,11466.84,10482.95,97.32,12255.56,9754.51,114.7,11980.21,9894.93,87.36
"464","R","2021",1,"552",8,1,4,360,7,3,"FRONT OF GREEN",12208,9804,112,11466.84,10482.95,97.32,12255.56,9754.51,114.7,11980.21,9894.93,87.36
"464","R","2021",1,"552",8,2,4,360,14,1,"TREE",11893,9876,86,11499.36,10459.06,93.06,12237.49,9786.81,113.5,11980.21,9894.93,87.36
"464","R","2021",1,"552",8,2,4,360,14,2,"TURN IN FAIRWAY",12040,9889,90,11499.36,10459.06,93.06,12237.49,9786.81,113.5,11980.21,9894.93,87.36
"464","R","2021",1,"552",8,2,4,360,14,3,"FRONT OF GREEN",12208,9804,112,11499.36,10459.06,93.06,12237.49,9786.81,113.5,11980.21,9894.93,87.36
"464","R","2021",1,"552",8,3,4,360,14,1,"TREE",11893,9876,86,11464.95,10485.84,97.32,12227.22,9796,113.13,11980.21,9894.93,87.36
"464","R","2021",1,"552",8,3,4,360,14,2,"TURN IN FAIRWAY",12040,9889,90,11464.95,10485.84,97.32,12227.22,9796,113.13,11980.21,9894.93,87.36
"464","R","2021",1,"552",8,3,4,360,14,3,"FRONT OF GREEN",12208,9804,112,11464.95,10485.84,97.32,12227.22,9796,113.13,11980.21,9894.93,87.36
"464","R","2021",1,"552",8,4,4,360,8,1,"TREE",11893,9876,86,11502.76,10454.45,93.32,12256.24,9758.42,114.76,11980.21,9894.93,87.36
"464","R","2021",1,"552",8,4,4,360,8,2,"TURN IN FAIRWAY",12040,9889,90,11502.76,10454.45,93.32,12256.24,9758.42,114.76,11980.21,9894.93,87.36
"464","R","2021",1,"552",8,4,4,360,8,3,"FRONT OF GREEN",12208,9804,112,11502.76,10454.45,93.32,12256.24,9758.42,114.76,11980.21,9894.93,87.36
"464","R","2021",1,"552",9,1,5,557,18,1,"TREE",11677,9326,82,12364,9712.71,120.45,11257.31,8505.62,81.95,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,1,5,557,18,2,"TREE",11597,9231,82,12364,9712.71,120.45,11257.31,8505.62,81.95,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,1,5,557,18,3,"TREE",11541,9125,82,12364,9712.71,120.45,11257.31,8505.62,81.95,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,1,5,557,18,4,"TREE",11324,8738,80,12364,9712.71,120.45,11257.31,8505.62,81.95,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,2,5,557,16,1,"TREE",11677,9326,82,12368.32,9715.12,120.53,11320.93,8466.29,82.56,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,2,5,557,16,2,"TREE",11597,9231,82,12368.32,9715.12,120.53,11320.93,8466.29,82.56,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,2,5,557,16,3,"TREE",11541,9125,82,12368.32,9715.12,120.53,11320.93,8466.29,82.56,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,2,5,557,16,4,"TREE",11324,8738,80,12368.32,9715.12,120.53,11320.93,8466.29,82.56,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,3,5,557,16,1,"TREE",11677,9326,82,12368.43,9714.7,120.54,11274.93,8459.77,82.99,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,3,5,557,16,2,"TREE",11597,9231,82,12368.43,9714.7,120.54,11274.93,8459.77,82.99,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,3,5,557,16,3,"TREE",11541,9125,82,12368.43,9714.7,120.54,11274.93,8459.77,82.99,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,3,5,557,16,4,"TREE",11324,8738,80,12368.43,9714.7,120.54,11274.93,8459.77,82.99,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,4,5,557,16,1,"TREE",11677,9326,82,12364.58,9712.47,120.45,11291.52,8484.18,83.03,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,4,5,557,16,2,"TREE",11597,9231,82,12364.58,9712.47,120.45,11291.52,8484.18,83.03,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,4,5,557,16,3,"TREE",11541,9125,82,12364.58,9712.47,120.45,11291.52,8484.18,83.03,11664.34,9226.25,82.18
"464","R","2021",1,"552",9,4,5,557,16,4,"TREE",11324,8738,80,12364.58,9712.47,120.45,11291.52,8484.18,83.03,11664.34,9226.25,82.18
"464","R","2021",1,"552",10,1,4,422,5,1,"FRONT OF BUNKER",11200,9279,82,10788.85,8632.1,78.09,11431.07,9756.31,90.5,11143.74,9302.08,83.21
"464","R","2021",1,"552",10,1,4,422,5,2,"BACK OF BUNKER",11218,9314,85,10788.85,8632.1,78.09,11431.07,9756.31,90.5,11143.74,9302.08,83.21
"464","R","2021",1,"552",10,1,4,422,5,3,"END OF FAIRWAY",11226,9458,84,10788.85,8632.1,78.09,11431.07,9756.31,90.5,11143.74,9302.08,83.21
"464","R","2021",1,"552",10,2,4,422,13,1,"FRONT OF BUNKER",11200,9279,82,10790.86,8637.05,78.11,11417.8,9689.95,88.91,11143.74,9302.08,83.21
"464","R","2021",1,"552",10,2,4,422,13,2,"BACK OF BUNKER",11218,9314,85,10790.86,8637.05,78.11,11417.8,9689.95,88.91,11143.74,9302.08,83.21
"464","R","2021",1,"552",10,2,4,422,13,3,"END OF FAIRWAY",11226,9458,84,10790.86,8637.05,78.11,11417.8,9689.95,88.91,11143.74,9302.08,83.21
"464","R","2021",1,"552",10,3,4,422,7,1,"FRONT OF BUNKER",11200,9279,82,10793.21,8640.16,78.13,11457.18,9718,89.28,11143.74,9302.08,83.21
"464","R","2021",1,"552",10,3,4,422,7,2,"BACK OF BUNKER",11218,9314,85,10793.21,8640.16,78.13,11457.18,9718,89.28,11143.74,9302.08,83.21
"464","R","2021",1,"552",10,3,4,422,7,3,"END OF FAIRWAY",11226,9458,84,10793.21,8640.16,78.13,11457.18,9718,89.28,11143.74,9302.08,83.21
"464","R","2021",1,"552",10,4,4,422,3,1,"FRONT OF BUNKER",11200,9279,82,10794.25,8642.97,78.09,11414.23,9751.78,90.41,11143.74,9302.08,83.21
"464","R","2021",1,"552",10,4,4,422,3,2,"BACK OF BUNKER",11218,9314,85,10794.25,8642.97,78.09,11414.23,9751.78,90.41,11143.74,9302.08,83.21
"464","R","2021",1,"552",10,4,4,422,3,3,"END OF FAIRWAY",11226,9458,84,10794.25,8642.97,78.09,11414.23,9751.78,90.41,11143.74,9302.08,83.21
"464","R","2021",1,"552",11,1,3,182,8,1,"FRONT OF GREEN",11423,10110,87,11161.01,9719.36,90.77,11476.69,10129.83,88.94,0,0,0
"464","R","2021",1,"552",11,1,3,182,8,2,"BACK OF GREEN",11469,10181,89,11161.01,9719.36,90.77,11476.69,10129.83,88.94,0,0,0
"464","R","2021",1,"552",11,1,3,182,8,3,"DROP ZONE",11256,9854,88,11161.01,9719.36,90.77,11476.69,10129.83,88.94,0,0,0
"464","R","2021",1,"552",11,2,3,182,4,1,"FRONT OF GREEN",11423,10110,87,11156.86,9707.85,90.92,11394.21,10127.66,88.3,0,0,0
"464","R","2021",1,"552",11,2,3,182,4,2,"BACK OF GREEN",11469,10181,89,11156.86,9707.85,90.92,11394.21,10127.66,88.3,0,0,0
"464","R","2021",1,"552",11,2,3,182,4,3,"DROP ZONE",11256,9854,88,11156.86,9707.85,90.92,11394.21,10127.66,88.3,0,0,0
"464","R","2021",1,"552",11,3,3,182,3,1,"FRONT OF GREEN",11423,10110,87,11148.72,9696.08,91.05,11441.43,10184.09,89.85,0,0,0
"464","R","2021",1,"552",11,3,3,182,3,2,"BACK OF GREEN",11469,10181,89,11148.72,9696.08,91.05,11441.43,10184.09,89.85,0,0,0
"464","R","2021",1,"552",11,3,3,182,3,3,"DROP ZONE",11256,9854,88,11148.72,9696.08,91.05,11441.43,10184.09,89.85,0,0,0
"464","R","2021",1,"552",11,4,3,182,5,1,"FRONT OF GREEN",11423,10110,87,11145.82,9690.7,91.07,11424.63,10118.57,87.6,0,0,0
"464","R","2021",1,"552",11,4,3,182,5,2,"BACK OF GREEN",11469,10181,89,11145.82,9690.7,91.07,11424.63,10118.57,87.6,0,0,0
"464","R","2021",1,"552",11,4,3,182,5,3,"DROP ZONE",11256,9854,88,11145.82,9690.7,91.07,11424.63,10118.57,87.6,0,0,0
"464","R","2021",1,"552",12,1,4,391,12,1,"FRONT OF BUNKER",11524,11355,106,11361.56,10685.98,102.64,11628.38,11847.42,116.61,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,1,4,391,12,2,"BACK OF BUNKER",11535,11408,109,11361.56,10685.98,102.64,11628.38,11847.42,116.61,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,1,4,391,12,3,"FRONT OF BUNKER",11416,11492,107,11361.56,10685.98,102.64,11628.38,11847.42,116.61,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,1,4,391,12,4,"BACK OF BUNKER",11442,11544,110,11361.56,10685.98,102.64,11628.38,11847.42,116.61,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,1,4,391,12,5,"FRONT OF GREEN",11599,11788,114,11361.56,10685.98,102.64,11628.38,11847.42,116.61,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,2,4,391,1,1,"FRONT OF BUNKER",11524,11355,106,11362.17,10688.02,102.65,11588.34,11879.93,117.43,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,2,4,391,1,2,"BACK OF BUNKER",11535,11408,109,11362.17,10688.02,102.65,11588.34,11879.93,117.43,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,2,4,391,1,3,"FRONT OF BUNKER",11416,11492,107,11362.17,10688.02,102.65,11588.34,11879.93,117.43,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,2,4,391,1,4,"BACK OF BUNKER",11442,11544,110,11362.17,10688.02,102.65,11588.34,11879.93,117.43,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,2,4,391,1,5,"FRONT OF GREEN",11599,11788,114,11362.17,10688.02,102.65,11588.34,11879.93,117.43,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,3,4,391,11,1,"FRONT OF BUNKER",11524,11355,106,11362.73,10690.12,102.66,11611.12,11805.29,115.05,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,3,4,391,11,2,"BACK OF BUNKER",11535,11408,109,11362.73,10690.12,102.66,11611.12,11805.29,115.05,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,3,4,391,11,3,"FRONT OF BUNKER",11416,11492,107,11362.73,10690.12,102.66,11611.12,11805.29,115.05,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,3,4,391,11,4,"BACK OF BUNKER",11442,11544,110,11362.73,10690.12,102.66,11611.12,11805.29,115.05,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,3,4,391,11,5,"FRONT OF GREEN",11599,11788,114,11362.73,10690.12,102.66,11611.12,11805.29,115.05,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,4,4,391,14,1,"FRONT OF BUNKER",11524,11355,106,11363.01,10692.29,102.67,11601.15,11842.05,116.09,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,4,4,391,14,2,"BACK OF BUNKER",11535,11408,109,11363.01,10692.29,102.67,11601.15,11842.05,116.09,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,4,4,391,14,3,"FRONT OF BUNKER",11416,11492,107,11363.01,10692.29,102.67,11601.15,11842.05,116.09,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,4,4,391,14,4,"BACK OF BUNKER",11442,11544,110,11363.01,10692.29,102.67,11601.15,11842.05,116.09,11480.11,11483.47,107.94
"464","R","2021",1,"552",12,4,4,391,14,5,"FRONT OF GREEN",11599,11788,114,11363.01,10692.29,102.67,11601.15,11842.05,116.09,11480.11,11483.47,107.94
"464","R","2021",1,"552",13,1,4,458,4,1,"FRONT OF BUNKER",11077,11360,102,11377.32,12129.82,117.39,10862.73,10875.85,100.52,10983.94,11343.05,101.1
"464","R","2021",1,"552",13,1,4,458,4,2,"BACK OF BUNKER",10997,11269,101,11377.32,12129.82,117.39,10862.73,10875.85,100.52,10983.94,11343.05,101.1
"464","R","2021",1,"552",13,2,4,458,3,1,"FRONT OF BUNKER",11077,11360,102,11376.71,12126.79,117.39,10818.17,10888.81,99.97,10983.94,11343.05,101.1
"464","R","2021",1,"552",13,2,4,458,3,2,"BACK OF BUNKER",10997,11269,101,11376.71,12126.79,117.39,10818.17,10888.81,99.97,10983.94,11343.05,101.1
"464","R","2021",1,"552",13,3,4,458,2,1,"FRONT OF BUNKER",11077,11360,102,11375.02,12124.18,117.35,10862.82,10849.48,100.67,10983.94,11343.05,101.1
"464","R","2021",1,"552",13,3,4,458,2,2,"BACK OF BUNKER",10997,11269,101,11375.02,12124.18,117.35,10862.82,10849.48,100.67,10983.94,11343.05,101.1
"464","R","2021",1,"552",13,4,4,458,7,1,"FRONT OF BUNKER",11077,11360,102,11374.47,12124.3,117.34,10825.62,10899.69,99.66,10983.94,11343.05,101.1
