"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","number","name","location_x","location_y","location_z","tee.x","tee.y","tee.z","pin.x","pin.y","pin.z","centerOffFairway.x","centerOffFairway.y","centerOffFairway.z"
"020","R","2021",1,"897",1,1,4,522,1,1,"TURN IN FAIRWAY",10584,9447,58,11147.67,10133.23,61.34,10386.48,8814.94,62.32,10565.1,9473.4,60.41
"020","R","2021",1,"897",1,2,4,522,2,1,"TURN IN FAIRWAY",10584,9447,58,11112.96,10105.52,61.19,10370.45,8870.58,61.84,10565.1,9473.4,60.41
"020","R","2021",1,"897",1,3,4,522,7,1,"TURN IN FAIRWAY",10584,9447,58,11108.53,10100.17,61.19,10416.69,8851.36,61.03,10565.1,9473.4,60.41
"020","R","2021",1,"897",1,4,4,522,1,1,"TURN IN FAIRWAY",10584,9447,58,11105.13,10096.78,61.16,10429.68,8829.5,61.31,10565.1,9473.4,60.41
"020","R","2021",1,"897",2,1,3,167,18,1,"FRONT OF GREEN",10315,8233,54,10309.49,8641.06,60.8,10308.73,8215.07,55.16,0,0,0
"020","R","2021",1,"897",2,1,3,167,18,2,"BACK OF GREEN",10313,8120,58,10309.49,8641.06,60.8,10308.73,8215.07,55.16,0,0,0
"020","R","2021",1,"897",2,2,3,167,11,1,"FRONT OF GREEN",10315,8233,54,10292.98,8614.63,60.46,10330.18,8165.13,58.39,0,0,0
"020","R","2021",1,"897",2,2,3,167,11,2,"BACK OF GREEN",10313,8120,58,10292.98,8614.63,60.46,10330.18,8165.13,58.39,0,0,0
"020","R","2021",1,"897",2,3,3,167,14,1,"FRONT OF GREEN",10315,8233,54,10382.69,8594.91,58.14,10281.01,8151.27,57.86,0,0,0
"020","R","2021",1,"897",2,3,3,167,14,2,"BACK OF GREEN",10313,8120,58,10382.69,8594.91,58.14,10281.01,8151.27,57.86,0,0,0
"020","R","2021",1,"897",2,4,3,167,14,1,"FRONT OF GREEN",10315,8233,54,10315.22,8635.04,60.78,10296.72,8154.23,57.97,0,0,0
"020","R","2021",1,"897",2,4,3,167,14,2,"BACK OF GREEN",10313,8120,58,10315.22,8635.04,60.78,10296.72,8154.23,57.97,0,0,0
"020","R","2021",1,"897",3,1,5,587,17,1,"TREE",10090,8899,58,10267.56,8013.56,62.48,9638.83,9626.05,64.02,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,1,5,587,17,2,"FRONT OF BUNKER",9968,8891,56,10267.56,8013.56,62.48,9638.83,9626.05,64.02,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,1,5,587,17,3,"BACK OF BUNKER",9983,8959,60,10267.56,8013.56,62.48,9638.83,9626.05,64.02,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,1,5,587,17,4,"TREE",9743,9350,58,10267.56,8013.56,62.48,9638.83,9626.05,64.02,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,1,5,587,17,5,"FRONT OF BUNKER",9691,9523,59,10267.56,8013.56,62.48,9638.83,9626.05,64.02,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,2,5,587,18,1,"TREE",10090,8899,58,10265.23,8016.89,62.44,9692.54,9639.04,63.05,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,2,5,587,18,2,"FRONT OF BUNKER",9968,8891,56,10265.23,8016.89,62.44,9692.54,9639.04,63.05,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,2,5,587,18,3,"BACK OF BUNKER",9983,8959,60,10265.23,8016.89,62.44,9692.54,9639.04,63.05,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,2,5,587,18,4,"TREE",9743,9350,58,10265.23,8016.89,62.44,9692.54,9639.04,63.05,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,2,5,587,18,5,"FRONT OF BUNKER",9691,9523,59,10265.23,8016.89,62.44,9692.54,9639.04,63.05,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,3,5,587,17,1,"TREE",10090,8899,58,10262.85,8022.09,62.35,9623.1,9668.97,64.78,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,3,5,587,17,2,"FRONT OF BUNKER",9968,8891,56,10262.85,8022.09,62.35,9623.1,9668.97,64.78,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,3,5,587,17,3,"BACK OF BUNKER",9983,8959,60,10262.85,8022.09,62.35,9623.1,9668.97,64.78,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,3,5,587,17,4,"TREE",9743,9350,58,10262.85,8022.09,62.35,9623.1,9668.97,64.78,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,3,5,587,17,5,"FRONT OF BUNKER",9691,9523,59,10262.85,8022.09,62.35,9623.1,9668.97,64.78,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,4,5,587,18,1,"TREE",10090,8899,58,10261.33,8026.48,62.32,9678.64,9644.68,63.27,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,4,5,587,18,2,"FRONT OF BUNKER",9968,8891,56,10261.33,8026.48,62.32,9678.64,9644.68,63.27,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,4,5,587,18,3,"BACK OF BUNKER",9983,8959,60,10261.33,8026.48,62.32,9678.64,9644.68,63.27,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,4,5,587,18,4,"TREE",9743,9350,58,10261.33,8026.48,62.32,9678.64,9644.68,63.27,10026.58,8891.79,58.49
"020","R","2021",1,"897",3,4,5,587,18,5,"FRONT OF BUNKER",9691,9523,59,10261.33,8026.48,62.32,9678.64,9644.68,63.27,10026.58,8891.79,58.49
"020","R","2021",1,"897",4,1,4,490,7,1,"TREE",9716,8764,57,9387.84,9559.59,62.8,9738,8242,56.45,9587.59,8781.95,59.74
"020","R","2021",1,"897",4,1,4,490,7,2,"TURN IN FAIRWAY",9730,8421,56,9387.84,9559.59,62.8,9738,8242,56.45,9587.59,8781.95,59.74
"020","R","2021",1,"897",4,2,4,490,8,1,"TREE",9716,8764,57,9386.16,9565.49,62.75,9772.83,8236.49,56.51,9587.59,8781.95,59.74
"020","R","2021",1,"897",4,2,4,490,8,2,"TURN IN FAIRWAY",9730,8421,56,9386.16,9565.49,62.75,9772.83,8236.49,56.51,9587.59,8781.95,59.74
"020","R","2021",1,"897",4,3,4,490,12,1,"TREE",9716,8764,57,9387.66,9555.05,62.81,9757.34,8219.04,56.66,9587.59,8781.95,59.74
"020","R","2021",1,"897",4,3,4,490,12,2,"TURN IN FAIRWAY",9730,8421,56,9387.66,9555.05,62.81,9757.34,8219.04,56.66,9587.59,8781.95,59.74
"020","R","2021",1,"897",4,4,4,490,3,1,"TREE",9716,8764,57,9388.83,9552.04,62.82,9770.98,8207.05,56.61,9587.59,8781.95,59.74
"020","R","2021",1,"897",4,4,4,490,3,2,"TURN IN FAIRWAY",9730,8421,56,9388.83,9552.04,62.82,9770.98,8207.05,56.61,9587.59,8781.95,59.74
"020","R","2021",1,"897",5,1,4,440,15,1,"FRONT OF BUNKER",8966,8764,54,9719.82,7935.75,57.68,8801.18,8825.46,60.84,9196.11,8618.18,58.16
