"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","number","name","location_x","location_y","location_z","tee.x","tee.y","tee.z","pin.x","pin.y","pin.z","centerOffFairway.x","centerOffFairway.y","centerOffFairway.z"
"012","R","2021",1,"012",1,1,4,410,9,1,"END OF FAIRWAY",12033,8987,7,11258.33,9491.87,8.57,12304.97,8836.48,9.94,11957.26,9033.42,8.05
"012","R","2021",1,"012",1,2,4,410,13,1,"END OF FAIRWAY",12033,8987,7,11263.55,9492.63,8.6,12260.37,8837.02,10.32,11957.26,9033.42,8.05
"012","R","2021",1,"012",1,3,4,410,10,1,"END OF FAIRWAY",12033,8987,7,11258.93,9494.84,8.56,12286.26,8816.21,10.38,11957.26,9033.42,8.05
"012","R","2021",1,"012",1,4,4,410,6,1,"END OF FAIRWAY",12033,8987,7,11261.97,9493.32,8.59,12296.69,8854.43,9.9,11957.26,9033.42,8.05
"012","R","2021",1,"012",2,1,5,502,18,1,"FRONT OF BUNKER",12844,8171,6,12417.61,8716.91,9.23,13010.28,7373.68,10.05,12867.78,7987.25,7.91
"012","R","2021",1,"012",2,1,5,502,18,2,"BACK OF BUNKER",12902,8055,7,12417.61,8716.91,9.23,13010.28,7373.68,10.05,12867.78,7987.25,7.91
"012","R","2021",1,"012",2,2,5,502,18,1,"FRONT OF BUNKER",12844,8171,6,12419.31,8714.62,9.24,13014.77,7346.48,10.19,12867.78,7987.25,7.91
"012","R","2021",1,"012",2,2,5,502,18,2,"BACK OF BUNKER",12902,8055,7,12419.31,8714.62,9.24,13014.77,7346.48,10.19,12867.78,7987.25,7.91
"012","R","2021",1,"012",2,3,5,502,18,1,"FRONT OF BUNKER",12844,8171,6,12420.64,8713.61,9.25,13037.72,7382.52,9.76,12867.78,7987.25,7.91
"012","R","2021",1,"012",2,3,5,502,18,2,"BACK OF BUNKER",12902,8055,7,12420.64,8713.61,9.25,13037.72,7382.52,9.76,12867.78,7987.25,7.91
"012","R","2021",1,"012",2,4,5,502,18,1,"FRONT OF BUNKER",12844,8171,6,12418.51,8716.15,9.23,12993.18,7350.92,10,12867.78,7987.25,7.91
"012","R","2021",1,"012",2,4,5,502,18,2,"BACK OF BUNKER",12902,8055,7,12418.51,8716.15,9.23,12993.18,7350.92,10,12867.78,7987.25,7.91
"012","R","2021",1,"012",3,1,4,469,5,1,"BACK OF WASTE AREA",12233,6549,7,13080.06,7290.68,10.51,12226.28,6232.06,9.89,12460.03,6662.48,8
"012","R","2021",1,"012",3,1,4,469,5,2,"FRONT OF BUNKER",12301,6346,7,13080.06,7290.68,10.51,12226.28,6232.06,9.89,12460.03,6662.48,8
"012","R","2021",1,"012",3,2,4,469,7,1,"BACK OF WASTE AREA",12233,6549,7,13082.26,7293.95,10.5,12187.4,6227.3,10.25,12460.03,6662.48,8
"012","R","2021",1,"012",3,2,4,469,7,2,"FRONT OF BUNKER",12301,6346,7,13082.26,7293.95,10.5,12187.4,6227.3,10.25,12460.03,6662.48,8
"012","R","2021",1,"012",3,3,4,469,1,1,"BACK OF WASTE AREA",12233,6549,7,13084.5,7296.47,10.51,12165.95,6209.4,10.3,12460.03,6662.48,8
"012","R","2021",1,"012",3,3,4,469,1,2,"FRONT OF BUNKER",12301,6346,7,13084.5,7296.47,10.51,12165.95,6209.4,10.3,12460.03,6662.48,8
"012","R","2021",1,"012",3,4,4,469,5,1,"BACK OF WASTE AREA",12233,6549,7,13081.1,7291.73,10.5,12195.37,6214.28,10.21,12460.03,6662.48,8
"012","R","2021",1,"012",3,4,4,469,5,2,"FRONT OF BUNKER",12301,6346,7,13081.1,7291.73,10.5,12195.37,6214.28,10.21,12460.03,6662.48,8
"012","R","2021",1,"012",4,1,3,200,4,1,"BACK OF LAKE",12161,5588,3,12216.65,6083.88,10,12183.65,5547.26,8.66,0,0,0
"012","R","2021",1,"012",4,1,3,200,4,2,"FRONT OF GREEN",12160,5581,8,12216.65,6083.88,10,12183.65,5547.26,8.66,0,0,0
"012","R","2021",1,"012",4,1,3,200,4,3,"BACK OF GREEN",12135,5503,9,12216.65,6083.88,10,12183.65,5547.26,8.66,0,0,0
