"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","number","name","location_x","location_y","location_z","tee.x","tee.y","tee.z","pin.x","pin.y","pin.z","centerOffFairway.x","centerOffFairway.y","centerOffFairway.z"
"010","R","2021",1,"734",1,1,4,365,12,1,"FRONT OF BUNKER",11097,11321,18,11709.07,11660.81,32.35,10748.01,11101.86,20.15,11102.24,11256.19,17.54
"010","R","2021",1,"734",1,1,4,365,12,2,"BACK OF BUNKER",11037,11289,19,11709.07,11660.81,32.35,10748.01,11101.86,20.15,11102.24,11256.19,17.54
"010","R","2021",1,"734",1,1,4,365,12,3,"FRONT OF GREEN",10816,11157,18,11709.07,11660.81,32.35,10748.01,11101.86,20.15,11102.24,11256.19,17.54
"010","R","2021",1,"734",1,2,4,365,12,1,"FRONT OF BUNKER",11097,11321,18,11703.69,11658.37,32.33,10767.03,11152.49,19.49,11102.24,11256.19,17.54
"010","R","2021",1,"734",1,2,4,365,12,2,"BACK OF BUNKER",11037,11289,19,11703.69,11658.37,32.33,10767.03,11152.49,19.49,11102.24,11256.19,17.54
"010","R","2021",1,"734",1,2,4,365,12,3,"FRONT OF GREEN",10816,11157,18,11703.69,11658.37,32.33,10767.03,11152.49,19.49,11102.24,11256.19,17.54
"010","R","2021",1,"734",1,3,4,365,17,1,"FRONT OF BUNKER",11097,11321,18,11711.1,11663.4,32.35,10735.08,11103.95,20.37,11102.24,11256.19,17.54
"010","R","2021",1,"734",1,3,4,365,17,2,"BACK OF BUNKER",11037,11289,19,11711.1,11663.4,32.35,10735.08,11103.95,20.37,11102.24,11256.19,17.54
"010","R","2021",1,"734",1,3,4,365,17,3,"FRONT OF GREEN",10816,11157,18,11711.1,11663.4,32.35,10735.08,11103.95,20.37,11102.24,11256.19,17.54
"010","R","2021",1,"734",1,4,4,365,16,1,"FRONT OF BUNKER",11097,11321,18,11700.37,11653.79,32.26,10795.62,11135.77,19,11102.24,11256.19,17.54
"010","R","2021",1,"734",1,4,4,365,16,2,"BACK OF BUNKER",11037,11289,19,11700.37,11653.79,32.26,10795.62,11135.77,19,11102.24,11256.19,17.54
"010","R","2021",1,"734",1,4,4,365,16,3,"FRONT OF GREEN",10816,11157,18,11700.37,11653.79,32.26,10795.62,11135.77,19,11102.24,11256.19,17.54
"010","R","2021",1,"734",2,1,4,464,11,1,"FRONT OF BUNKER",10083,11720,17,10649.33,11126.57,19.13,9529.15,11983.1,20.05,9969.56,11719.14,17.29
