"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","number","name","location_x","location_y","location_z","tee.x","tee.y","tee.z","pin.x","pin.y","pin.z","centerOffFairway.x","centerOffFairway.y","centerOffFairway.z"
"005","R","2021",1,"005",1,1,4,381,10,1,"FRONT OF BUNKER",7147,12514,84,6554.88,12046.71,68.68,7559.93,12478.13,89.16,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,1,4,381,10,2,"BACK OF BUNKER",7204,12518,85,6554.88,12046.71,68.68,7559.93,12478.13,89.16,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,1,4,381,10,3,"FRONT OF BUNKER",7280,12517,87,6554.88,12046.71,68.68,7559.93,12478.13,89.16,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,1,4,381,10,4,"BACK OF BUNKER",7336,12530,91,6554.88,12046.71,68.68,7559.93,12478.13,89.16,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,2,4,381,8,1,"FRONT OF BUNKER",7147,12514,84,6554.88,12046.71,68.68,7559.86,12478.14,89.16,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,2,4,381,8,2,"BACK OF BUNKER",7204,12518,85,6554.88,12046.71,68.68,7559.86,12478.14,89.16,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,2,4,381,8,3,"FRONT OF BUNKER",7280,12517,87,6554.88,12046.71,68.68,7559.86,12478.14,89.16,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,2,4,381,8,4,"BACK OF BUNKER",7336,12530,91,6554.88,12046.71,68.68,7559.86,12478.14,89.16,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,3,4,381,11,1,"FRONT OF BUNKER",7147,12514,84,6558.77,12049.89,68.7,7568.57,12489.6,89.44,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,3,4,381,11,2,"BACK OF BUNKER",7204,12518,85,6558.77,12049.89,68.7,7568.57,12489.6,89.44,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,3,4,381,11,3,"FRONT OF BUNKER",7280,12517,87,6558.77,12049.89,68.7,7568.57,12489.6,89.44,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,3,4,381,11,4,"BACK OF BUNKER",7336,12530,91,6558.77,12049.89,68.7,7568.57,12489.6,89.44,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,4,4,381,5,1,"FRONT OF BUNKER",7147,12514,84,6551.89,12045.42,68.65,7569.29,12476.81,89.39,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,4,4,381,5,2,"BACK OF BUNKER",7204,12518,85,6551.89,12045.42,68.65,7569.29,12476.81,89.39,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,4,4,381,5,3,"FRONT OF BUNKER",7280,12517,87,6551.89,12045.42,68.65,7569.29,12476.81,89.39,7105.11,12473.34,80.68
"005","R","2021",1,"005",1,4,4,381,5,4,"BACK OF BUNKER",7336,12530,91,6551.89,12045.42,68.65,7569.29,12476.81,89.39,7105.11,12473.34,80.68
"005","R","2021",1,"005",2,1,5,516,17,1,"FRONT OF BUNKER",8007,12174,64,7274.24,12395.58,79.36,8802.35,12079.38,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,1,5,516,17,2,"BACK OF BUNKER",8055,12163,65,7274.24,12395.58,79.36,8802.35,12079.38,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,1,5,516,17,3,"FRONT OF BUNKER",8101,12151,64,7274.24,12395.58,79.36,8802.35,12079.38,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,1,5,516,17,4,"BACK OF BUNKER",8201,12152,69,7274.24,12395.58,79.36,8802.35,12079.38,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,1,5,516,17,5,"FRONT OF BUNKER",8150,12312,73,7274.24,12395.58,79.36,8802.35,12079.38,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,1,5,516,17,6,"BACK OF BUNKER",8263,12240,74,7274.24,12395.58,79.36,8802.35,12079.38,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,1,5,516,17,7,"END OF FAIRWAY",8490,12141,73,7274.24,12395.58,79.36,8802.35,12079.38,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,1,5,516,17,8,"BACK OF BUNKER",8574,12112,65,7274.24,12395.58,79.36,8802.35,12079.38,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,1,5,516,17,9,"FRONT OF BUNKER",8628,12034,71,7274.24,12395.58,79.36,8802.35,12079.38,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,2,5,516,17,1,"FRONT OF BUNKER",8007,12174,64,7274.24,12395.58,79.36,8802.45,12079.43,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,2,5,516,17,2,"BACK OF BUNKER",8055,12163,65,7274.24,12395.58,79.36,8802.45,12079.43,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,2,5,516,17,3,"FRONT OF BUNKER",8101,12151,64,7274.24,12395.58,79.36,8802.45,12079.43,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,2,5,516,17,4,"BACK OF BUNKER",8201,12152,69,7274.24,12395.58,79.36,8802.45,12079.43,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,2,5,516,17,5,"FRONT OF BUNKER",8150,12312,73,7274.24,12395.58,79.36,8802.45,12079.43,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,2,5,516,17,6,"BACK OF BUNKER",8263,12240,74,7274.24,12395.58,79.36,8802.45,12079.43,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,2,5,516,17,7,"END OF FAIRWAY",8490,12141,73,7274.24,12395.58,79.36,8802.45,12079.43,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,2,5,516,17,8,"BACK OF BUNKER",8574,12112,65,7274.24,12395.58,79.36,8802.45,12079.43,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,2,5,516,17,9,"FRONT OF BUNKER",8628,12034,71,7274.24,12395.58,79.36,8802.45,12079.43,79.92,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,3,5,516,18,1,"FRONT OF BUNKER",8007,12174,64,7262.53,12398.13,79.29,8762.53,12112.75,79.19,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,3,5,516,18,2,"BACK OF BUNKER",8055,12163,65,7262.53,12398.13,79.29,8762.53,12112.75,79.19,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,3,5,516,18,3,"FRONT OF BUNKER",8101,12151,64,7262.53,12398.13,79.29,8762.53,12112.75,79.19,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,3,5,516,18,4,"BACK OF BUNKER",8201,12152,69,7262.53,12398.13,79.29,8762.53,12112.75,79.19,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,3,5,516,18,5,"FRONT OF BUNKER",8150,12312,73,7262.53,12398.13,79.29,8762.53,12112.75,79.19,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,3,5,516,18,6,"BACK OF BUNKER",8263,12240,74,7262.53,12398.13,79.29,8762.53,12112.75,79.19,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,3,5,516,18,7,"END OF FAIRWAY",8490,12141,73,7262.53,12398.13,79.29,8762.53,12112.75,79.19,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,3,5,516,18,8,"BACK OF BUNKER",8574,12112,65,7262.53,12398.13,79.29,8762.53,12112.75,79.19,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,3,5,516,18,9,"FRONT OF BUNKER",8628,12034,71,7262.53,12398.13,79.29,8762.53,12112.75,79.19,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,4,5,516,17,1,"FRONT OF BUNKER",8007,12174,64,7271.09,12396.6,79.35,8789.63,12093.57,79.58,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,4,5,516,17,2,"BACK OF BUNKER",8055,12163,65,7271.09,12396.6,79.35,8789.63,12093.57,79.58,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,4,5,516,17,3,"FRONT OF BUNKER",8101,12151,64,7271.09,12396.6,79.35,8789.63,12093.57,79.58,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,4,5,516,17,4,"BACK OF BUNKER",8201,12152,69,7271.09,12396.6,79.35,8789.63,12093.57,79.58,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,4,5,516,17,5,"FRONT OF BUNKER",8150,12312,73,7271.09,12396.6,79.35,8789.63,12093.57,79.58,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,4,5,516,17,6,"BACK OF BUNKER",8263,12240,74,7271.09,12396.6,79.35,8789.63,12093.57,79.58,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,4,5,516,17,7,"END OF FAIRWAY",8490,12141,73,7271.09,12396.6,79.35,8789.63,12093.57,79.58,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,4,5,516,17,8,"BACK OF BUNKER",8574,12112,65,7271.09,12396.6,79.35,8789.63,12093.57,79.58,8106.58,12238.18,69.04
"005","R","2021",1,"005",2,4,5,516,17,9,"FRONT OF BUNKER",8628,12034,71,7271.09,12396.6,79.35,8789.63,12093.57,79.58,8106.58,12238.18,69.04
"005","R","2021",1,"005",3,1,4,404,11,1,"FRONT OF BUNKER",8348,11726,45,8992.52,11973.28,79.77,8050.61,11356.24,36.85,8204.04,11590.29,40.11
"005","R","2021",1,"005",3,1,4,404,11,2,"BACK OF BUNKER",8330,11724,49,8992.52,11973.28,79.77,8050.61,11356.24,36.85,8204.04,11590.29,40.11
