"tournamentNumber","tourCode","roundNumber","courseNumber","holeNumber","teeTime","startingHole","seasonYear","eventId","playerId","playerName","countryCode","leaderFlag","strokesBehind","textScore","roundScore","totalScore","position","thru","completedRoundScore","completedTotalScore","completedThru","stroke_id","type","shotNumber","distance","left","from_x","from_y","from_z","provisional","lie","strokesAssessed","groupId","x","y","z","putt","from","to","cup","strokeId","clientNumber","apexRange","apexSide","apexHeight","clubSpeed","ballSpeed","smashFactor","launchSpin","verticalLaunchAngle","horizontalLaunchAngle","actualFlightTime","kind","spinRateFit1","timeInterval1","measuredTimeInterval1","validTimeInterval1","xFit1","yFit1","zFit1"
"016","R",1,"656",2,"11:00AM",1,"2022",1,"35891","Cameron Smith","AUS",FALSE,4,"Bogey","E","E","T10","1","+1","+1","2",67715,"SST",3,"12 ft 5 in.","8 in.",5969.1,11516.73,82.208,FALSE,"Green",1,10,5980.8,11512.57,82.461,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:00AM",1,"2022",1,"35891","Cameron Smith","AUS",FALSE,4,"Bogey","E","E","T10","1","+1","+1","2",67752,"SST",4,"8 in.","0 in.",5980.8,11512.57,82.461,FALSE,NA,1,10,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:10AM",1,"2022",1,"29420","Billy Horschel","USA",FALSE,4,"Par","E","E","T11","1","E","E","2",68402,"SST",1,"208 yds","72 ft 3 in.",6393.1,12054.31,85.487,FALSE,"Green",1,11,6049.1,11534.44,83.247,FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:10AM",1,"2022",1,"29420","Billy Horschel","USA",FALSE,4,"Par","E","E","T11","1","E","E","2",69352,"SST",2,"69 ft 6 in.","5 ft 3 in.",6049.1,11534.44,83.247,FALSE,"Green",1,11,5984.5,11508.67,82.581,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:10AM",1,"2022",1,"29420","Billy Horschel","USA",FALSE,4,"Par","E","E","T11","1","E","E","2",69615,"SST",3,"5 ft 3 in.","0 in.",5984.5,11508.67,82.581,FALSE,NA,1,11,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:10AM",1,"2022",1,"47504","Sam Burns","USA",FALSE,4,"Par","E","E","T11","1","E","E","2",68216,"SST",1,"236 yds","28 ft 0 in.",6393.1,12054.31,85.487,FALSE,"Left Fairway",1,11,5975.4,11484.28,82.87,FALSE,"OTB","ELF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:10AM",1,"2022",1,"47504","Sam Burns","USA",FALSE,4,"Par","E","E","T11","1","E","E","2",69539,"SST",2,"23 ft 11 in.","4 ft 1 in.",5975.4,11484.28,82.87,FALSE,"Green",1,11,5979.4,11507.86,82.54,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:10AM",1,"2022",1,"47504","Sam Burns","USA",FALSE,4,"Par","E","E","T11","1","E","E","2",69647,"SST",3,"4 ft 1 in.","0 in.",5979.4,11507.86,82.54,FALSE,NA,1,11,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:25AM",1,"2022",1,"20229","Stewart Cink","USA",FALSE,4,"Par","E","E","T12","1","E","E","2",71685,"SST",1,"220 yds","47 ft 10 in.",6393.1,12054.31,85.487,FALSE,"Fringe",1,12,6027.7,11505.22,83.577,FALSE,"OTB","OCO",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:25AM",1,"2022",1,"20229","Stewart Cink","USA",FALSE,4,"Par","E","E","T12","1","E","E","2",72073,"SST",2,"43 ft 2 in.","5 ft 8 in.",6027.7,11505.22,83.577,FALSE,"Green",1,12,5985.5,11514.48,82.437,FALSE,"OCO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:25AM",1,"2022",1,"20229","Stewart Cink","USA",FALSE,4,"Par","E","E","T12","1","E","E","2",72791,"SST",3,"5 ft 8 in.","0 in.",5985.5,11514.48,82.437,FALSE,NA,1,12,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:25AM",1,"2022",1,"32791","K.H. Lee","KOR",FALSE,4,"Par","E","E","T12","1","E","E","2",71552,"SST",1,"221 yds","40 ft 1 in.",6393.1,12054.31,85.487,FALSE,"Green",1,12,6020.2,11507.51,83.222,FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:25AM",1,"2022",1,"32791","K.H. Lee","KOR",FALSE,4,"Par","E","E","T12","1","E","E","2",72366,"SST",2,"37 ft 2 in.","3 ft 11 in.",6020.2,11507.51,83.222,FALSE,"Green",1,12,5983.7,11514.14,82.44,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:25AM",1,"2022",1,"32791","K.H. Lee","KOR",FALSE,4,"Par","E","E","T12","1","E","E","2",73097,"SST",3,"3 ft 11 in.","0 in.",5983.7,11514.14,82.44,FALSE,NA,1,12,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:35AM",1,"2022",1,"39971","Sungjae Im","KOR",FALSE,5,"Par","E","E","T13","1","E","E","2",73559,"SST",1,"233 yds","29 ft 4 in.",6393.1,12054.31,85.487,FALSE,"Green",1,13,5950.8,11514.83,82.014,FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:35AM",1,"2022",1,"39971","Sungjae Im","KOR",FALSE,5,"Par","E","E","T13","1","E","E","2",74841,"SST",2,"31 ft 11 in.","2 ft 7 in.",5950.8,11514.83,82.014,FALSE,"Green",1,13,5982.7,11513.32,82.456,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:35AM",1,"2022",1,"39971","Sungjae Im","KOR",FALSE,5,"Par","E","E","T13","1","E","E","2",74925,"SST",3,"2 ft 7 in.","0 in.",5982.7,11513.32,82.456,FALSE,NA,1,13,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:35AM",1,"2022",1,"45157","Cam Davis","AUS",FALSE,5,"Bogey","E","E","T13","1","+1","+1","2",73668,"SST",1,"191 yds","37 yds",6393.1,12054.31,85.487,FALSE,"Right Rough",1,13,6029.3,11612.54,77.876,FALSE,"OTB","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:35AM",1,"2022",1,"45157","Cam Davis","AUS",FALSE,5,"Bogey","E","E","T13","1","+1","+1","2",74443,"SST",2,"96 ft 5 in.","15 ft 10 in.",6029.3,11612.54,77.876,FALSE,"Green",1,13,5983.8,11527.62,81.999,FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:35AM",1,"2022",1,"45157","Cam Davis","AUS",FALSE,5,"Bogey","E","E","T13","1","+1","+1","2",75061,"SST",3,"16 ft 10 in.","8 in.",5983.8,11527.62,81.999,FALSE,"Green",1,13,5979.9,11511.26,82.483,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:35AM",1,"2022",1,"45157","Cam Davis","AUS",FALSE,5,"Bogey","E","E","T13","1","+1","+1","2",75079,"SST",4,"8 in.","0 in.",5979.9,11511.26,82.483,FALSE,NA,1,13,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:45AM",1,"2022",1,"29974","Branden Grace","RSA",FALSE,5,"Par","E","E","T14","1","E","E","2",75518,"SST",1,"225 yds","40 ft 9 in.",6393.1,12054.31,85.487,FALSE,"Fringe",1,14,5953,11542.53,81.284,FALSE,"OTB","OCO",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:45AM",1,"2022",1,"29974","Branden Grace","RSA",FALSE,5,"Par","E","E","T14","1","E","E","2",76378,"SST",2,"40 ft 2 in.","18 in.",5953,11542.53,81.284,FALSE,"Green",1,14,5978.6,11511.65,82.46,FALSE,"OCO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:45AM",1,"2022",1,"29974","Branden Grace","RSA",FALSE,5,"Par","E","E","T14","1","E","E","2",76728,"SST",3,"18 in.","0 in.",5978.6,11511.65,82.46,FALSE,NA,1,14,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:45AM",1,"2022",1,"37455","Si Woo Kim","KOR",FALSE,5,"Par","E","E","T14","1","E","E","2",75724,"SST",1,"226 yds","18 ft 9 in.",6393.1,12054.31,85.487,FALSE,"Green",1,14,5997.4,11504.28,82.83,FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:45AM",1,"2022",1,"37455","Si Woo Kim","KOR",FALSE,5,"Par","E","E","T14","1","E","E","2",76603,"SST",2,"17 ft 5 in.","2 ft 2 in.",5997.4,11504.28,82.83,FALSE,"Green",1,14,5982.3,11512.93,82.464,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:45AM",1,"2022",1,"37455","Si Woo Kim","KOR",FALSE,5,"Par","E","E","T14","1","E","E","2",76692,"SST",3,"2 ft 2 in.","0 in.",5982.3,11512.93,82.464,FALSE,NA,1,14,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:55AM",1,"2022",1,"29725","Tony Finau","USA",FALSE,5,"Bogey","E","E","T14","1","+1","+1","2",77897,"SST",1,"247 yds","76 ft 1 in.",6393.1,12054.31,85.487,FALSE,"Right Rough",1,15,5905.8,11496.42,76.739,FALSE,"OTB","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:55AM",1,"2022",1,"29725","Tony Finau","USA",FALSE,5,"Bogey","E","E","T14","1","+1","+1","2",78765,"SST",2,"64 ft 0 in.","12 ft 1 in.",5905.8,11496.42,76.739,FALSE,"Green",1,15,5968.2,11509.84,82.349,FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:55AM",1,"2022",1,"29725","Tony Finau","USA",FALSE,5,"Bogey","E","E","T14","1","+1","+1","2",79330,"SST",3,"13 ft 5 in.","14 in.",5968.2,11509.84,82.349,FALSE,"Green",1,15,5981.4,11511.5,82.489,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:55AM",1,"2022",1,"29725","Tony Finau","USA",FALSE,5,"Bogey","E","E","T14","1","+1","+1","2",79461,"SST",4,"14 in.","0 in.",5981.4,11511.5,82.489,FALSE,NA,1,15,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:55AM",1,"2022",1,"47959","Bryson DeChambeau","USA",FALSE,5,"Par","E","E","T14","1","E","E","2",78004,"SST",1,"229 yds","14 ft 6 in.",6393.1,12054.31,85.487,FALSE,"Green",1,15,5987.3,11499.26,82.835,FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:55AM",1,"2022",1,"47959","Bryson DeChambeau","USA",FALSE,5,"Par","E","E","T14","1","E","E","2",79093,"SST",2,"19 ft 7 in.","4 ft 10 in.",5987.3,11499.26,82.835,FALSE,"Green",1,15,5977.3,11516.06,82.349,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"11:55AM",1,"2022",1,"47959","Bryson DeChambeau","USA",FALSE,5,"Par","E","E","T14","1","E","E","2",79778,"SST",3,"4 ft 10 in.","0 in.",5977.3,11516.06,82.349,FALSE,NA,1,15,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:05PM",1,"2022",1,"01810","Phil Mickelson","USA",FALSE,5,"Par","E","E","T16","1","E","E","2",81040,"SST",1,"219 yds","27 ft 8 in.",6393.1,12054.31,85.487,FALSE,"Green",1,16,6005.1,11524.47,82.325,FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:05PM",1,"2022",1,"01810","Phil Mickelson","USA",FALSE,5,"Par","E","E","T16","1","E","E","2",82348,"SST",2,"25 ft 1 in.","2 ft 7 in.",6005.1,11524.47,82.325,FALSE,"Green",1,16,5982.6,11513.4,82.453,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:05PM",1,"2022",1,"01810","Phil Mickelson","USA",FALSE,5,"Par","E","E","T16","1","E","E","2",82441,"SST",3,"2 ft 7 in.","0 in.",5982.6,11513.4,82.453,FALSE,NA,1,16,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:05PM",1,"2022",1,"32839","Hideki Matsuyama","JPN",FALSE,5,"Par","E","E","T16","1","E","E","2",80726,"SST",1,"228 yds","15 ft 9 in.",6393.1,12054.31,85.487,FALSE,"Green",1,16,5966.6,11520.25,82.066,FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:05PM",1,"2022",1,"32839","Hideki Matsuyama","JPN",FALSE,5,"Par","E","E","T16","1","E","E","2",82645,"SST",2,"15 ft 10 in.","2 in.",5966.6,11520.25,82.066,FALSE,"Green",1,16,5980,11511.8,82.472,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:05PM",1,"2022",1,"32839","Hideki Matsuyama","JPN",FALSE,5,"Par","E","E","T16","1","E","E","2",82661,"SST",3,"2 in.","0 in.",5980,11511.8,82.472,FALSE,NA,1,16,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:15PM",1,"2022",1,"34360","Patrick Reed","USA",FALSE,6,"Par","+1","+1","T27","1","+1","+1","2",84470,"SST",1,"231 yds","30 ft 8 in.",6393.1,12054.31,85.487,FALSE,"Green",1,17,5951,11521.99,81.742,FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:15PM",1,"2022",1,"34360","Patrick Reed","USA",FALSE,6,"Par","+1","+1","T27","1","+1","+1","2",85867,"SST",2,"29 ft 9 in.","12 in.",5951,11521.99,81.742,FALSE,"Green",1,17,5979.4,11512.9,82.442,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:15PM",1,"2022",1,"34360","Patrick Reed","USA",FALSE,6,"Par","+1","+1","T27","1","+1","+1","2",85883,"SST",3,"12 in.","0 in.",5979.4,11512.9,82.442,FALSE,NA,1,17,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:15PM",1,"2022",1,"50525","Collin Morikawa","USA",FALSE,4,"Par","-1","-1","T13","1","-1","-1","2",84127,"SST",1,"233 yds","18 ft 5 in.",6393.1,12054.31,85.487,FALSE,"Fringe",1,17,5971.7,11495.49,82.898,FALSE,"OTB","OCO",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:15PM",1,"2022",1,"50525","Collin Morikawa","USA",FALSE,4,"Par","-1","-1","T13","1","-1","-1","2",86173,"SST",2,"17 ft 0 in.","2 ft 5 in.",5971.7,11495.49,82.898,FALSE,"Green",1,17,5977.6,11511.39,82.455,FALSE,"OCO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:15PM",1,"2022",1,"50525","Collin Morikawa","USA",FALSE,4,"Par","-1","-1","T13","1","-1","-1","2",86300,"SST",3,"2 ft 5 in.","0 in.",5977.6,11511.39,82.455,FALSE,NA,1,17,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:25PM",1,"2022",1,"33448","Justin Thomas","USA",FALSE,5,"Par","E","E","T21","1","E","E","2",86898,"SST",1,"219 yds","32 ft 11 in.",6393.1,12054.31,85.487,FALSE,"Green",1,18,6012.3,11520.1,82.6,FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:25PM",1,"2022",1,"33448","Justin Thomas","USA",FALSE,5,"Par","E","E","T21","1","E","E","2",88451,"SST",2,"29 ft 10 in.","3 ft 2 in.",6012.3,11520.1,82.6,FALSE,"Green",1,18,5983.3,11513.08,82.466,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:25PM",1,"2022",1,"33448","Justin Thomas","USA",FALSE,5,"Par","E","E","T21","1","E","E","2",88914,"SST",3,"3 ft 2 in.","0 in.",5983.3,11513.08,82.466,FALSE,NA,1,18,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:25PM",1,"2022",1,"34046","Jordan Spieth","USA",FALSE,5,"Par","E","E","T20","1","E","E","2",86566,"SST",1,"222 yds","19 ft 11 in.",6393.1,12054.31,85.487,FALSE,"Green",1,18,5980.7,11532.14,81.862,FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:25PM",1,"2022",1,"34046","Jordan Spieth","USA",FALSE,5,"Par","E","E","T20","1","E","E","2",88674,"SST",2,"22 ft 10 in.","3 ft 1 in.",5980.7,11532.14,81.862,FALSE,"Green",1,18,5978.2,11509.42,82.496,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:25PM",1,"2022",1,"34046","Jordan Spieth","USA",FALSE,5,"Par","E","E","T20","1","E","E","2",88725,"SST",3,"3 ft 1 in.","0 in.",5978.2,11509.42,82.496,FALSE,NA,1,18,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:35PM",1,"2022",1,"46970","Jon Rahm","ESP",FALSE,5,"Par","E","E","T21","1","E","E","2",90242,"SST",1,"244 yds","85 ft 4 in.",6393.1,12054.31,85.487,FALSE,"Right Rough",1,19,5895.2,11517.01,73.952,FALSE,"OTB","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:35PM",1,"2022",1,"46970","Jon Rahm","ESP",FALSE,5,"Par","E","E","T21","1","E","E","2",91336,"SST",2,"84 ft 1 in.","23 in.",5895.2,11517.01,73.952,FALSE,"Green",1,19,5978.8,11513.6,82.42,FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:35PM",1,"2022",1,"46970","Jon Rahm","ESP",FALSE,5,"Par","E","E","T21","1","E","E","2",91846,"SST",3,"23 in.","0 in.",5978.8,11513.6,82.42,FALSE,NA,1,19,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:35PM",1,"2022",1,"48081","Xander Schauffele","USA",FALSE,5,"Par","E","E","T21","1","E","E","2",90366,"SST",1,"223 yds","31 ft 10 in.",6393.1,12054.31,85.487,FALSE,"Green",1,19,6011.1,11503.63,83.127,FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:35PM",1,"2022",1,"48081","Xander Schauffele","USA",FALSE,5,"Par","E","E","T21","1","E","E","2",92196,"SST",2,"29 ft 7 in.","2 ft 9 in.",6011.1,11503.63,83.127,FALSE,"Green",1,19,5983,11512.85,82.47,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:35PM",1,"2022",1,"48081","Xander Schauffele","USA",FALSE,5,"Par","E","E","T21","1","E","E","2",92582,"SST",3,"2 ft 9 in.","0 in.",5983,11512.85,82.47,FALSE,NA,1,19,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:45PM",1,"2022",1,"34099","Harris English","USA",FALSE,6,"Par","E","E","T23","1","E","E","2",93842,"SST",1,"228 yds","26 ft 3 in.",6393.1,12054.31,85.487,FALSE,"Green",1,20,5958.1,11526.49,81.713,FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:45PM",1,"2022",1,"34099","Harris English","USA",FALSE,6,"Par","E","E","T23","1","E","E","2",95209,"SST",2,"24 ft 0 in.","2 ft 4 in.",5958.1,11526.49,81.713,FALSE,"Green",1,20,5978.3,11513.67,82.413,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:45PM",1,"2022",1,"34099","Harris English","USA",FALSE,6,"Par","E","E","T23","1","E","E","2",95480,"SST",3,"2 ft 4 in.","0 in.",5978.3,11513.67,82.413,FALSE,NA,1,20,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:45PM",1,"2022",1,"35450","Patrick Cantlay","USA",FALSE,7,"Par","+1","+1","T35","1","+1","+1","2",94059,"SST",1,"223 yds","26 ft 5 in.",6393.1,12054.31,85.487,FALSE,"Green",1,20,5971.1,11536.97,81.713,FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",2,"12:45PM",1,"2022",1,"35450","Patrick Cantlay","USA",FALSE,7,"Par","+1","+1","T35","1","+1","+1","2",95377,"SST",2,"27 ft 2 in.","18 in.",5971.1,11536.97,81.713,FALSE,"Green",1,20,5978.9,11510.99,82.477,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
