"","tournamentNumber","tourCode","seasonYear","eventId","roundNumber","courseNumber","holeNumber","live","teeTime","startingHole","focusPlayerId","playerId","lastName","firstName","shortName","countryCode","leaderFlag","strokesBehind","textScore","roundScore","totalScore","position","thru","completedRoundScore","completedTotalScore","completedPosition","completedThru","time","type","shotNumber","distance","left","from_x","from_y","from_z","provisional","lie","strokesAssessed","groupId","x","y","z","videoID","putt","from","to","cup","radarData.strokeId","radarData.clientNumber","radarData.apexRange","radarData.apexSide","radarData.apexHeight","radarData.clubSpeed","radarData.ballSpeed","radarData.smashFactor","radarData.launchSpin","radarData.verticalLaunchAngle","radarData.horizontalLaunchAngle","radarData.actualFlightTime"
"11","016","R","2021",1,1,"656",2,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,0,"Par","E","E","T1","1","E","E","T2","2",49039,"SST",3,"9 ft 10 in.","0 in.",6029.5,11568.3,81.867,FALSE,NA,1,1,6019.5,11568.13,81.781,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","016","R","2021",1,1,"656",2,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,0,"Bogey","E","E","T1","1","+1","+1","T5","2",48765,"SST",1,"217 yds","69 ft 10 in.",6381.4,12036.98,85.506,FALSE,"Right Fairway",1,1,5952,11549.47,81.032,"",FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","016","R","2021",1,1,"656",2,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,0,"Bogey","E","E","T1","1","+1","+1","T5","2",48842,"SST",2,"28 ft 11 in.","41 ft 0 in.",5952,11549.47,81.032,FALSE,"Green",1,1,5979.3,11559.22,81.223,"",FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","016","R","2021",1,1,"656",2,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,0,"Bogey","E","E","T1","1","+1","+1","T5","2",48949,"SST",3,"37 ft 1 in.","4 ft 1 in.",5979.3,11559.22,81.223,FALSE,"Green",1,1,6015.2,11568.16,81.694,"",TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","016","R","2021",1,1,"656",2,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,0,"Bogey","E","E","T1","1","+1","+1","T5","2",49063,"SST",4,"4 ft 1 in.","0 in.",6015.2,11568.16,81.694,FALSE,NA,1,1,6019.5,11568.13,81.781,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","016","R","2021",1,1,"656",3,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,1,"Par","E","E","T2","2","E","E","T2","3",49091,"SST",1,"262 yds","158 yds",5962.2,11299.55,91.844,FALSE,"Left Fairway",1,1,6748.3,11299.85,119.818,"",FALSE,"OTB","ELF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","016","R","2021",1,1,"656",3,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,1,"Par","E","E","T2","2","E","E","T2","3",49435,"SST",2,"157 yds","28 ft 0 in.",6748.3,11299.85,119.818,FALSE,"Green",1,1,7189.5,11134.05,140.611,"",FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","016","R","2021",1,1,"656",3,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,1,"Par","E","E","T2","2","E","E","T2","3",49612,"SST",3,"27 ft 11 in.","21 in.",7189.5,11134.05,140.611,FALSE,"Green",1,1,7198.2,11160.56,140.142,"",TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","016","R","2021",1,1,"656",3,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,1,"Par","E","E","T2","2","E","E","T2","3",49643,"SST",4,"21 in.","0 in.",7198.2,11160.56,140.142,FALSE,NA,1,1,7200.1,11160.11,140.161,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","016","R","2021",1,1,"656",3,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,2,"Bogey","+1","+1","T5","2","+2","+2","8","3",49103,"SST",1,"259 yds","160 yds",5962.2,11299.55,91.844,FALSE,"Left Fairway",1,1,6739.9,11299.83,119.407,"",FALSE,"OTB","ELF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","016","R","2021",1,1,"656",3,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,2,"Bogey","+1","+1","T5","2","+2","+2","8","3",49263,"SST",2,"165 yds","39 ft 1 in.",6739.9,11299.83,119.407,FALSE,"Left Rough",1,1,7221.9,11192.61,137.058,"",FALSE,"OFW","ELR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","016","R","2021",1,1,"656",3,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,2,"Bogey","+1","+1","T5","2","+2","+2","8","3",49489,"SST",3,"26 ft 7 in.","26 ft 4 in.",7221.9,11192.61,137.058,FALSE,"Left Greenside Bunker",1,1,7196.7,11185.4,132.835,"",FALSE,"ORO","EG6",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","016","R","2021",1,1,"656",3,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,2,"Bogey","+1","+1","T5","2","+2","+2","8","3",49536,"SST",4,"23 ft 5 in.","8 ft 4 in.",7196.7,11185.4,132.835,FALSE,"Green",1,1,7206.7,11165.51,140.183,"",FALSE,"OGS","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","016","R","2021",1,1,"656",3,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,2,"Bogey","+1","+1","T5","2","+2","+2","8","3",49667,"SST",5,"8 ft 4 in.","0 in.",7206.7,11165.51,140.183,FALSE,NA,1,1,7200.1,11160.11,140.161,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","016","R","2021",1,1,"656",4,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,2,"Par","E","E","T2","3","E","E","T3","4",49691,"SST",1,"268 yds","145 yds",7312.6,10946.42,156.185,FALSE,"Left Fairway",1,1,7733.1,10266.97,242.613,"",FALSE,"OTB","ELF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","016","R","2021",1,1,"656",4,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,2,"Par","E","E","T2","3","E","E","T3","4",50005,"SST",2,"146 yds","43 ft 7 in.",7733.1,10266.97,242.613,FALSE,"Green",1,1,8031.7,9948.93,259.556,"",FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","016","R","2021",1,1,"656",4,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,2,"Par","E","E","T2","3","E","E","T3","4",50167,"SST",3,"43 ft 9 in.","22 in.",8031.7,9948.93,259.556,FALSE,"Green",1,1,7996.3,9923.41,261.536,"",TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","016","R","2021",1,1,"656",4,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,2,"Par","E","E","T2","3","E","E","T3","4",50227,"SST",4,"22 in.","0 in.",7996.3,9923.41,261.536,FALSE,NA,1,1,7997.5,9921.81,261.582,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","016","R","2021",1,1,"656",4,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,4,"Par","+2","+2","8","3","+2","+2","T10","4",49699,"SST",1,"265 yds","152 yds",7312.6,10946.42,156.185,FALSE,"Right Fairway",1,1,7675.5,10243.97,244.58,"",FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","016","R","2021",1,1,"656",4,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,4,"Par","+2","+2","8","3","+2","+2","T10","4",49872,"SST",2,"155 yds","17 ft 8 in.",7675.5,10243.97,244.58,FALSE,"Green",1,1,7991.7,9904.95,262.096,"",FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","016","R","2021",1,1,"656",4,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,4,"Par","+2","+2","8","3","+2","+2","T10","4",50137,"SST",3,"16 ft 0 in.","3 ft 2 in.",7991.7,9904.95,262.096,FALSE,"Green",1,1,7994.3,9920.78,261.576,"",TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","016","R","2021",1,1,"656",4,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,4,"Par","+2","+2","8","3","+2","+2","T10","4",50260,"SST",4,"3 ft 2 in.","0 in.",7994.3,9920.78,261.576,FALSE,NA,1,1,7997.5,9921.81,261.582,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","016","R","2021",1,1,"656",5,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,2,"Par","E","E","T3","4","E","E","T4","5",50353,"SST",1,"271 yds","207 yds",8045.8,9612.54,292.664,FALSE,"Right Fairway",1,1,8253.9,8828.31,335.561,"",FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","016","R","2021",1,1,"656",5,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,2,"Par","E","E","T3","4","E","E","T4","5",50811,"SST",2,"200 yds","36 ft 10 in.",8253.9,8828.31,335.561,FALSE,"Right Greenside Bunker",1,1,8028.9,8270.87,340.999,"",FALSE,"OFW","EG2",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","016","R","2021",1,1,"656",5,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,2,"Par","E","E","T3","4","E","E","T4","5",51018,"SST",3,"41 ft 4 in.","5 ft 4 in.",8028.9,8270.87,340.999,FALSE,"Green",1,1,8051.1,8236.98,349.041,"",FALSE,"OGS","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","016","R","2021",1,1,"656",5,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,2,"Par","E","E","T3","4","E","E","T4","5",51436,"SST",4,"7 ft 5 in.","22 in.",8051.1,8236.98,349.041,FALSE,"Green",1,1,8050.5,8244.39,348.912,"",TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","016","R","2021",1,1,"656",5,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,2,"Par","E","E","T3","4","E","E","T4","5",51461,"SST",5,"22 in.","0 in.",8050.5,8244.39,348.912,FALSE,NA,1,1,8051.2,8242.46,348.953,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","016","R","2021",1,1,"656",5,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,4,"Birdie","+2","+2","T10","4","+1","+1","T10","5",50482,"SST",1,"278 yds","201 yds",8045.8,9612.54,292.664,FALSE,"Right Fairway",1,1,8256.7,8808.31,336.172,"",FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","016","R","2021",1,1,"656",5,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,4,"Birdie","+2","+2","T10","4","+1","+1","T10","5",50839,"SST",2,"218 yds","56 ft 7 in.",8256.7,8808.31,336.172,FALSE,"Green",1,1,8058.4,8186.21,350.695,"",FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","016","R","2021",1,1,"656",5,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,4,"Birdie","+2","+2","T10","4","+1","+1","T10","5",51151,"SST",3,"49 ft 7 in.","6 ft 11 in.",8058.4,8186.21,350.695,FALSE,"Green",1,1,8051.9,8235.36,349.071,"",TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","016","R","2021",1,1,"656",5,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,4,"Birdie","+2","+2","T10","4","+1","+1","T10","5",51391,"SST",4,"6 ft 11 in.","0 in.",8051.9,8235.36,349.071,FALSE,NA,1,1,8051.2,8242.46,348.953,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","016","R","2021",1,1,"656",6,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,3,"Par","E","E","T4","5","E","E","T6","6",51742,"SST",1,"303 yds","126 yds",7306.4,8003.19,332.41,FALSE,"Left Fairway",1,1,7320.2,8911.26,307.143,"",FALSE,"OTB","ELF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","016","R","2021",1,1,"656",6,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,3,"Par","E","E","T4","5","E","E","T6","6",52238,"SST",2,"131 yds","15 ft 4 in.",7320.2,8911.26,307.143,FALSE,"Green",1,1,7315.3,9301.71,260.652,"",FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","016","R","2021",1,1,"656",6,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,3,"Par","E","E","T4","5","E","E","T6","6",52398,"SST",3,"17 ft 3 in.","20 in.",7315.3,9301.71,260.652,FALSE,"Green",1,1,7320.4,9285.27,260.575,"",TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","016","R","2021",1,1,"656",6,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,3,"Par","E","E","T4","5","E","E","T6","6",52496,"SST",4,"20 in.","0 in.",7320.4,9285.27,260.575,FALSE,NA,1,1,7319.3,9286.74,260.585,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","016","R","2021",1,1,"656",6,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,4,"Birdie","+1","+1","T10","5","E","E","T6","6",51667,"SST",1,"303 yds","126 yds",7306.4,8003.19,332.41,FALSE,"Left Fairway",1,1,7319.5,8910.57,307.227,"",FALSE,"OTB","ELF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","016","R","2021",1,1,"656",6,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,4,"Birdie","+1","+1","T10","5","E","E","T6","6",52202,"SST",2,"126 yds","2 ft 6 in.",7319.5,8910.57,307.227,FALSE,"Green",1,1,7318.7,9284.15,260.597,"",FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","016","R","2021",1,1,"656",6,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,4,"Birdie","+1","+1","T10","5","E","E","T6","6",52459,"SST",3,"2 ft 6 in.","0 in.",7318.7,9284.15,260.597,FALSE,NA,1,1,7319.3,9286.74,260.585,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","016","R","2021",1,1,"656",7,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,3,"Par","E","E","T6","6","E","E","T7","7",52661,"SST",1,"349 yds","189 yds",7298.7,9391.41,259.219,FALSE,"Right Fairway",1,1,6419.5,9954.69,181.924,"",FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","016","R","2021",1,1,"656",7,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,3,"Par","E","E","T6","6","E","E","T7","7",53169,"SST",2,"175 yds","51 ft 8 in.",6419.5,9954.69,181.924,FALSE,"Green",1,1,6077.4,10350.2,132.697,"",FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","016","R","2021",1,1,"656",7,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,3,"Par","E","E","T6","6","E","E","T7","7",53453,"SST",3,"53 ft 4 in.","17 in.",6077.4,10350.2,132.697,FALSE,"Green",1,1,6024.7,10358.27,132.386,"",TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","016","R","2021",1,1,"656",7,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,3,"Par","E","E","T6","6","E","E","T7","7",53555,"SST",4,"17 in.","0 in.",6024.7,10358.27,132.386,FALSE,NA,1,1,6026.3,10358.75,132.37,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","016","R","2021",1,1,"656",7,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,3,"Bogey","E","E","T6","6","+1","+1","T15","7",52603,"SST",1,"332 yds","206 yds",7298.7,9391.41,259.219,FALSE,"Right Fairway",1,1,6455.1,9917.61,185.842,"",FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","016","R","2021",1,1,"656",7,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,3,"Bogey","E","E","T6","6","+1","+1","T15","7",53088,"SST",2,"214 yds","32 ft 10 in.",6455.1,9917.61,185.842,FALSE,"Left Rough",1,1,5993.4,10358.12,129.803,"",FALSE,"OFW","ELR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","016","R","2021",1,1,"656",7,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,3,"Bogey","E","E","T6","6","+1","+1","T15","7",53380,"SST",3,"49 ft 8 in.","16 ft 10 in.",5993.4,10358.12,129.803,FALSE,"Green",1,1,6042.8,10362.91,132.275,"",FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","016","R","2021",1,1,"656",7,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,3,"Bogey","E","E","T6","6","+1","+1","T15","7",53757,"SST",4,"18 ft 2 in.","16 in.",6042.8,10362.91,132.275,FALSE,"Green",1,1,6024.9,10359.4,132.374,"",TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","016","R","2021",1,1,"656",7,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,3,"Bogey","E","E","T6","6","+1","+1","T15","7",53761,"SST",5,"16 in.","0 in.",6024.9,10359.4,132.374,FALSE,NA,1,1,6026.3,10358.75,132.37,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","016","R","2021",1,1,"656",8,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,3,"Par","E","E","T7","7","E","E","T9","8",53931,"SST",1,"180 yds","43 ft 3 in.",6008.7,10474.69,116.395,FALSE,"Green",1,1,5874.5,10995.62,73.175,"",FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","016","R","2021",1,1,"656",8,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,3,"Par","E","E","T7","7","E","E","T9","8",54399,"SST",2,"46 ft 2 in.","2 ft 8 in.",5874.5,10995.62,73.175,FALSE,"Green",1,1,5845.3,11031.41,72.507,"",TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","016","R","2021",1,1,"656",8,FALSE,"9:10AM",1,"27936","27936","Laird","Martin","M","SCO",FALSE,3,"Par","E","E","T7","7","E","E","T9","8",54800,"SST",3,"2 ft 8 in.","0 in.",5845.3,11031.41,72.507,FALSE,NA,1,1,5846.8,11029,72.562,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","016","R","2021",1,1,"656",8,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,4,"Par","+1","+1","T15","7","+1","+1","T18","8",54000,"SST",1,"185 yds","24 ft 4 in.",6008.7,10474.69,116.395,FALSE,"Green",1,1,5861.3,11009.2,72.946,"",FALSE,"OTB","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","016","R","2021",1,1,"656",8,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,4,"Par","+1","+1","T15","7","+1","+1","T18","8",54603,"SST",2,"23 ft 10 in.","8 in.",5861.3,11009.2,72.946,FALSE,"Green",1,1,5846.8,11028.13,72.568,"",TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","016","R","2021",1,1,"656",8,FALSE,"9:10AM",1,"27936","34264","Swafford","Hudson","H","USA",FALSE,4,"Par","+1","+1","T15","7","+1","+1","T18","8",54692,"SST",3,"8 in.","0 in.",5846.8,11028.13,72.568,FALSE,NA,1,1,5846.8,11029,72.562,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
